encoder,task,design,fold,repeat,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_slide,test_source
uni_v2,PAAD,blocked,1,0.0,3929,3642,3,0.6998707056045532,0.6057682236035665,,
uni_v2,PAAD,random,1,1.0,3961,3610,3,0.7580716013908386,0.6446419755617777,,
uni_v2,PAAD,blocked,1,1.0,3820,3751,3,0.7462887763977051,0.629334290822347,,
uni_v2,PAAD,random,1,2.0,3961,3610,3,0.7578380703926086,0.6449793378512064,,
uni_v2,PAAD,blocked,1,2.0,3778,3793,3,0.7417052388191223,0.6243564089139303,,
uni_v2,PAAD,random,1,3.0,3961,3610,3,0.7601160407066345,0.6467670798301697,,
uni_v2,PAAD,blocked,1,3.0,3860,3711,3,0.727599561214447,0.6258687575658163,,
uni_v2,PAAD,random,1,4.0,3961,3610,3,0.7583901286125183,0.6492606004079183,,
uni_v2,PAAD,blocked,1,4.0,3857,3714,3,0.7402892112731934,0.6092140177885691,,
uni_v2,PAAD,patient,2,,5620,1951,1,0.4794442355632782,0.4794442355632782,,
uni_v2,PAAD,random,2,0.0,5620,1951,3,0.766313374042511,0.655444860458374,,
uni_v2,PAAD,blocked,2,0.0,5468,2103,3,0.771220326423645,0.6467503309249878,,
uni_v2,PAAD,random,2,1.0,5620,1951,3,0.7644854784011841,0.6497862736384074,,
uni_v2,PAAD,blocked,2,1.0,5412,2159,3,0.7199503183364868,0.6365650693575541,,
uni_v2,PAAD,random,2,2.0,5620,1951,3,0.7610418200492859,0.6460672616958618,,
uni_v2,PAAD,blocked,2,2.0,5434,2137,3,0.7672812938690186,0.6571446061134338,,
uni_v2,PAAD,random,2,3.0,5620,1951,3,0.7616925835609436,0.6506697535514832,,
uni_v2,PAAD,blocked,2,3.0,5500,2071,3,0.7277669310569763,0.6047969460487366,,
uni_v2,PAAD,random,2,4.0,5620,1951,3,0.7680605053901672,0.6593746741612753,,
uni_v2,PAAD,blocked,2,4.0,5521,2050,3,0.7115170955657959,0.604812741279602,,
uni_v2,PRAD,patient,0,,36819,25891,8,0.4061790406703949,0.37188153248280287,,
uni_v2,PRAD,random,0,0.0,36819,25891,23,0.5820110440254211,0.4189538158800291,,
uni_v2,PRAD,blocked,0,0.0,35536,27174,23,0.5681242942810059,0.39339813395686773,,
uni_v2,PRAD,random,0,1.0,36819,25891,23,0.5778630971908569,0.4158598378948543,,
uni_v2,PRAD,blocked,0,1.0,35633,27077,23,0.5640829205513,0.3953928442105003,,
uni_v2,PRAD,random,0,2.0,36819,25891,23,0.5806165337562561,0.41705996899501135,,
uni_v2,PRAD,blocked,0,2.0,35719,26991,23,0.5650307536125183,0.39340866454269574,,
uni_v2,PRAD,random,0,3.0,36819,25891,23,0.5832580924034119,0.41985869731592096,,
uni_v2,PRAD,blocked,0,3.0,35733,26977,23,0.5430367588996887,0.3919700494279032,,
uni_v2,PRAD,random,0,4.0,36819,25891,23,0.5755502581596375,0.41287008899709454,,
uni_v2,PRAD,blocked,0,4.0,35672,27038,23,0.5481444001197815,0.39281660188799317,,
uni_v2,PRAD,patient,1,,25891,36819,15,0.3072137236595154,0.23107387199997903,,
uni_v2,PRAD,random,1,0.0,25891,36819,23,0.5790187120437622,0.41337145800175873,,
uni_v2,PRAD,blocked,1,0.0,24854,37856,23,0.5159680843353271,0.38062822300454846,,
uni_v2,PRAD,random,1,1.0,25891,36819,23,0.5809913873672485,0.4142694965652797,,
uni_v2,PRAD,blocked,1,1.0,24862,37848,23,0.5563149452209473,0.3953767269849777,,
uni_v2,PRAD,random,1,2.0,25891,36819,23,0.5797535181045532,0.4122354848229367,,
uni_v2,PRAD,blocked,1,2.0,24394,38316,23,0.5489193201065063,0.3869638397641804,,
uni_v2,PRAD,random,1,3.0,25891,36819,23,0.5776776671409607,0.4125410972729973,,
uni_v2,PRAD,blocked,1,3.0,24844,37866,23,0.5580689311027527,0.4022502623822378,,
uni_v2,PRAD,random,1,4.0,25891,36819,23,0.5808411240577698,0.4162273387546125,,
uni_v2,PRAD,blocked,1,4.0,25051,37659,23,0.5640971660614014,0.39959183983180835,,
uni_v2,READ,patient,0,,3819,4588,2,0.26034411787986755,0.26278702914714813,,
uni_v2,READ,random,0,0.0,3819,4588,4,0.5075865983963013,0.39313579350709915,,
uni_v2,READ,blocked,0,0.0,3612,4795,4,0.4815445840358734,0.3478552848100662,,
uni_v2,READ,random,0,1.0,3819,4588,4,0.5114451050758362,0.3977125734090805,,
uni_v2,READ,blocked,0,1.0,3679,4728,4,0.4695342779159546,0.36099014431238174,,
uni_v2,READ,random,0,2.0,3819,4588,4,0.5079628825187683,0.3963721916079521,,
uni_v2,READ,blocked,0,2.0,3717,4690,4,0.47924959659576416,0.36708323657512665,,
uni_v2,READ,random,0,3.0,3819,4588,4,0.5129798650741577,0.39692796021699905,,
uni_v2,READ,blocked,0,3.0,3650,4757,4,0.4721738398075104,0.3512358218431473,,
uni_v2,READ,random,0,4.0,3819,4588,4,0.5075138211250305,0.39748135954141617,,
uni_v2,READ,blocked,0,4.0,3723,4684,4,0.476513147354126,0.33896560966968536,,
uni_v2,READ,patient,1,,4588,3819,2,0.1849965900182724,0.21870111674070358,,
uni_v2,READ,random,1,0.0,4588,3819,4,0.5099443793296814,0.3960801139473915,,
uni_v2,READ,blocked,1,0.0,4414,3993,4,0.47198617458343506,0.34478477388620377,,
uni_v2,READ,random,1,1.0,4588,3819,4,0.5127649307250977,0.3975777328014374,,
uni_v2,READ,blocked,1,1.0,4467,3940,4,0.45906874537467957,0.3386504128575325,,
uni_v2,READ,random,1,2.0,4588,3819,4,0.5147646069526672,0.400628037750721,,
uni_v2,READ,blocked,1,2.0,4488,3919,4,0.4824644923210144,0.37088610231876373,,
uni_v2,READ,random,1,3.0,4588,3819,4,0.5088459849357605,0.39149268716573715,,
uni_v2,READ,blocked,1,3.0,4469,3938,4,0.47043728828430176,0.3112024776637554,,
uni_v2,READ,random,1,4.0,4588,3819,4,0.5173184871673584,0.40316566079854965,,
uni_v2,READ,blocked,1,4.0,4435,3972,4,0.488031268119812,0.34879815578460693,,
uni_v2,SKCM,patient,0,,1741,1293,1,0.6762784719467163,0.6762784719467163,,
uni_v2,SKCM,random,0,0.0,1741,1293,2,0.8474009037017822,0.8126863837242126,,
uni_v2,SKCM,blocked,0,0.0,1692,1342,2,0.8110637068748474,0.7772312760353088,,
uni_v2,SKCM,random,0,1.0,1741,1293,2,0.8572018146514893,0.8241413533687592,,
uni_v2,SKCM,blocked,0,1.0,1716,1318,2,0.830536425113678,0.8030940294265747,,
uni_v2,SKCM,random,0,2.0,1741,1293,2,0.8448429703712463,0.817363440990448,,
uni_v2,SKCM,blocked,0,2.0,1673,1361,2,0.834816038608551,0.7959626317024231,,
uni_v2,SKCM,random,0,3.0,1741,1293,2,0.8501287698745728,0.819818377494812,,
uni_v2,SKCM,blocked,0,3.0,1690,1344,2,0.8258479237556458,0.7881915271282196,,
uni_v2,SKCM,random,0,4.0,1741,1293,2,0.8485733270645142,0.8193089365959167,,
uni_v2,SKCM,blocked,0,4.0,1725,1309,2,0.832858681678772,0.7926769256591797,,
uni_v2,SKCM,patient,1,,1293,1741,1,0.646210789680481,0.646210789680481,,
uni_v2,SKCM,random,1,0.0,1293,1741,2,0.8467311263084412,0.8153641521930695,,
uni_v2,SKCM,blocked,1,0.0,1256,1778,2,0.8211958408355713,0.7913069427013397,,
uni_v2,SKCM,random,1,1.0,1293,1741,2,0.8431090712547302,0.815520316362381,,
uni_v2,SKCM,blocked,1,1.0,1229,1805,2,0.8131265044212341,0.7843552231788635,,
uni_v2,SKCM,random,1,2.0,1293,1741,2,0.8438838124275208,0.8128988444805145,,
uni_v2,SKCM,blocked,1,2.0,1228,1806,2,0.8169531226158142,0.7681582272052765,,
uni_v2,SKCM,random,1,3.0,1293,1741,2,0.8412274718284607,0.8115261197090149,,
uni_v2,SKCM,blocked,1,3.0,1188,1846,2,0.8179449439048767,0.784696638584137,,
uni_v2,SKCM,random,1,4.0,1293,1741,2,0.8429006934165955,0.8131966888904572,,
uni_v2,SKCM,blocked,1,4.0,1216,1818,2,0.8190717101097107,0.7917994856834412,,
