task,gene,n,mean,var,zero_frac,fano,nb_alpha_mom,aic_pois,bic_pois,aic_nb,bic_nb,aic_zinb,bic_zinb,pois_converged,nb_converged,zinb_converged,delta_aic,delta_bic,delta_aic_overdisp,mean_depth,zinb_preferred,zinb_preferred_bic,nb_beats_poisson,both_converged
PRAD,COX17,62710,1.393430074948174,10.18969036646859,0.5263434858874183,7.312667172658503,4.530307825380682,294959.785333657,294968.8316098605,195541.8291881025,195559.92174050957,195543.86315077927,195571.0019793899,True,True,True,-2.03396267676726,-11.08023888032767,99417.95614555449,6591.3330078125,False,False,True,True
PRAD,COX5A,62710,1.5742784244937011,11.369588274389775,0.4919948971455908,7.2220949595026775,3.952347223143674,314076.3097367516,314085.35601295513,208055.18007425294,208073.27262666,208057.18246203192,208084.32129064255,True,True,True,-2.0023877789790276,-11.048663982539438,106021.12966249866,6591.3330078125,False,False,True,True
PRAD,COX7B,62710,2.1638813586349865,19.035972368835544,0.3821559559878807,8.797142363130186,3.6033132463642814,375340.36451871326,375349.4107949168,243264.5933785624,243282.68593096946,243266.5964013365,243293.7352299471,True,True,True,-2.0030227740935516,-11.049298977653962,132075.77114015087,6591.3330078125,False,False,True,True
PRAD,DNAJC3,62710,0.5432466911178441,1.2255053496896522,0.6931430393876574,2.2558910523098037,2.311824577754067,140117.22038408346,140126.266660287,123688.22716986392,123706.319722271,123690.23657021488,123717.37539882549,True,True,True,-2.009400350958458,-11.055676554489764,16428.993214219532,6591.3330078125,False,False,True,True
PRAD,EIF3E,62710,1.8518896507734013,16.470719531110102,0.4125976718226758,8.89400700750796,4.262676776778358,343762.89534613735,343771.9416223409,227409.31901135365,227427.41156376072,227411.32078892796,227438.45961753858,True,True,True,-2.00177757430356,-11.04805377786397,116353.57633478369,6591.3330078125,False,False,True,True
PRAD,EIF3H,62710,1.8900015946420028,16.278352883953506,0.4066974964120555,8.612877856876567,4.027974303544738,343823.9250362086,343832.9713124121,229860.83825444191,229878.93080684898,229862.84146317764,229889.98029178826,True,True,True,-2.003208735724911,-11.049484939285321,113963.08678176667,6591.3330078125,False,False,True,True
PRAD,GLO1,62710,1.2902248445224047,12.19588747755015,0.5730186573114335,9.452528781574216,6.551206030064506,298423.93560465693,298432.98188086046,184224.9383567934,184243.03090920046,184226.94645352114,184254.08528213177,True,True,True,-2.008096727746306,-11.054372931306716,114198.99724786353,6591.3330078125,False,False,True,True
PRAD,GNG5,62710,1.5649178759368523,17.483379089557495,0.4969701801945463,11.172074495660619,6.500069206232956,336393.05565787805,336402.1019340816,205729.3385561831,205747.43110859016,205731.39036799513,205758.52919660576,True,True,True,-2.0518118120380677,-11.098088015598478,130663.71710169496,6591.3330078125,False,False,True,True
PRAD,HLA-DRA,62710,2.084404401211928,19.76766090201383,0.4156274916281295,9.483601594067057,4.0700363082780235,373008.40478629014,373017.45106249367,237395.61251527345,237413.7050676805,237397.61438645484,237424.75321506546,True,True,True,-2.0018711813900154,-11.048147384950425,135612.7922710167,6591.3330078125,False,False,True,True
PRAD,HSPD1,62710,1.0058842289905916,4.0228807462964244,0.5565300590017541,3.9993476688002154,2.9818020626589115,215693.21653321906,215702.2628094226,171472.07966481693,171490.172217224,171474.0820206332,171501.22084924384,True,True,True,-2.002355816279305,-11.048632019839715,44221.13686840213,6591.3330078125,False,False,True,True
PRAD,IMPDH2,62710,0.9224685058204433,5.000128241166323,0.5950725562111306,5.420378267244159,4.791901554744869,216165.5297131303,216174.57598933383,161866.00202164907,161884.09457405613,161868.0270160056,161895.16584461622,True,True,True,-2.024994356528623,-11.071270560089033,54299.52769148123,6591.3330078125,False,False,True,True
PRAD,MAOA,62710,0.5714240153085632,1.7142609806476412,0.7111943868601499,2.9999806356090186,3.4999940185031413,152006.1626240379,152015.20890024144,124371.52503765776,124389.61759006484,124373.53965384729,124400.6784824579,True,True,True,-2.0146161895245314,-11.060892393055838,27634.63758638015,6591.3330078125,False,False,True,True
PRAD,MIF,62710,2.104464997608037,21.4205401106806,0.42717269972891087,10.178615531751523,4.361495934683666,393938.91706782125,393947.9633440248,235973.71979109774,235991.8123435048,235975.72700791198,236002.8658365226,True,True,True,-2.007216814236017,-11.053493017796427,157965.1972767235,6591.3330078125,False,False,True,True
PRAD,MPC2,62710,2.860197735608356,100.16612214431866,0.4859830967947696,35.02069835846983,11.8945267087395,670465.7819607429,670474.8282369465,244014.53871492686,244032.63126733393,244016.66275550897,244043.8015841196,True,True,True,-2.1240405821008608,-11.17031678566127,426451.24324581603,6591.3330078125,False,False,True,True
PRAD,MRPL33,62710,1.3604528783288152,9.493315523102833,0.5003189284005741,6.978055377239124,4.394165702073113,282197.2554057606,282206.30168196413,196365.25614689788,196383.34869930494,196367.2576659435,196394.39649455412,True,True,True,-2.001519045617897,-11.047795249178307,85831.99925886272,6591.3330078125,False,False,True,True
PRAD,MT1E,62710,5.403731462286717,252.17580134969182,0.44067931749322276,46.66697505411893,8.45100748859083,1159243.650811215,1159252.6970874185,292307.733881642,292325.82643404906,292309.76119192096,292336.90002053155,True,True,True,-2.0273102789651603,-11.073586482496466,866935.9169295729,6591.3330078125,False,False,True,True
PRAD,MT1X,62710,3.238303300908946,65.98534174474504,0.4940360389092649,20.376516840230465,5.983539847793674,666611.4318994094,666620.478175613,253017.8571509262,253035.94970333326,253019.950241388,253047.08906999862,True,True,True,-2.093090461799875,-11.139366665360285,413593.5747484832,6591.3330078125,False,False,True,True
PRAD,NUCB2,62710,0.6204273640567692,1.9449844926030277,0.6636421623345559,3.1349108780203014,3.441032748879459,157176.62064623286,157185.6669224364,132842.996925466,132861.08947787306,132844.99857594757,132872.1374045582,True,True,True,-2.001650481572142,-11.047926685132552,24333.62372076686,6591.3330078125,False,False,True,True
PRAD,NUDT4,62710,1.03862222930952,5.094905945886752,0.591070004783926,4.905446660114202,3.7602186337861823,233258.90910403224,233267.95538023577,170174.62204058593,170192.714592993,170176.62268435664,170203.76151296726,True,True,True,-2.00064377070521,-11.04691997426562,63084.2870634463,6591.3330078125,False,False,True,True
PRAD,PCBD1,62710,1.398979429118163,10.382808443500352,0.5284324669111784,7.421702011762306,4.590276224297437,296762.2447628813,296771.29103908484,195586.77780263728,195604.87035504435,195588.84690972135,195615.98573833198,True,True,True,-2.069107084069401,-11.115383287629811,101175.46696024403,6591.3330078125,False,False,True,True
PRAD,PDIA4,62710,0.9973210014351778,3.914837581977724,0.6025354807845639,3.925353598634887,2.9332116684850784,220933.27409798338,220942.3203741869,167228.06669693952,167246.1592493466,167230.07449396647,167257.2133225771,True,True,True,-2.0077970269485377,-11.054073230508948,53705.20740104385,6591.3330078125,False,False,True,True
PRAD,PERP,62710,1.004783926008611,4.266031428059727,0.6257215755062988,4.2457202166898185,3.2302668590480645,228384.83700641562,228393.88328261915,164847.92647774436,164866.01903015142,164849.94445737614,164877.08328598677,True,True,True,-2.0179796317825094,-11.06425583534292,63536.91052867126,6591.3330078125,False,False,True,True
PRAD,REXO2,62710,0.8027906235050232,3.0853643279415492,0.6571360229628448,3.843298909584541,3.541768957353486,195993.98272286658,196003.0289990701,147792.3893856558,147810.48193806288,147794.3909704013,147821.5297990119,True,True,True,-2.001584745477885,-11.047860949038295,48201.59333721077,6591.3330078125,False,False,True,True
PRAD,RPL37A,62710,47.464295965555735,17075.32975424049,0.08391006219103811,359.7510382674137,7.558334764467062,6734892.19624714,6734901.242523343,593232.537430478,593250.6299828851,593234.6179889931,593261.7568176037,True,True,True,-2.08055851503741,-11.126834718626924,6141659.658816662,6591.3330078125,False,False,True,True
PRAD,RPN1,62710,0.9764790304576623,3.8996365205939343,0.6,3.9935691386698067,3.0656768300152457,217989.62832291677,217998.6745991203,165910.11860332763,165928.2111557347,165912.1345841678,165939.27341277842,True,True,True,-2.0159808401658665,-11.062257043726277,52079.50971958914,6591.3330078125,False,False,True,True
PRAD,RPS29,62710,27.564375697655876,4725.377977886884,0.10342848030617126,171.43061862593675,6.183003036068416,3756758.1129827374,3756767.1592589407,528913.4955448062,528931.5880972133,528915.50153321,528942.6403618207,True,True,True,-2.0059884038055316,-11.052264607395045,3227844.6174379312,6591.3330078125,False,False,True,True
PRAD,RSL24D1,62710,0.6203954712167119,1.5812485319860596,0.6487163131876894,2.5487751045070244,2.496431995980864,151907.92345170066,151916.9697279042,134081.75984711316,134099.85239952023,134083.76175016165,134110.90057877227,True,True,True,-2.001903048483655,-11.048179252044065,17826.16360458749,6591.3330078125,False,False,True,True
PRAD,SEC11C,62710,5.390224844522405,218.82188853003063,0.45453675649816616,40.59605950434506,7.345901265061871,1092231.533841665,1092240.5801178685,295189.5003322453,295207.5928846524,295191.5222101562,295218.6610387668,True,True,True,-2.0218779108836316,-11.068154114414938,797042.0335094195,6591.3330078125,False,False,True,True
PRAD,SELENOT,62710,0.5663052144793493,1.3665949531677253,0.6883112741189603,2.4131774142749998,2.495434225471946,145120.1352212116,145129.18149741512,126286.66193935851,126304.75449176559,126288.66450653976,126315.80333515037,True,True,True,-2.0025671812472865,-11.048843384778593,18833.473281853076,6591.3330078125,False,False,True,True
PRAD,SGK1,62710,0.7810078137458141,3.241728943312304,0.6685377132833679,4.1506997577457705,4.034146268824902,194520.76093825046,194529.807214454,144976.5970576739,144994.68961008097,144978.62520015828,145005.7640287689,True,True,True,-2.028142484370619,-11.07441868793103,49544.163880576554,6591.3330078125,False,False,True,True
PRAD,SLIRP,62710,1.32017222133631,9.001476377234681,0.5068250677722851,6.818410682905576,4.407311855885015,274670.85267413524,274679.8989503388,193855.6135665677,193873.70611897478,193857.61511645484,193884.75394506546,True,True,True,-2.001549887121655,-11.047826090682065,80815.23910756753,6591.3330078125,False,False,True,True
PRAD,SNHG8,62710,3.5503109551905596,173.5685909348957,0.42800191357040346,48.88827855518914,13.488474434943903,822373.5441838836,822382.5904600872,267553.270724368,267571.36327677505,267555.29448266054,267582.43331127113,True,True,True,-2.023758292547427,-11.070034496078733,554820.2734595155,6591.3330078125,False,False,True,True
PRAD,SNHG9,62710,1.1765428161377771,10.605439322625758,0.577786636900016,9.014070016967258,6.811541328580755,280168.0202623672,280177.06653857074,177282.0414091982,177300.13396160526,177284.04417650437,177311.183005115,True,True,True,-2.0027673061704263,-11.049043509730836,102885.97885316901,6591.3330078125,False,False,True,True
PRAD,SNRPE,62710,1.0147823313666082,4.924832109885713,0.5652049114973688,4.853092094393719,3.7969641126927747,223933.607849385,223942.65412558854,171056.18330630375,171074.2758587108,171058.1889772196,171085.32780583022,True,True,True,-2.0056709158525337,-11.051947119412944,52877.42454308126,6591.3330078125,False,False,True,True
PRAD,SOD2,62710,0.894944984850901,10.884975004547956,0.6178280975920906,12.162730881565201,12.473091721302767,234246.82792022522,234255.87419642875,234248.1491385749,234266.24169098196,156173.11212723475,156200.25095584537,True,True,True,78075.03701134014,78065.99073513658,-1.3212183496798389,6591.3330078125,True,True,False,True
PRAD,SPCS3,62710,0.4967628767341732,1.1585393303030989,0.7154999202678999,2.3321777543434554,2.681717609619867,133655.4353866364,133664.48166283994,117008.69450348095,117026.78705588802,117010.70551014142,117037.84433875202,True,True,True,-2.0110066604684107,-11.057282863999717,16646.740883155464,6591.3330078125,False,False,True,True
PRAD,SPON2,62710,7.970562908627013,1036.9226053537661,0.43208419709775153,130.09402437956336,16.1963497257938,1954912.56487946,1954921.6111556636,316374.1780793984,316392.27063180547,316376.20600895607,316403.34483756666,True,True,True,-2.0279295576619916,-11.074205761193298,1638538.3868000617,6591.3330078125,False,False,True,True
PRAD,SRRM1,62710,0.6158826343485887,1.4605779217686263,0.6627332163929198,2.371519897315275,2.2269176314183867,151434.47484525084,151443.52112145437,133015.09389611203,133033.1864485191,133017.09805903654,133044.23688764716,True,True,True,-2.0041629245097283,-11.050439128070138,18419.38094913881,6591.3330078125,False,False,True,True
PRAD,SVIP,62710,0.5934300749481741,1.4360632953942598,0.6807526710253549,2.4199368316809275,2.392761829276911,149569.3422564229,149578.38853262644,129549.59939900175,129567.69195140882,129551.60188265676,129578.74071126737,True,True,True,-2.0024836550146574,-11.048759858545964,20019.742857421166,6591.3330078125,False,False,True,True
PRAD,TMCO1,62710,0.6142082602455748,1.5053268341086798,0.6740870674533567,2.450841077107649,2.3621321480234876,152776.22052250302,152785.26679870655,132087.14089835997,132105.23345076703,132089.14943006984,132116.28825868046,True,True,True,-2.008531709871022,-11.054807913431432,20689.07962414305,6591.3330078125,False,False,True,True
PRAD,TOB1,62710,0.5726359432307447,1.3226912130409347,0.6830808483495455,2.3098291832302147,2.2873680891218813,145155.7347071324,145164.78098333592,127364.34667050742,127382.4392229145,127366.3491705046,127393.48799911521,True,True,True,-2.0024999971792568,-11.048776200710563,17791.388036624965,6591.3330078125,False,False,True,True
PRAD,TXNL4A,62710,0.8366927124860469,3.378248258919288,0.6200446499760803,4.03762122999921,3.630509964612446,196920.00712483688,196929.0534010404,154154.52065660222,154172.6132090093,154156.57112429448,154183.7099529051,True,True,True,-2.050467692257371,-11.09674389581778,42765.48646823465,6591.3330078125,False,False,True,True
PRAD,XBP1,62710,2.174772763514591,18.585027516175987,0.4967947695742306,8.545733065987653,3.4696650576923713,412547.51685702277,412556.5631332263,230919.9119001307,230938.00445253777,230921.95906607568,230949.0978946863,True,True,True,-2.047165944968583,-11.093442148528993,181627.60495689206,6591.3330078125,False,False,True,True
PRAD,ZFAS1,62710,2.382953276989316,40.231296577095826,0.4305373943549673,16.882956525242943,6.66524043027393,479032.42835822515,479041.4746344287,243225.03960302574,243243.1321554328,243227.06797889195,243254.20680750257,True,True,True,-2.028375866211718,-11.074652069772128,235807.3887551994,6591.3330078125,False,False,True,True
READ,AC010883.3,8407,0.22778636850243844,0.46190686465831915,0.8483406684905436,2.0278073165443806,4.512154626730345,10748.538633957865,10755.575453929001,9565.403635232668,9579.477275174939,9567.404197480535,9588.51465739394,True,True,True,-2.0005622478674923,-9.037382219001302,1183.1349987251979,12000.2333984375,False,False,True,True
READ,ADAMDEC1,8407,0.6429166171047936,2.3754503550497965,0.6865707148804567,3.694803170194938,4.191528261207926,22419.512624920564,22426.549444891698,17775.81235646661,17789.88599640888,17777.812625533374,17798.92308544678,True,True,True,-2.0002690667643037,-9.037089037898113,4643.700268453955,12000.2333984375,False,False,True,True
READ,ANGPTL2,8407,0.8733198525038658,3.024040642745255,0.6272154157249911,3.4626954077307763,2.8199237663841785,26924.51779302665,26931.554612997785,20990.630391585015,21004.704031527286,20992.63688989086,21013.747349804264,True,True,True,-2.0064983058437065,-9.043318276977516,5933.887401441636,12000.2333984375,False,False,True,True
READ,APOC1,8407,1.1672415843939574,12.539002894639792,0.6012846437492566,10.74242304445498,8.346535262889333,38709.90185571519,38716.938675686324,23209.477324542808,23223.55096448508,23211.478502448947,23232.58896236235,True,True,True,-2.0011779061387642,-9.037997877272574,15500.424531172379,12000.2333984375,False,False,True,True
READ,BTNL3,8407,0.29059117402164863,0.5994629742880221,0.8133698108718924,2.0629084014897265,3.657744957562067,12637.3690472608,12644.405867231935,11249.262732944433,11263.336372886704,11251.26363782676,11272.374097740165,True,True,True,-2.000904882326722,-9.037724853460531,1388.1063143163665,12000.2333984375,False,False,True,True
READ,CA1,8407,1.0501962650172476,24.6988837944519,0.7628167003687404,23.5183504428539,21.44204011474377,48564.961938120134,48571.99875809127,17150.08728845112,17164.16092839339,17152.089085683252,17173.199545596657,True,True,True,-2.001797232132958,-9.038617203266767,31414.874649669015,12000.2333984375,False,False,True,True
READ,CA2,8407,1.3945521589151897,15.610310550663609,0.6054478410848103,11.193780347955387,7.309716085402673,46143.217408718796,46150.25422868993,24274.004233911528,24288.0778738538,24276.005399873466,24297.11585978687,True,True,True,-2.0011659619376587,-9.037985933071468,21869.213174807268,12000.2333984375,False,False,True,True
READ,CCL14,8407,0.20185559652670393,0.6039080481434909,0.8708219341025336,2.991782534320759,9.867363444923171,10327.824051334197,10334.860871305333,8577.813288729973,8591.886928672244,8579.82498038544,8600.935440298845,True,True,True,-2.011691655467075,-9.048511626600884,1750.0107626042245,12000.2333984375,False,False,True,True
READ,CCL21,8407,0.8241941239443321,10.554860684652596,0.7073867015582253,12.806279950335455,14.324634946236134,33054.56374085824,33061.60056082938,18366.220604620125,18380.294244562396,18368.22097315774,18389.331433071144,True,True,True,-2.000368537614122,-9.037188508747931,14688.343136238116,12000.2333984375,False,False,True,True
READ,CD177,8407,1.3014154870940882,18.263884505793904,0.6456524324967289,14.03386135090114,10.015142343206826,47871.3935062332,47878.43032620434,22422.87158038978,22436.94522033205,22424.87167593706,22445.982135850467,True,True,True,-2.000095547282399,-9.036915518416208,25448.521925843423,12000.2333984375,False,False,True,True
READ,CEMIP,8407,0.44570001189484953,0.9896457358351175,0.7224931604615201,2.2204301310824213,2.7382322156418244,16480.864439388955,16487.90125936009,14850.404640969431,14864.478280911702,14852.40509471123,14873.515554624635,True,True,True,-2.0004537417989923,-9.037273712932802,1630.4597984195243,12000.2333984375,False,False,True,True
READ,CHI3L1,8407,0.7149994052575235,4.152407634427435,0.6677768526228143,5.807567955852845,6.723876859899329,25256.8677455215,25263.904565492634,18670.912916672212,18684.986556614484,18672.91386823985,18694.024328153257,True,True,True,-2.0009515676392766,-9.037771538773086,6585.954828849288,12000.2333984375,False,False,True,True
READ,CLCA1,8407,0.8438206256690853,6.481553233583573,0.6759842987986202,7.681197918626599,7.9177940374815075,30432.324820395683,30439.361640366817,19510.73265998621,19524.80629992848,19512.732926326753,19533.843386240158,True,True,True,-2.000266340543021,-9.03708631167683,10921.592160409473,12000.2333984375,False,False,True,True
READ,CLU,8407,0.7605566789580112,2.7160362353964405,0.6299512311169264,3.5711161449762083,3.3805713842375638,24452.064732553183,24459.101552524317,19761.559543129908,19775.63318307218,19763.55976597235,19784.670225885755,True,True,True,-2.0002228424418718,-9.037042813575681,4690.505189423275,12000.2333984375,False,False,True,True
READ,CXCL10,8407,0.5596526703937195,3.7658617875086313,0.7397406922802426,6.728926683865051,10.23657526700393,22441.06217680718,22448.098996778313,15773.205274914966,15787.278914857237,15775.218794504175,15796.32925441758,True,True,True,-2.013519589208954,-9.050339560342763,6667.8569018922135,12000.2333984375,False,False,True,True
READ,CXCL8,8407,1.0095158796241228,8.165505440117782,0.5560842155346735,8.08853590609994,7.021718082076374,31788.65815705014,31795.694977021274,22809.561377505874,22823.635017448145,22811.561673542743,22832.672133456148,True,True,True,-2.0002960368692584,-9.037116008003068,8979.096779544267,12000.2333984375,False,False,True,True
READ,CXCL9,8407,0.43654097775663137,1.4789310744269766,0.7446175805876055,3.387840202372641,5.469910785108118,17161.41288298661,17168.449702957743,14394.590786595592,14408.664426537864,14396.591598683826,14417.702058597231,True,True,True,-2.0008120882339426,-9.037632059367752,2766.822096391017,12000.2333984375,False,False,True,True
READ,EFEMP1,8407,0.856667063161651,3.2034598871175097,0.652789342214821,3.7394456083028196,3.1977949498752856,27184.16678867175,27191.203608642885,20472.962187149693,20487.035827091964,20474.96377117505,20496.074231088456,True,True,True,-2.00158402535817,-9.03840399649198,6711.2046015220585,12000.2333984375,False,False,True,True
READ,EGLN3,8407,0.36398239562269535,0.8515600605989235,0.7667420007136909,2.3395638658350166,3.680298503292478,14678.450423891472,14685.487243862608,13058.85770655425,13072.931346496522,13060.85989161329,13081.970351526696,True,True,True,-2.00218505904013,-9.03900503017394,1619.592717337222,12000.2333984375,False,False,True,True
READ,FRZB,8407,0.40561436897823244,0.8121407330221542,0.7488997264184608,2.002248428890689,2.470939161784171,15495.01345751129,15502.050277482425,13985.520673932522,13999.594313874793,13987.521851272151,14008.632311185556,True,True,True,-2.0011773396290664,-9.037997310762876,1509.4927835787676,12000.2333984375,False,False,True,True
READ,GUCA2A,8407,1.7464018080171286,55.5347761901847,0.6659926251932913,31.799541168157116,17.635999359807716,73873.20684281747,73880.2436627886,22596.601664868664,22610.675304810935,22598.601701521045,22619.71216143445,True,True,True,-2.000036652381823,-9.036856623515632,51276.605177948804,12000.2333984375,False,False,True,True
READ,HMOX1,8407,0.35113595813012966,0.6953897991434521,0.7735220649458784,1.9804004205281172,2.7920820919308538,14127.87944977259,14134.916269743726,12805.654283563665,12819.727923505936,12807.655809764274,12828.766269677679,True,True,True,-2.001526200609078,-9.038346171742887,1322.2251662089257,12000.2333984375,False,False,True,True
READ,IGHG2,8407,1.9664565243249672,43.53634793479178,0.537290353277031,22.13949171835195,10.750042758056187,64526.9786298199,64534.01544979104,28197.50398774995,28211.577627692222,28199.505923228353,28220.616383141758,True,True,True,-2.0019354784017196,-9.038755449535529,36329.47464206995,12000.2333984375,False,False,True,True
READ,IGHG4,8407,2.9822766742000715,160.63268608427975,0.4735339597954086,53.862435861141506,17.725530403821658,103739.52720934435,103746.56402931549,103734.0293605699,103748.10300051217,32524.633592574923,32545.744052488328,True,False,True,71209.39576799498,71202.35894802384,5.497848774451995,12000.2333984375,True,True,True,False
READ,ITGB2,8407,0.880694659212561,3.024427402235332,0.5811823480432973,3.434138461722371,2.763884663384653,26047.345476650393,26054.382296621527,21566.58818661302,21580.66182655529,21568.58893279874,21589.699392712144,True,True,True,-2.0007461857203452,-9.037566156854155,4480.757290037374,12000.2333984375,False,False,True,True
READ,ITIH5,8407,0.4026406565956941,0.8075257408307845,0.7549660996788391,2.005574269767919,2.4974484153438383,15473.23521921474,15480.272039185875,13880.262618805664,13894.336258747935,13882.262876111306,13903.373336024712,True,True,True,-2.0002573056426627,-9.037077276776472,1592.9726004090753,12000.2333984375,False,False,True,True
READ,LAMA3,8407,0.4079933388842631,0.7757057872504138,0.7310574521232306,1.9012707152811166,2.20903291643392,15307.902640047012,15314.939460018148,14163.020218728541,14177.093858670813,14165.021512965723,14186.131972879128,True,True,True,-2.001294237181355,-9.038114208315164,1144.8824213184707,12000.2333984375,False,False,True,True
READ,LOX,8407,0.452480076127037,0.9368029729256186,0.7257047698346616,2.070373973024626,2.365571501371721,16608.539110071048,16615.57593004218,14950.704174492166,14964.777814434437,14952.706646207958,14973.817106121363,True,True,True,-2.002471715792126,-9.039291686925935,1657.8349355788814,12000.2333984375,False,False,True,True
READ,MMP28,8407,0.4410610205780897,1.1297342060071904,0.7549660996788391,2.5614011515378774,3.5401023411485797,17024.193264624497,17031.23008459563,14389.178564891143,14403.252204833414,14391.188613863613,14412.299073777018,True,True,True,-2.010048972470031,-9.04686894360384,2635.014699733354,12000.2333984375,False,False,True,True
READ,MMP7,8407,0.30629237540145116,1.7856646601643191,0.831093136671821,5.829935067185022,15.769034605757083,14657.0239162621,14664.060736233236,10940.341900871073,10954.415540813345,10942.360730950992,10963.471190864397,True,True,True,-2.018830079918189,-9.055650051051998,3716.6820153910267,12000.2333984375,False,False,True,True
READ,MMP9,8407,0.7956464850719639,8.035322467446305,0.670155822528845,10.099111374468691,11.436123385432543,29333.890648545796,29340.92746851693,19234.131828368,19248.205468310272,19236.14202479514,19257.252484708544,True,True,True,-2.0101964271379984,-9.047016398271808,10099.758820177794,12000.2333984375,False,False,True,True
READ,MT1F,8407,0.3970500773165219,1.2044547753887045,0.7747115498988938,3.033508477139856,5.12154157199364,16242.399075103232,16249.435895074368,13404.437179387402,13418.510819329673,13406.440662421212,13427.551122334617,True,True,True,-2.003483033809971,-9.04030300494378,2837.961895715831,12000.2333984375,False,False,True,True
READ,MT1M,8407,0.5950993219935767,3.4436971320564043,0.7500892113714761,5.786760301658643,8.04363259165385,23839.75131984723,23846.788139818364,15828.068110225686,15842.141750167957,15830.068349380346,15851.178809293751,True,True,True,-2.0002391546604485,-9.037059125794258,8011.683209621544,12000.2333984375,False,False,True,True
READ,MXI1,8407,0.37385512073272276,0.7083004229760949,0.7380754133460212,1.8945853184728059,2.392866297295857,14365.436756955627,14372.473576926763,13485.173191813701,13499.246831755972,13487.175077708041,13508.285537621447,True,True,True,-2.0018858943403757,-9.038705865474185,880.2635651419259,12000.2333984375,False,False,True,True
READ,P3H3,8407,0.4176281670036874,0.7971338931299136,0.746282859521827,1.9087167871099926,2.175899182350814,15724.473316409198,15731.510136380333,14227.620117743376,14241.693757685647,14228.775288667342,14249.885748580748,True,True,True,-1.1551709239665797,-8.191990895100389,1496.8531986658218,12000.2333984375,False,False,True,True
READ,PADI2,8407,0.756274533127156,2.594052643156976,0.652789342214821,3.430040983174064,3.213173096185019,24671.75174652388,24678.788566495015,19458.576709046818,19472.65034898909,19460.581118330185,19481.69157824359,True,True,True,-2.00440928336684,-9.04122925450065,5213.175037477064,12000.2333984375,False,False,True,True
READ,PDE9A,8407,0.2870227191626026,1.8453978323412612,0.8328773641013442,6.4294486433870635,18.916442082451326,14168.292661085434,14175.32948105657,14046.881991314756,14060.955631257028,10589.047986079868,10610.158445993273,True,False,True,3457.8340052348885,3450.7971852637547,121.41066977067749,12000.2333984375,True,True,True,False
READ,PLAAT3,8407,0.42726299512311167,0.9306770546654511,0.7396217437849412,2.1782299550591446,2.757622280674341,16177.557073248268,16184.593893219404,14394.673550803458,14408.74719074573,14396.67665584144,14417.787115754845,True,True,True,-2.0031050379820954,-9.039925009115905,1782.8835224448103,12000.2333984375,False,False,True,True
READ,PRRG3,8407,0.3668371595099322,0.7497827980099178,0.7679314856667063,2.043911797298761,2.8457089753212337,14596.44330090102,14603.480120872156,13129.359982557038,13143.43362249931,13131.360612103428,13152.471072016833,True,True,True,-2.0006295463899733,-9.037449517523783,1467.0833183439827,12000.2333984375,False,False,True,True
READ,PTGDS,8407,0.6398239562269538,2.214297756299693,0.6800285476388723,3.460792198775147,3.846045736215404,22126.21586284636,22133.252682817492,17831.05172714642,17845.12536708869,17833.051988341605,17854.16244825501,True,True,True,-2.0002611951858853,-9.037081166319695,4295.164135699939,12000.2333984375,False,False,True,True
READ,SECTM1,8407,0.3243725466872844,0.9517530413019005,0.7944570001189485,2.9341356135772196,5.962698241050124,14035.03813264303,14042.074952614166,11993.391639220286,12007.465279162558,11995.39625022206,12016.506710135465,True,True,True,-2.00461100177381,-9.04143097290762,2041.6464934227442,12000.2333984375,False,False,True,True
READ,SGK1,8407,0.7167836326870465,2.423347826484399,0.5929582490781492,3.380863786467697,3.3215934040547506,22367.279716940426,22374.31653691156,19548.549499245433,19562.623139187705,19550.54960597015,19571.660065883556,True,True,True,-2.000106724717625,-9.036926695851434,2818.7302176949925,12000.2333984375,False,False,True,True
READ,SLC26A2,8407,1.1102652551445225,10.48331954657162,0.5584631854407042,9.442175640457211,7.603746583385876,35837.293622396144,35844.33044236728,23444.309732150337,23458.38337209261,23446.311365774924,23467.42182568833,True,True,True,-2.0016336245862476,-9.038453595720057,12392.983890245807,12000.2333984375,False,False,True,True
READ,SLC26A3,8407,2.6996550493636255,98.74382928856093,0.4991078862852385,36.57646161565614,13.178150898961102,91692.97581550256,91700.0126354737,31088.160897139256,31102.234537081527,31090.16229199573,31111.272751909135,True,True,True,-2.0013948564737802,-9.03821482760759,60604.81491836331,12000.2333984375,False,False,True,True
READ,SMPDL3A,8407,0.45176638515522777,0.9778957017821133,0.7107172594266683,2.1646048354086957,2.577891745992866,16502.806312673903,16509.843132645037,15028.237184530812,15042.310824473083,15030.244164794525,15051.35462470793,True,True,True,-2.006980263713558,-9.043800234847367,1474.5691281430918,12000.2333984375,False,False,True,True
READ,SPHK1,8407,0.3901510645890329,0.8037478596416812,0.759842987986202,2.060093980490126,2.7171372237745404,15215.596150454687,15222.632970425822,13609.198211482033,13623.271851424304,13611.200049953488,13632.310509866893,True,True,True,-2.001838471454903,-9.038658442588712,1606.3979389726537,12000.2333984375,False,False,True,True
READ,SPP1,8407,0.49518258594028786,4.079414096446656,0.7751873438800999,8.238201851748027,14.61723828192305,21439.890616423767,21446.9274363949,14303.279815664137,14317.353455606408,14305.280696754031,14326.391156667436,True,True,True,-2.000881089894392,-9.037701061028201,7136.61080075963,12000.2333984375,False,False,True,True
