setting,variant,n_L,label_unit,arm,estimand,population,gene,estimator,variance,n_draws,n_finite,frac_nonfinite,coverage,width_mean,width_median,nominal,theta_full,cluster_variance_form,df_cluster,status
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,ISG15,pp,iid,200,200.0,0.0,0.025,0.0015682971528194005,0.001889799305440254,0.9,0.054931415298964094,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,ISG15,pp,cluster,200,200.0,0.0,0.895,0.08232567473877635,0.09756618042082026,0.9,0.054931415298964094,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,ISG15,pp,boot,200,200.0,0.0,0.875,0.07119125967596272,0.0831782514818564,0.9,0.054931415298964094,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,classical,iid,200,200.0,0.0,0.005,0.0034220461268394463,0.004076094795454101,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,classical,cluster,200,200.0,0.0,0.805,0.1655552681144624,0.2088548948281679,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,classical,boot,200,200.0,0.0,0.79,0.1429283760109716,0.1785653440653603,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,pp,iid,200,200.0,0.0,0.07,0.002754148258158528,0.0029048798796100506,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,pp,cluster,200,200.0,0.0,0.82,0.13587086694432943,0.15813406462900048,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,KRTCAP2,pp,boot,200,200.0,0.0,0.79,0.11792344479190668,0.13421772249363992,0.9,0.0983019862911453,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,classical,iid,200,200.0,0.0,0.04,0.0016429850492571919,0.0017044186375874126,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,classical,cluster,200,200.0,0.0,0.96,0.08847764954572351,0.09136569881040228,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,classical,boot,200,200.0,0.0,0.94,0.07697724626548175,0.07869273228103589,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,pp,iid,200,200.0,0.0,0.04,0.001589874151447112,0.0016390003960362748,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,pp,cluster,200,200.0,0.0,0.96,0.08682929185523587,0.09042169773092788,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LAPTM4B,pp,boot,200,200.0,0.0,0.935,0.07579635339701248,0.07738704712978496,0.9,0.09783325616160775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,classical,iid,200,200.0,0.0,0.04,0.004195144350491412,0.004956184137790948,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,classical,cluster,200,200.0,0.0,0.93,0.2280762212360179,0.2545884300523629,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,classical,boot,200,200.0,0.0,0.91,0.19740648922225013,0.21573511704979834,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,pp,iid,200,200.0,0.0,0.045,0.0037037878203850893,0.004367997058214529,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,pp,cluster,200,200.0,0.0,0.96,0.19983529436318243,0.2322634668790441,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LRRC41,pp,boot,200,200.0,0.0,0.94,0.17299546673474367,0.19478214872807748,0.9,0.2060483344485913,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,classical,iid,200,200.0,0.0,0.045,0.004849625647682421,0.005041426077944722,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,classical,cluster,200,200.0,0.0,0.95,0.2545880419663496,0.2639663055998913,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,classical,boot,200,200.0,0.0,0.94,0.220079564150227,0.22858308308823766,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,pp,iid,200,200.0,0.0,0.025,0.00434990099565333,0.004579702214784848,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,pp,cluster,200,200.0,0.0,0.955,0.23961676278909902,0.24403561134057322,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,LY6E,pp,boot,200,200.0,0.0,0.935,0.20775182625609925,0.21271379730730872,0.9,0.1846458758646775,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,classical,iid,200,200.0,0.0,0.035,0.0023229346086796067,0.002404620062000401,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,classical,cluster,200,200.0,0.0,0.935,0.11238603114196925,0.11834163238618639,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,classical,boot,200,200.0,0.0,0.925,0.0975792049488955,0.10046883471803902,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,pp,iid,200,200.0,0.0,0.03,0.002233494851823815,0.002275717779291933,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,pp,cluster,200,200.0,0.0,0.93,0.10851588956180391,0.10917039353453394,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NAMPT,pp,boot,200,200.0,0.0,0.915,0.09432898864564546,0.09573749493308832,0.9,0.09651298808916431,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,classical,iid,200,200.0,0.0,0.01,0.0029418964838957423,0.0038068338504842203,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,classical,cluster,200,200.0,0.0,0.905,0.15195425484047292,0.19893585186237392,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,classical,boot,200,200.0,0.0,0.88,0.13104290833158191,0.1665362523284025,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,pp,iid,200,200.0,0.0,0.035,0.0025881277953784,0.003002960210937322,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,pp,cluster,200,200.0,0.0,0.89,0.1366436501717813,0.16305671416756898,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOL3,pp,boot,200,200.0,0.0,0.865,0.11842260765526127,0.1402140454975278,0.9,0.14145191730561776,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,classical,iid,200,200.0,0.0,0.02,0.0022327239998167986,0.002946014766501845,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,classical,cluster,200,200.0,0.0,0.84,0.11309604112459151,0.15331963503517762,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,classical,boot,200,200.0,0.0,0.825,0.09722993713128755,0.1286464412215253,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,pp,iid,200,200.0,0.0,0.025,0.001927652338160425,0.0023594346682084266,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,pp,cluster,200,200.0,0.0,0.875,0.09726913108180602,0.1251320444004718,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NOTCH3,pp,boot,200,200.0,0.0,0.835,0.08440195961956104,0.10564026669888127,0.9,0.05179977049009353,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,classical,iid,200,200.0,0.0,0.03,0.0010631978140834496,0.0011185459463523909,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,classical,cluster,200,200.0,0.0,0.81,0.061597771342918675,0.07106951437934855,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,classical,boot,200,200.0,0.0,0.795,0.05330208760151858,0.058684720076975845,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,pp,iid,200,200.0,0.0,0.03,0.0009587333730781703,0.0010440836606109023,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,pp,cluster,200,200.0,0.0,0.805,0.05500983828954402,0.06291912195436393,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,NT5DC2,pp,boot,200,200.0,0.0,0.79,0.047597977269766306,0.0519803101253969,0.9,0.03550062248145213,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,classical,iid,200,200.0,0.0,0.01,0.0022299651299369184,0.002743233263517178,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,classical,cluster,200,200.0,0.0,0.9,0.11041219680749315,0.14067924984883817,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,classical,boot,200,200.0,0.0,0.875,0.09534209802971792,0.11821526997623541,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,pp,iid,200,200.0,0.0,0.05,0.001784336989603047,0.0019626656338488507,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,pp,cluster,200,200.0,0.0,0.92,0.09101687365945228,0.1075073669471071,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PARP10,pp,boot,200,200.0,0.0,0.9,0.07871465406791783,0.09032869198274401,0.9,0.08220366187998004,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,classical,iid,200,200.0,0.0,0.045,0.0013573934516034653,0.0013846622524456703,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,classical,cluster,200,200.0,0.0,0.96,0.07493000566422055,0.07676063242297726,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,classical,boot,200,200.0,0.0,0.955,0.06538729758211981,0.06695918260365899,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,pp,iid,200,200.0,0.0,0.035,0.0012898453980337593,0.0013401100848190947,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,pp,cluster,200,200.0,0.0,0.965,0.07164222748941342,0.07346929568394489,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PTGS1,pp,boot,200,200.0,0.0,0.955,0.06240576140382771,0.06407573095604338,0.9,0.06392322706955732,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,classical,iid,200,200.0,0.0,0.025,0.0028986254717345426,0.0035698611007515535,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,classical,cluster,200,200.0,0.0,0.925,0.15012897238885795,0.1872111854210135,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,classical,boot,200,200.0,0.0,0.905,0.12980723205032965,0.1587944227621652,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,pp,iid,200,200.0,0.0,0.015,0.002576722805863122,0.0029129196113293065,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,pp,cluster,200,200.0,0.0,0.915,0.13860689992199884,0.16255123541554087,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,PXN,pp,boot,200,200.0,0.0,0.9,0.12026550619111159,0.1389712256160239,0.9,0.11662799163442346,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,classical,iid,200,200.0,0.0,0.025,0.0017859634799025888,0.0020750233752441644,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,classical,cluster,200,200.0,0.0,0.96,0.09125166012088404,0.10921588937749341,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,classical,boot,200,200.0,0.0,0.94,0.07924258316397297,0.09178806219097067,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,pp,iid,200,200.0,0.0,0.04,0.001539836971768367,0.0016027725201684662,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,pp,cluster,200,200.0,0.0,0.97,0.07874904199624097,0.08328278489498893,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,RXRA,pp,boot,200,200.0,0.0,0.935,0.06850829616977071,0.0712817033797693,0.9,0.06866013103969287,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,classical,iid,200,200.0,0.0,0.03,0.001243773264022913,0.001264043542565668,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,classical,cluster,200,200.0,0.0,0.98,0.07029064715597375,0.0701033660866395,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,classical,boot,200,200.0,0.0,0.97,0.06128887050356959,0.06084302225929479,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,pp,iid,200,200.0,0.0,0.05,0.0012224760977596239,0.00121057685857766,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,pp,cluster,200,200.0,0.0,0.985,0.0666964373929395,0.06671718361091952,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,S100A9,pp,boot,200,200.0,0.0,0.935,0.05813255921214072,0.05834854587732252,0.9,0.0016404417504937308,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,classical,iid,200,200.0,0.0,0.015,0.0029713310830141145,0.0038043413454419417,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,classical,cluster,200,200.0,0.0,0.91,0.15764344785476886,0.19841661723518195,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,classical,boot,200,200.0,0.0,0.895,0.13635465485478535,0.16563165922544154,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,pp,iid,200,200.0,0.0,0.025,0.0026404516815316387,0.003312926438844628,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,pp,cluster,200,200.0,0.0,0.91,0.14222255016273355,0.17196591750322435,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SCARB1,pp,boot,200,200.0,0.0,0.895,0.12346997589876746,0.14636337479407083,0.9,0.14631871707835725,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,classical,iid,200,200.0,0.0,0.05,0.00243977691233852,0.0025322216573470113,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,classical,cluster,200,200.0,0.0,0.98,0.11967261386316713,0.12486403950988892,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,classical,boot,200,200.0,0.0,0.955,0.10441073617571218,0.10792507830594829,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,pp,iid,200,200.0,0.0,0.045,0.0023654032698917017,0.0025249142606965924,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,pp,cluster,200,200.0,0.0,0.975,0.11707235059502309,0.12360630315821594,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SEMA4B,pp,boot,200,200.0,0.0,0.94,0.10219369459628937,0.10685175394892266,0.9,0.11931942292491893,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,classical,iid,200,200.0,0.0,0.02,0.002518252940408281,0.0033237239420385867,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,classical,cluster,200,200.0,0.0,0.915,0.12983227574175277,0.1709010918441992,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,classical,boot,200,200.0,0.0,0.88,0.11185195897340887,0.14048044051355335,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,pp,iid,200,200.0,0.0,0.05,0.0022841517214659134,0.0029145752174100648,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,pp,cluster,200,200.0,0.0,0.935,0.12057348092596254,0.15358582703093754,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC15A4,pp,boot,200,200.0,0.0,0.895,0.10400696611788113,0.12671754677991504,0.9,0.11758579783413765,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,classical,iid,200,200.0,0.0,0.025,0.0022139296815111057,0.0022413892577834715,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,classical,cluster,200,200.0,0.0,0.97,0.12555643693713706,0.1315390521875285,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,classical,boot,200,200.0,0.0,0.95,0.10901327594600083,0.11244768978644246,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,pp,iid,200,200.0,0.0,0.025,0.002162079296340448,0.002202359922846092,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,pp,cluster,200,200.0,0.0,0.96,0.12339398681290704,0.13076423402473678,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,SLC39A14,pp,boot,200,200.0,0.0,0.935,0.10736658710546707,0.11189264228806146,0.9,0.169437111924179,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,classical,iid,200,200.0,0.0,0.05,0.0018594256711760022,0.001886694597787883,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,classical,cluster,200,200.0,0.0,0.96,0.10807507931031023,0.11007589748678313,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,classical,boot,200,200.0,0.0,0.955,0.09380271579499132,0.09595041132882122,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,pp,iid,200,200.0,0.0,0.04,0.0017572281890514652,0.0017974217779808122,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,pp,cluster,200,200.0,0.0,0.96,0.1047976817283644,0.10690514600447604,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,STK39,pp,boot,200,200.0,0.0,0.945,0.09094897006591324,0.09188005223238982,0.9,0.0964573112458135,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,classical,iid,200,200.0,0.0,0.05,0.001550376217655418,0.0015784120549774266,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,classical,cluster,200,200.0,0.0,0.95,0.09088215890219128,0.09552324936402545,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,classical,boot,200,200.0,0.0,0.93,0.079340229049654,0.08018252009279313,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,pp,iid,200,200.0,0.0,0.045,0.0015195445782290845,0.0015447122503220723,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,pp,cluster,200,200.0,0.0,0.94,0.08905510421558578,0.09537690467937802,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TFRC,pp,boot,200,200.0,0.0,0.925,0.07762688247181834,0.07976857634177933,0.9,0.07567100048780598,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TM2D3,classical,iid,200,200.0,0.0,0.03,0.0014776759121851125,0.0016724147232370437,0.9,0.053619081597487864,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TM2D3,classical,cluster,200,200.0,0.0,0.875,0.06942418836734655,0.08399040948134112,0.9,0.053619081597487864,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TM2D3,classical,boot,200,200.0,0.0,0.84,0.059911004609393824,0.06960112265301276,0.9,0.053619081597487864,separate,11.0,ok
CCRCC_merged,CCRCC_merged,12,donor,hoptimus0,theta3,donor,TM2D3,pp,iid,200,200.0,0.0,0.06,0.001343904538491747,0.0013956366813173832,0.9,0.053619081597487864,separate,11.0,ok
