head,encoder,task,gene,pearson_mean,n_splits
pca_ridge,uni_v1,HCC,IGFBP5,0.0552,2
pca_ridge,uni_v1,HCC,HAMP,0.0536,2
pca_ridge,uni_v1,HCC,FBLN5,0.0532,2
pca_ridge,uni_v1,HCC,CXCL10,0.0459,2
pca_ridge,uni_v1,HCC,CCL21,0.0364,2
pca_ridge,uni_v1,HCC,HBB,0.0349,2
pca_ridge,uni_v1,HCC,PDE9A,0.0322,2
pca_ridge,uni_v1,HCC,ASPM,0.0268,2
pca_ridge,uni_v1,HCC,RND1,0.017,2
pca_ridge,uni_v1,HCC,TSPAN13,0.0162,2
pca_ridge,uni_v1,HCC,IGHA1,0.0138,2
pca_ridge,uni_v1,HCC,ETNPPL,0.0106,2
pca_ridge,uni_v1,HCC,IGHM,0.0105,2
pca_ridge,uni_v1,HCC,C11orf96,0.0006,2
pca_ridge,uni_v1,HCC,CXCL9,-0.0007,2
pca_ridge,uni_v1,HCC,CYP2E1,-0.0077,2
pca_ridge,uni_v1,HCC,PTGDS,-0.0104,2
pca_ridge,uni_v1,HCC,BEST1,-0.0144,2
pca_ridge,uni_v1,HCC,IGLC1,-0.0187,2
pca_ridge,uni_v1,HCC,CCN1,-0.0205,2
pca_ridge,uni_v1,HCC,PDZK1IP1,-0.2572,2
pca_ridge,uni_v1,IDC,TACSTD2,0.8709,4
pca_ridge,uni_v1,IDC,GATA3,0.841,4
pca_ridge,uni_v1,IDC,FASN,0.827,4
pca_ridge,uni_v1,IDC,PTPRC,0.7989,4
pca_ridge,uni_v1,IDC,ERBB2,0.7748,4
pca_ridge,uni_v1,IDC,TOP2A,0.7489,4
pca_ridge,uni_v1,IDC,CD3E,0.7477,4
pca_ridge,uni_v1,IDC,DST,0.7465,4
pca_ridge,uni_v1,IDC,IL2RG,0.7427,4
pca_ridge,uni_v1,IDC,SCD,0.7338,4
pca_ridge,uni_v1,IDC,ABCC11,0.7313,4
pca_ridge,uni_v1,IDC,MYLK,0.7173,4
pca_ridge,uni_v1,IDC,IL7R,0.7172,4
pca_ridge,uni_v1,IDC,KLF5,0.7154,4
pca_ridge,uni_v1,IDC,SERHL2,0.7061,4
pca_ridge,uni_v1,IDC,CYTIP,0.6931,4
pca_ridge,uni_v1,IDC,SLAMF7,0.6725,4
pca_ridge,uni_v1,IDC,AQP1,0.6546,4
pca_ridge,uni_v1,IDC,ESR1,0.6383,4
pca_ridge,uni_v1,IDC,VWF,0.6382,4
pca_ridge,uni_v1,IDC,MYH11,0.638,4
pca_ridge,uni_v1,IDC,CCR7,0.6258,4
pca_ridge,uni_v1,IDC,KRT14,0.6232,4
pca_ridge,uni_v1,IDC,PTN,0.614,4
pca_ridge,uni_v1,IDC,KRT5,0.6113,4
pca_ridge,uni_v1,IDC,CEACAM6,0.5953,4
pca_ridge,uni_v1,IDC,MS4A1,0.5748,4
pca_ridge,uni_v1,IDC,OXTR,0.5582,4
pca_ridge,uni_v1,IDC,SERPINA3,0.5578,4
pca_ridge,uni_v1,IDC,CLIC6,0.5548,4
pca_ridge,uni_v1,IDC,TENT5C,0.5458,4
pca_ridge,uni_v1,IDC,ANKRD30A,0.5453,4
pca_ridge,uni_v1,IDC,KRT6B,0.5429,4
pca_ridge,uni_v1,IDC,TRAC,0.5429,4
pca_ridge,uni_v1,IDC,ADIPOQ,0.5299,4
pca_ridge,uni_v1,IDC,PTGDS,0.5228,4
pca_ridge,uni_v1,IDC,SFRP1,0.5057,4
pca_ridge,uni_v1,IDC,PIGR,0.4643,4
pca_ridge,uni_v1,IDC,MYBPC1,0.4355,4
pca_ridge,uni_v1,IDC,KIT,0.4349,4
pca_ridge,uni_v1,IDC,ADH1B,0.4277,4
pca_ridge,uni_v1,IDC,SCGB2A1,0.4143,4
pca_ridge,uni_v1,IDC,AQP3,0.4049,4
pca_ridge,uni_v1,IDC,TCL1A,0.3558,4
pca_ridge,uni_v1,IDC,CEACAM8,0.3205,4
pca_ridge,uni_v1,IDC,MMP1,0.2903,4
pca_ridge,uni_v1,IDC,OPRPN,0.2545,4
pca_ridge,uni_v1,IDC,MMP12,0.2211,4
pca_ridge,uni_v1,IDC,TPSAB1,0.1452,4
pca_ridge,uni_v1,IDC,MUC6,0.1026,4
pca_ridge,uni_v1,LUNG,PTPRC,0.8712,2
pca_ridge,uni_v1,LUNG,CAPN8,0.8312,2
pca_ridge,uni_v1,LUNG,CD2,0.8303,2
pca_ridge,uni_v1,LUNG,COL5A2,0.8175,2
pca_ridge,uni_v1,LUNG,MET,0.8047,2
pca_ridge,uni_v1,LUNG,PECAM1,0.7986,2
pca_ridge,uni_v1,LUNG,GPRC5A,0.7967,2
pca_ridge,uni_v1,LUNG,CTSK,0.7949,2
pca_ridge,uni_v1,LUNG,CXCR4,0.7799,2
pca_ridge,uni_v1,LUNG,MALL,0.7771,2
pca_ridge,uni_v1,LUNG,CD163,0.775,2
pca_ridge,uni_v1,LUNG,PLA2G7,0.7586,2
pca_ridge,uni_v1,LUNG,CDK1,0.7082,2
pca_ridge,uni_v1,LUNG,ACE2,0.7072,2
pca_ridge,uni_v1,LUNG,ALDH1A3,0.7027,2
pca_ridge,uni_v1,LUNG,TOP2A,0.6981,2
pca_ridge,uni_v1,LUNG,SNTN,0.698,2
pca_ridge,uni_v1,LUNG,MKI67,0.6662,2
pca_ridge,uni_v1,LUNG,CCR7,0.6555,2
pca_ridge,uni_v1,LUNG,UBE2C,0.6476,2
pca_ridge,uni_v1,LUNG,MZB1,0.5794,2
pca_ridge,uni_v1,LUNG,MS4A1,0.5553,2
pca_ridge,uni_v1,LUNG,CD79A,0.5496,2
pca_ridge,uni_v1,LUNG,CXCL9,0.5421,2
pca_ridge,uni_v1,LUNG,MEDAG,0.5418,2
pca_ridge,uni_v1,LUNG,CNN1,0.5305,2
pca_ridge,uni_v1,LUNG,CCL19,0.5211,2
pca_ridge,uni_v1,LUNG,SPIB,0.5112,2
pca_ridge,uni_v1,LUNG,LIF,0.5109,2
pca_ridge,uni_v1,LUNG,SRPX,0.5099,2
pca_ridge,uni_v1,LUNG,INMT,0.4853,2
pca_ridge,uni_v1,LUNG,DNAAF1,0.4733,2
pca_ridge,uni_v1,LUNG,CXCL10,0.4693,2
pca_ridge,uni_v1,LUNG,FGFBP1,0.4414,2
pca_ridge,uni_v1,LUNG,OGN,0.4389,2
pca_ridge,uni_v1,LUNG,SOX2,0.43,2
pca_ridge,uni_v1,LUNG,MARCO,0.4188,2
pca_ridge,uni_v1,LUNG,MCEMP1,0.4002,2
pca_ridge,uni_v1,LUNG,PCSK2,0.3946,2
pca_ridge,uni_v1,LUNG,BBOX1,0.3713,2
pca_ridge,uni_v1,LUNG,CD1A,0.3302,2
pca_ridge,uni_v1,LUNG,FCER1A,0.3216,2
pca_ridge,uni_v1,LUNG,CYP2A7,0.3211,2
pca_ridge,uni_v1,LUNG,CD19,0.3148,2
pca_ridge,uni_v1,LUNG,SERPINB2,0.2494,2
pca_ridge,uni_v1,LUNG,CD274,0.2401,2
pca_ridge,uni_v1,LUNG,CTSG,0.2222,2
pca_ridge,uni_v1,LUNG,DMBT1,0.2175,2
pca_ridge,uni_v1,LUNG,SNCG,0.1551,2
pca_ridge,uni_v1,LUNG,TCL1A,0.155,2
pca_ridge,uni_v1,LYMPH_IDC,CYP4Z1,0.4266,4
pca_ridge,uni_v1,LYMPH_IDC,RSF1,0.3954,4
pca_ridge,uni_v1,LYMPH_IDC,PTRH2,0.3921,4
pca_ridge,uni_v1,LYMPH_IDC,FABP4,0.3886,4
pca_ridge,uni_v1,LYMPH_IDC,QSOX1,0.3863,4
pca_ridge,uni_v1,LYMPH_IDC,AAMDC,0.3706,4
pca_ridge,uni_v1,LYMPH_IDC,ANO8,0.3642,4
pca_ridge,uni_v1,LYMPH_IDC,SHANK2,0.3633,4
pca_ridge,uni_v1,LYMPH_IDC,PDZK1IP1,0.3513,4
pca_ridge,uni_v1,LYMPH_IDC,AKR1E2,0.3496,4
pca_ridge,uni_v1,LYMPH_IDC,ANKS1B,0.3484,4
pca_ridge,uni_v1,LYMPH_IDC,POLD3,0.336,4
pca_ridge,uni_v1,LYMPH_IDC,GTPBP3,0.3311,4
pca_ridge,uni_v1,LYMPH_IDC,CD22,0.3273,4
pca_ridge,uni_v1,LYMPH_IDC,EPHB3,0.3231,4
pca_ridge,uni_v1,LYMPH_IDC,NARS2,0.3231,4
pca_ridge,uni_v1,LYMPH_IDC,HAUS8,0.3096,4
pca_ridge,uni_v1,LYMPH_IDC,PATZ1,0.3025,4
pca_ridge,uni_v1,LYMPH_IDC,SERPINI1,0.2975,4
pca_ridge,uni_v1,LYMPH_IDC,PARD6B,0.2974,4
pca_ridge,uni_v1,LYMPH_IDC,CCNO,0.2948,4
pca_ridge,uni_v1,LYMPH_IDC,CROT,0.2948,4
pca_ridge,uni_v1,LYMPH_IDC,CD72,0.2845,4
pca_ridge,uni_v1,LYMPH_IDC,ZMAT5,0.2719,4
pca_ridge,uni_v1,LYMPH_IDC,SCRN1,0.2715,4
pca_ridge,uni_v1,LYMPH_IDC,MX1,0.271,4
pca_ridge,uni_v1,LYMPH_IDC,RAB38,0.264,4
pca_ridge,uni_v1,LYMPH_IDC,IGHV3-11,0.2605,4
pca_ridge,uni_v1,LYMPH_IDC,MAPK8IP2,0.255,4
pca_ridge,uni_v1,LYMPH_IDC,CXCL10,0.2448,4
pca_ridge,uni_v1,LYMPH_IDC,SPP1,0.2433,4
pca_ridge,uni_v1,LYMPH_IDC,CLNS1A,0.2255,4
pca_ridge,uni_v1,LYMPH_IDC,TCF7,0.2058,4
pca_ridge,uni_v1,LYMPH_IDC,NUDT1,0.1919,4
pca_ridge,uni_v1,LYMPH_IDC,IFI44L,0.191,4
pca_ridge,uni_v1,LYMPH_IDC,MYH11,0.1887,4
pca_ridge,uni_v1,LYMPH_IDC,CXCL11,0.1817,4
pca_ridge,uni_v1,LYMPH_IDC,AREG,0.1796,4
pca_ridge,uni_v1,LYMPH_IDC,DAPK1,0.1764,4
pca_ridge,uni_v1,LYMPH_IDC,SNCG,0.1732,4
pca_ridge,uni_v1,LYMPH_IDC,MX2,0.1692,4
pca_ridge,uni_v1,LYMPH_IDC,TMEM64,0.1683,4
pca_ridge,uni_v1,LYMPH_IDC,IFIT2,0.1516,4
pca_ridge,uni_v1,LYMPH_IDC,IGLV9-49,0.1488,4
pca_ridge,uni_v1,LYMPH_IDC,HAAO,0.1299,4
pca_ridge,uni_v1,LYMPH_IDC,RSAD2,0.1164,4
pca_ridge,uni_v1,LYMPH_IDC,OASL,0.1033,4
pca_ridge,uni_v1,LYMPH_IDC,IGHV6-1,0.0905,4
pca_ridge,uni_v1,LYMPH_IDC,CSTA,0.0567,4
pca_ridge,uni_v1,LYMPH_IDC,CCL28,0.0051,4
pca_ridge,uni_v1,PAAD,EPCAM,0.8487,3
pca_ridge,uni_v1,PAAD,CD2,0.6969,3
pca_ridge,uni_v1,PAAD,CD3E,0.6856,3
pca_ridge,uni_v1,PAAD,CD8A,0.685,3
pca_ridge,uni_v1,PAAD,IL7R,0.6576,3
pca_ridge,uni_v1,PAAD,CXCL6,0.6558,3
pca_ridge,uni_v1,PAAD,CCL5,0.6349,3
pca_ridge,uni_v1,PAAD,ANPEP,0.6322,3
pca_ridge,uni_v1,PAAD,PTPRC,0.6308,3
pca_ridge,uni_v1,PAAD,GZMK,0.5813,3
pca_ridge,uni_v1,PAAD,AIF1,0.5668,3
pca_ridge,uni_v1,PAAD,CXCR4,0.5638,3
pca_ridge,uni_v1,PAAD,MS4A1,0.5581,3
pca_ridge,uni_v1,PAAD,ACE2,0.554,3
pca_ridge,uni_v1,PAAD,CD79A,0.5371,3
pca_ridge,uni_v1,PAAD,IRF8,0.5363,3
pca_ridge,uni_v1,PAAD,CXCL2,0.5331,3
pca_ridge,uni_v1,PAAD,LIF,0.5224,3
pca_ridge,uni_v1,PAAD,GZMA,0.5167,3
pca_ridge,uni_v1,PAAD,PLA2G7,0.5144,3
pca_ridge,uni_v1,PAAD,GPR183,0.5085,3
pca_ridge,uni_v1,PAAD,FCGR3A,0.5066,3
pca_ridge,uni_v1,PAAD,CD27,0.4965,3
pca_ridge,uni_v1,PAAD,SELL,0.4907,3
pca_ridge,uni_v1,PAAD,DERL3,0.4854,3
pca_ridge,uni_v1,PAAD,CCR7,0.4762,3
pca_ridge,uni_v1,PAAD,BANK1,0.4599,3
pca_ridge,uni_v1,PAAD,CD14,0.4573,3
pca_ridge,uni_v1,PAAD,CPA3,0.4544,3
pca_ridge,uni_v1,PAAD,MKI67,0.4509,3
pca_ridge,uni_v1,PAAD,CCL19,0.4486,3
pca_ridge,uni_v1,PAAD,TNFRSF17,0.447,3
pca_ridge,uni_v1,PAAD,VSIG4,0.4397,3
pca_ridge,uni_v1,PAAD,ACTA2,0.4374,3
pca_ridge,uni_v1,PAAD,CD19,0.4229,3
pca_ridge,uni_v1,PAAD,KLRC1,0.4201,3
pca_ridge,uni_v1,PAAD,CDK1,0.4106,3
pca_ridge,uni_v1,PAAD,UBE2C,0.4049,3
pca_ridge,uni_v1,PAAD,CD1C,0.3856,3
pca_ridge,uni_v1,PAAD,FOXP3,0.3779,3
pca_ridge,uni_v1,PAAD,TCL1A,0.3465,3
pca_ridge,uni_v1,PAAD,ESR1,0.3396,3
pca_ridge,uni_v1,PAAD,LILRA4,0.3326,3
pca_ridge,uni_v1,PAAD,CD1A,0.3257,3
pca_ridge,uni_v1,PAAD,HPGDS,0.3162,3
pca_ridge,uni_v1,PAAD,CXCL9,0.3038,3
pca_ridge,uni_v1,PAAD,MARCO,0.2912,3
pca_ridge,uni_v1,PAAD,DMBT1,0.2677,3
pca_ridge,uni_v1,PAAD,CXCL10,0.2241,3
pca_ridge,uni_v1,PAAD,PDCD1,0.1938,3
pca_ridge,uni_v1,PRAD,SEC11C,0.5121,2
pca_ridge,uni_v1,PRAD,XBP1,0.4637,2
pca_ridge,uni_v1,PRAD,AMD1,0.4349,2
pca_ridge,uni_v1,PRAD,SPON2,0.4287,2
pca_ridge,uni_v1,PRAD,MPC2,0.4012,2
pca_ridge,uni_v1,PRAD,RPL37A,0.3972,2
pca_ridge,uni_v1,PRAD,SNHG8,0.382,2
pca_ridge,uni_v1,PRAD,RPS29,0.3787,2
pca_ridge,uni_v1,PRAD,PDIA4,0.3723,2
pca_ridge,uni_v1,PRAD,COX5A,0.3618,2
pca_ridge,uni_v1,PRAD,PCBD1,0.3561,2
pca_ridge,uni_v1,PRAD,MT1X,0.3559,2
pca_ridge,uni_v1,PRAD,PERP,0.3345,2
pca_ridge,uni_v1,PRAD,COX17,0.3291,2
pca_ridge,uni_v1,PRAD,GLO1,0.3241,2
pca_ridge,uni_v1,PRAD,SGK1,0.3223,2
pca_ridge,uni_v1,PRAD,HLA-DRA,0.3114,2
pca_ridge,uni_v1,PRAD,EIF3H,0.309,2
pca_ridge,uni_v1,PRAD,MAOA,0.3062,2
pca_ridge,uni_v1,PRAD,ZFAS1,0.3045,2
pca_ridge,uni_v1,PRAD,RPN1,0.3045,2
pca_ridge,uni_v1,PRAD,MT1E,0.303,2
pca_ridge,uni_v1,PRAD,GNG5,0.2964,2
pca_ridge,uni_v1,PRAD,CAT,0.2958,2
pca_ridge,uni_v1,PRAD,C1orf43,0.2893,2
pca_ridge,uni_v1,PRAD,COX7B,0.2845,2
pca_ridge,uni_v1,PRAD,CCDC47,0.2802,2
pca_ridge,uni_v1,PRAD,TXNL4A,0.2766,2
pca_ridge,uni_v1,PRAD,SVIP,0.2754,2
pca_ridge,uni_v1,PRAD,C8orf59,0.267,2
pca_ridge,uni_v1,PRAD,HSPD1,0.2599,2
pca_ridge,uni_v1,PRAD,SNRPE,0.2592,2
pca_ridge,uni_v1,PRAD,NUDT4,0.2588,2
pca_ridge,uni_v1,PRAD,SLIRP,0.2539,2
pca_ridge,uni_v1,PRAD,SPCS3,0.2537,2
pca_ridge,uni_v1,PRAD,TMCO1,0.2525,2
pca_ridge,uni_v1,PRAD,MRPL33,0.2497,2
pca_ridge,uni_v1,PRAD,DNAJC3,0.2448,2
pca_ridge,uni_v1,PRAD,SRRM1,0.2386,2
pca_ridge,uni_v1,PRAD,TOB1,0.2278,2
pca_ridge,uni_v1,PRAD,SOD2,0.2262,2
pca_ridge,uni_v1,PRAD,IMPDH2,0.2228,2
pca_ridge,uni_v1,PRAD,SELENOT,0.22,2
pca_ridge,uni_v1,PRAD,REXO2,0.2094,2
pca_ridge,uni_v1,PRAD,EIF3E,0.2049,2
pca_ridge,uni_v1,PRAD,C6orf48,0.2016,2
pca_ridge,uni_v1,PRAD,SNHG9,0.1779,2
pca_ridge,uni_v1,PRAD,RSL24D1,0.174,2
pca_ridge,uni_v1,PRAD,NUCB2,0.1719,2
pca_ridge,uni_v1,PRAD,MIF,0.1486,2
pca_ridge,uni_v1,READ,GUCA2A,0.541,2
pca_ridge,uni_v1,READ,CD177,0.5277,2
pca_ridge,uni_v1,READ,CA2,0.4517,2
pca_ridge,uni_v1,READ,SLC26A3,0.3918,2
pca_ridge,uni_v1,READ,MMP28,0.3786,2
pca_ridge,uni_v1,READ,MT1M,0.3636,2
pca_ridge,uni_v1,READ,BTNL3,0.3388,2
pca_ridge,uni_v1,READ,PADI2,0.3333,2
pca_ridge,uni_v1,READ,CA1,0.3326,2
pca_ridge,uni_v1,READ,SMPDL3A,0.3095,2
pca_ridge,uni_v1,READ,CLCA1,0.3076,2
pca_ridge,uni_v1,READ,SLC26A2,0.2601,2
pca_ridge,uni_v1,READ,SECTM1,0.2568,2
pca_ridge,uni_v1,READ,MXI1,0.2513,2
pca_ridge,uni_v1,READ,MT1F,0.2369,2
pca_ridge,uni_v1,READ,ADAMDEC1,0.2284,2
pca_ridge,uni_v1,READ,PDE9A,0.2092,2
pca_ridge,uni_v1,READ,ITGB2,0.1998,2
pca_ridge,uni_v1,READ,EGLN3,0.1984,2
pca_ridge,uni_v1,READ,LOX,0.188,2
pca_ridge,uni_v1,READ,UBD,0.1804,2
pca_ridge,uni_v1,READ,FRZB,0.1728,2
pca_ridge,uni_v1,READ,CXCL9,0.1683,2
pca_ridge,uni_v1,READ,PTGDS,0.1449,2
pca_ridge,uni_v1,READ,CLU,0.1398,2
pca_ridge,uni_v1,READ,IGHG2,0.1383,2
pca_ridge,uni_v1,READ,CCL21,0.1376,2
pca_ridge,uni_v1,READ,MMP7,0.1331,2
pca_ridge,uni_v1,READ,APOC1,0.1305,2
pca_ridge,uni_v1,READ,PLAAT3,0.1265,2
pca_ridge,uni_v1,READ,SPHK1,0.1203,2
pca_ridge,uni_v1,READ,TSPAN9,0.1118,2
pca_ridge,uni_v1,READ,CCL14,0.1087,2
pca_ridge,uni_v1,READ,ANGPTL2,0.1068,2
pca_ridge,uni_v1,READ,P3H3,0.1041,2
pca_ridge,uni_v1,READ,CXCL8,0.097,2
pca_ridge,uni_v1,READ,SPP1,0.0867,2
pca_ridge,uni_v1,READ,LAMA3,0.084,2
pca_ridge,uni_v1,READ,CXCL10,0.0824,2
pca_ridge,uni_v1,READ,EFEMP1,0.0774,2
pca_ridge,uni_v1,READ,CHI3L1,0.0746,2
pca_ridge,uni_v1,READ,ITIH5,0.0639,2
pca_ridge,uni_v1,READ,IGHG4,0.0605,2
pca_ridge,uni_v1,READ,HMOX1,0.058,2
pca_ridge,uni_v1,READ,MMP9,0.0551,2
pca_ridge,uni_v1,READ,SGK1,0.0529,2
pca_ridge,uni_v1,READ,CEMIP,0.0396,2
pca_ridge,uni_v1,READ,AC010883.3,0.0127,2
pca_ridge,uni_v1,READ,TPSB2,0.0102,2
pca_ridge,uni_v1,READ,PRRG3,-0.0038,2
pca_ridge,uni_v1,SKCM,KRTDAP,0.8667,2
pca_ridge,uni_v1,SKCM,MAL2,0.8328,2
pca_ridge,uni_v1,SKCM,SERPINB5,0.8246,2
pca_ridge,uni_v1,SKCM,VIM,0.822,2
pca_ridge,uni_v1,SKCM,AQP3,0.8211,2
pca_ridge,uni_v1,SKCM,RHOV,0.8067,2
pca_ridge,uni_v1,SKCM,S100A14,0.7981,2
pca_ridge,uni_v1,SKCM,TYRP1,0.7964,2
pca_ridge,uni_v1,SKCM,SBSN,0.7947,2
pca_ridge,uni_v1,SKCM,CAPNS2,0.7864,2
pca_ridge,uni_v1,SKCM,SLPI,0.7834,2
pca_ridge,uni_v1,SKCM,LY6D,0.7779,2
pca_ridge,uni_v1,SKCM,SERPINB2,0.7751,2
pca_ridge,uni_v1,SKCM,TP63,0.7703,2
pca_ridge,uni_v1,SKCM,DSC1,0.7602,2
pca_ridge,uni_v1,SKCM,DSP,0.7596,2
pca_ridge,uni_v1,SKCM,LYZ,0.751,2
pca_ridge,uni_v1,SKCM,KRT17,0.7444,2
pca_ridge,uni_v1,SKCM,COL17A1,0.7332,2
pca_ridge,uni_v1,SKCM,KRT16,0.7331,2
pca_ridge,uni_v1,SKCM,MIR205HG,0.7259,2
pca_ridge,uni_v1,SKCM,BIRC3,0.713,2
pca_ridge,uni_v1,SKCM,DMKN,0.7121,2
pca_ridge,uni_v1,SKCM,KRT5,0.7078,2
pca_ridge,uni_v1,SKCM,ACER1,0.7032,2
pca_ridge,uni_v1,SKCM,LCK,0.6989,2
pca_ridge,uni_v1,SKCM,CD52,0.698,2
pca_ridge,uni_v1,SKCM,AHNAK2,0.6958,2
pca_ridge,uni_v1,SKCM,POSTN,0.6851,2
pca_ridge,uni_v1,SKCM,CRABP2,0.685,2
pca_ridge,uni_v1,SKCM,FGFBP1,0.6729,2
pca_ridge,uni_v1,SKCM,WDFY4,0.6698,2
pca_ridge,uni_v1,SKCM,KRT2,0.6682,2
pca_ridge,uni_v1,SKCM,DEFB1,0.655,2
pca_ridge,uni_v1,SKCM,GZMK,0.6527,2
pca_ridge,uni_v1,SKCM,LAMB3,0.6484,2
pca_ridge,uni_v1,SKCM,ITM2A,0.5815,2
pca_ridge,uni_v1,SKCM,VWF,0.5652,2
pca_ridge,uni_v1,SKCM,IDO1,0.5373,2
pca_ridge,uni_v1,SKCM,MGP,0.5202,2
pca_ridge,uni_v1,SKCM,MMRN1,0.4749,2
pca_ridge,uni_v1,SKCM,CCL19,0.4343,2
pca_ridge,uni_v1,SKCM,IL1B,0.3736,2
pca_ridge,uni_v1,SKCM,MYH11,0.3049,2
pca_ridge,uni_v1,SKCM,CD1B,0.2648,2
pca_ridge,uni_v1,SKCM,HAPLN1,0.2474,2
pca_ridge,uni_v1,SKCM,HBD,0.2248,2
pca_ridge,uni_v1,SKCM,TFF3,0.219,2
pca_ridge,uni_v1,SKCM,CCL22,0.1983,2
pca_ridge,uni_v1,SKCM,SELE,0.0536,2
pca_ridge,uni_v2,CCRCC,CPE,0.484,6
pca_ridge,uni_v2,CCRCC,TMEM91,0.4753,6
pca_ridge,uni_v2,CCRCC,SLC39A14,0.4342,6
pca_ridge,uni_v2,CCRCC,CD109,0.397,6
pca_ridge,uni_v2,CCRCC,SCARB1,0.3639,6
pca_ridge,uni_v2,CCRCC,CKB,0.3507,6
pca_ridge,uni_v2,CCRCC,NOL3,0.3463,6
pca_ridge,uni_v2,CCRCC,SLC15A4,0.3292,6
pca_ridge,uni_v2,CCRCC,STK39,0.3289,6
pca_ridge,uni_v2,CCRCC,YWHAE,0.3258,6
pca_ridge,uni_v2,CCRCC,VMP1,0.3225,6
pca_ridge,uni_v2,CCRCC,H3F3A,0.3187,6
pca_ridge,uni_v2,CCRCC,BTF3,0.3147,6
pca_ridge,uni_v2,CCRCC,LRRC41,0.3113,6
pca_ridge,uni_v2,CCRCC,SEMA4B,0.3104,6
pca_ridge,uni_v2,CCRCC,LY6E,0.3032,6
pca_ridge,uni_v2,CCRCC,FLNB,0.2974,6
pca_ridge,uni_v2,CCRCC,DERL1,0.2963,6
pca_ridge,uni_v2,CCRCC,HMOX1,0.293,6
pca_ridge,uni_v2,CCRCC,HNRNPK,0.291,6
pca_ridge,uni_v2,CCRCC,KRTCAP2,0.2905,6
pca_ridge,uni_v2,CCRCC,CHST15,0.2873,6
pca_ridge,uni_v2,CCRCC,CIB1,0.2806,6
pca_ridge,uni_v2,CCRCC,PXN,0.2727,6
pca_ridge,uni_v2,CCRCC,PTGS1,0.2704,6
pca_ridge,uni_v2,CCRCC,NOTCH3,0.2598,6
pca_ridge,uni_v2,CCRCC,TRBC1,0.2576,6
pca_ridge,uni_v2,CCRCC,EGFL7,0.2534,6
pca_ridge,uni_v2,CCRCC,RXRA,0.2446,6
pca_ridge,uni_v2,CCRCC,AKAP8,0.2429,6
pca_ridge,uni_v2,CCRCC,PARP10,0.239,6
pca_ridge,uni_v2,CCRCC,BLVRB,0.2388,6
pca_ridge,uni_v2,CCRCC,GADD45B,0.231,6
pca_ridge,uni_v2,CCRCC,NT5DC2,0.2278,6
pca_ridge,uni_v2,CCRCC,NAMPT,0.2193,6
pca_ridge,uni_v2,CCRCC,S100A9,0.213,6
pca_ridge,uni_v2,CCRCC,LAPTM4B,0.1984,6
pca_ridge,uni_v2,CCRCC,TP53INP1,0.1925,6
pca_ridge,uni_v2,CCRCC,GPNMB,0.1913,6
pca_ridge,uni_v2,CCRCC,TFRC,0.1892,6
pca_ridge,uni_v2,CCRCC,TM2D3,0.1796,6
pca_ridge,uni_v2,CCRCC,IFI27,0.1776,6
pca_ridge,uni_v2,CCRCC,IFI6,0.1745,6
pca_ridge,uni_v2,CCRCC,ISG15,0.1719,6
pca_ridge,uni_v2,CCRCC,IRF7,0.1655,6
pca_ridge,uni_v2,CCRCC,CPD,0.1623,6
pca_ridge,uni_v2,CCRCC,DNAJB12,0.1384,6
pca_ridge,uni_v2,CCRCC,HTRA1,0.1315,6
pca_ridge,uni_v2,CCRCC,CD14,0.1042,6
pca_ridge,uni_v2,CCRCC,HSPA1A,0.1003,6
pca_ridge,uni_v2,COAD,TYMS,0.7841,2
pca_ridge,uni_v2,COAD,CEACAM6,0.6186,2
pca_ridge,uni_v2,COAD,COL11A1,0.5874,2
pca_ridge,uni_v2,COAD,MS4A1,0.5867,2
pca_ridge,uni_v2,COAD,BANK1,0.5669,2
pca_ridge,uni_v2,COAD,CCR7,0.5539,2
pca_ridge,uni_v2,COAD,SPIB,0.5497,2
pca_ridge,uni_v2,COAD,CXCL13,0.5402,2
pca_ridge,uni_v2,COAD,FCRL1,0.5166,2
pca_ridge,uni_v2,COAD,CCL20,0.5111,2
pca_ridge,uni_v2,COAD,CXCL10,0.4658,2
pca_ridge,uni_v2,COAD,TCL1A,0.4183,2
pca_ridge,uni_v2,COAD,AREG,0.3957,2
pca_ridge,uni_v2,COAD,CHI3L2,0.391,2
pca_ridge,uni_v2,COAD,TMIGD1,0.3773,2
pca_ridge,uni_v2,COAD,HEPACAM2,0.3689,2
pca_ridge,uni_v2,COAD,RETNLB,0.3658,2
pca_ridge,uni_v2,COAD,DMBT1,0.3589,2
pca_ridge,uni_v2,COAD,MS4A12,0.3492,2
pca_ridge,uni_v2,COAD,NXPE4,0.3438,2
pca_ridge,uni_v2,COAD,IL1B,0.3258,2
pca_ridge,uni_v2,COAD,PI3,0.3065,2
pca_ridge,uni_v2,COAD,UGT2B17,0.3065,2
pca_ridge,uni_v2,COAD,INSL5,0.2964,2
pca_ridge,uni_v2,COAD,ITLN1,0.2813,2
pca_ridge,uni_v2,COAD,AQP8,0.2722,2
pca_ridge,uni_v2,COAD,LCN2,0.2697,2
pca_ridge,uni_v2,COAD,GUCA2B,0.268,2
pca_ridge,uni_v2,COAD,CHGB,0.2603,2
pca_ridge,uni_v2,COAD,CLCA1,0.2526,2
pca_ridge,uni_v2,COAD,DUOX2,0.2203,2
pca_ridge,uni_v2,COAD,GCG,0.2192,2
pca_ridge,uni_v2,COAD,OLFM4,0.2179,2
