encoder,task,label_set,design,arm,fold,slide,n_genes,n_test,coverage,width_mean,sum_miss_above,sum_miss_below,abs_b_over_sy,b_over_sy_signed,log_w_ratio,w_star_over_w_hat,w_hat,calibration_unit,miss_asymmetry,shortfall,group,uses_test_labels,scope,n,r2,intercept,coef_level,t_level,p_level,share_level,coef_scale,t_scale,p_scale,share_scale,n_tasks,n_folds,mean_shortfall,mean_abs_b_over_sy,mean_miss_asymmetry,mean_w_star_over_w_hat,superseded_label_set
resnet50,PAAD,shipped,donor,anchor_a1,TENX140,TENX140,50.0,3610.0,0.9112576177285319,3.615793367127338,3.020775623268698,1.4163434903047092,0.47004098088161933,-0.14104583700362983,-0.09372552057678543,0.8941224598724995,1.807896683563669,donor,0.36159320764140335,-0.011257617728531844,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND154,50.0,2736.0,0.8127363547758284,1.9690714367676871,19.505847953216374,8.583698830409357,0.2746693328231649,0.0696653905982522,0.21704430892560184,1.2434076401866374,0.9845357183838436,slide,0.3888332270698606,0.08726364522417163,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND156,50.0,3554.0,0.7219002063402739,1.9690714367676911,32.396736072031516,9.318232976927405,0.28467355560133334,0.24317249542167982,0.6273991629485536,1.9497203178089444,0.9845357183838456,slide,0.5532427236855418,0.17809979365972617,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND157,50.0,3190.0,0.8132831765935213,1.969071436767689,19.040438871473356,8.967084639498433,0.26268832227456923,0.03540736932501078,0.22487657927482624,1.2748672814350523,0.9845357183838445,slide,0.35966601002865334,0.08671682340647868,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND158,50.0,3092.0,0.8157093574816731,1.9690714367676883,9.840232858990944,17.803363518758086,0.4747012381449942,-0.23732893965093282,0.16878469879068358,1.2499031623156889,0.9845357183838441,slide,-0.288064206659335,0.08429064251832696,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND159,50.0,3856.0,0.8015145228215768,1.969071436767692,9.482883817427386,20.289937759336098,0.9392851583972767,-0.3539485413532525,0.10023293785130118,1.2037898509411957,0.984535718383846,slide,-0.3629838681579039,0.09848547717842326,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND160,50.0,4079.0,0.8496477894908883,1.9690714367676925,4.9073302279970585,17.6455013483697,0.7142051852334259,-0.3624132534439426,0.07089517180694749,1.1240492622621494,0.9845357183838462,slide,-0.5648147141630342,0.05035221050911176,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND161,50.0,2775.0,0.7285669669669669,1.9690714367676871,27.244324324324324,13.47063063063063,0.2884037578334992,0.09145992876643949,0.3784711597694669,1.4854502665112277,0.9845357183838436,slide,0.3382956878850103,0.17143303303303314,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient1,MEND162,50.0,2609.0,0.9496665389037946,1.9690714367676874,3.9823687236489076,3.5676504407819087,0.3781625607480946,-0.14748593080644604,-0.30183600198177024,0.7741435126474882,0.9845357183838437,slide,0.054929434460351305,-0.04966653890379458,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND139,50.0,3749.0,0.8708917933671201,2.609455296323937,15.838890370765537,3.5273406241664444,0.6069238374387681,0.2645031016333963,0.001996250602926649,0.9677178238244809,1.3047276481619685,slide,0.6357225497217783,0.02910820663287994,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND140,50.0,1935.0,0.8747080103359173,2.609455296323932,18.380878552971577,0.41291989664082684,0.6257042359766974,0.3934542255628742,0.027147367781728184,0.9917357190603351,1.304727648161966,slide,0.9560578562393446,0.025291989664082748,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND141,50.0,1794.0,0.9232552954292085,2.609455296323932,10.770903010033445,0.7408026755852843,0.4196477774824899,0.18458518091740678,-0.13940178522118823,0.8337060195247822,1.304727648161966,slide,0.8712957582800698,-0.023255295429208456,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND142,50.0,2997.0,0.9188032476921366,2.6094552963239313,11.580914247580914,0.5985985985985987,0.5862889899209354,0.23033456289691037,-0.1234588789061656,0.8502904083781642,1.3047276481619656,slide,0.9017040162182893,-0.018803247692136593,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND143,50.0,3816.0,0.9692941998602377,2.6094552963239375,4.359800838574423,0.2460691823899371,0.4053896676115874,-0.00304310930301319,-0.4123829455519615,0.6383113808779751,1.3047276481619687,slide,0.8931497496586254,-0.06929419986023766,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND144,50.0,4074.0,0.9810947471772213,2.6094552963239397,2.5505645557191947,0.2852233676975945,0.4946516562014539,-0.12769601631063723,-0.4760578662471682,0.6110864761744826,1.3047276481619698,slide,0.7988401281052541,-0.08109474717722132,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND145,50.0,1418.0,0.9323460272684533,2.6094552963239357,9.671368124118477,0.4767277856135402,0.2960495422008394,0.03263805846233975,-0.19324991948565168,0.801380741433718,1.3047276481619678,slide,0.9060458651841555,-0.03234602726845326,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND146,50.0,1964.0,0.9555465037338765,2.6094552963239317,6.212321792260693,0.45570264765784113,0.3927424739226286,-0.06323715120392544,-0.3085195975530696,0.7279936413463337,1.3047276481619658,slide,0.8633170433720221,-0.055546503733876484,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND147,50.0,2335.0,0.9204996431120628,2.6094552963239286,10.67152034261242,1.2535331905781584,0.4594074606796342,0.007439961420223893,-0.09724699611838208,0.8902853050057402,1.3047276481619643,slide,0.7897647692583947,-0.02049964311206276,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND148,50.0,1633.0,0.9682955705245968,2.609455296323933,4.102878138395591,0.6527862829148806,0.6551656485742504,-0.13931866741922014,-0.43195686225029106,0.6602875018771917,1.3047276481619665,slide,0.7254699974246716,-0.06829557052459678,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND149,50.0,1851.0,0.9388690797766973,2.609455296323932,7.341437061048082,1.8282009724473258,0.50666776310834,0.13304041084850748,-0.20182905122367908,0.7868644851757784,1.304727648161966,slide,0.6012490425970659,-0.03886907977669729,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND150,50.0,1751.0,0.8796573386636208,2.609455296323932,14.990291262135923,3.0611079383209594,0.4646465388850763,0.2567257252709847,-0.012670066086943441,0.9609287355521302,1.3047276481619663,slide,0.6608453556061757,0.020342661336379186,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND151,50.0,2600.0,0.9201589743589744,2.6094552963239277,4.825384615384616,7.150769230769231,0.4237989540283269,-0.07325536897557292,-0.1310224605145355,0.8426422952067038,1.3047276481619638,slide,-0.1941678977455199,-0.020158974358974402,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND152,50.0,3082.0,0.9063335496430889,2.609455296323932,12.885788449059053,1.164179104477612,0.45168842126325015,0.207819214620876,-0.09526692288170201,0.8987831071724867,1.304727648161966,slide,0.8342801718165443,-0.006333549643088854,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,anchor_a1,PRAD_patient2,MEND153,50.0,1820.0,0.8893040293040294,2.609455296323932,15.294505494505493,1.30989010989011,0.46776862905041744,0.262675364831707,-0.045369462035066005,0.9277354415336735,1.304727648161966,slide,0.842223692918597,0.010695970695970614,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,anchor_a1,READ_specimen1,ZEN48,50.0,2385.0,0.9021551362683438,2.119258180409652,2.189098532494759,2.7031446540880504,0.4742183551761074,-0.09142221628328376,-0.20681742111995954,0.8013686283672323,1.059629090204826,slide,-0.10507370586218719,-0.002155136268343738,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,anchor_a1,READ_specimen1,ZEN49,50.0,2203.0,0.8864366772582842,2.1192581804096537,2.3241034952337722,3.3540626418520203,0.49088635928213464,-0.10087911056113397,-0.17145226502694794,0.8325354019801121,1.0596290902048269,slide,-0.1813893996322648,0.013563322741715789,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,anchor_a1,READ_specimen7,ZEN36,50.0,1691.0,0.7013601419278533,1.3572083989008519,12.64991129509166,2.282081608515671,0.5551599878593032,0.17321075566775337,0.522152105876349,1.7322240078683966,0.6786041994504259,slide,0.6943366336633663,0.19863985807214668,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,anchor_a1,READ_specimen7,ZEN40,50.0,2128.0,0.6301691729323309,1.357208398900847,5.7819548872180455,12.709586466165414,1.0411615999906545,-0.3359184467202961,0.5061750717769443,1.831577144002482,0.6786041994504235,slide,-0.3746378653113087,0.26983082706766914,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT1,INT1,50.0,1084.0,0.8602706027060271,2.0089944850335852,4.753690036900369,16.20571955719557,0.94924166553802,-0.2674679121861631,-0.10487168571199917,0.9254776466476567,1.0044972425167926,donor,-0.5463908450704225,0.03972939729397296,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT10,INT10,50.0,1983.0,0.7919213313161876,2.0734363421299635,30.420070600100857,0.7917297024710035,0.5212469561972678,0.4179497819735939,0.19219008481838373,1.2446591921665577,1.0367181710649818,donor,0.9492672838608567,0.10807866868381244,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,INT11,50.0,1439.0,0.7967199444058374,2.030798585123404,9.254343293954134,21.237665045170257,0.5493233404932886,-0.16578199273377628,0.13230400763321346,1.1492114285890773,1.015399292561702,donor,-0.3929987693149187,0.10328005559416265,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,INT12,50.0,1451.0,0.861736733287388,2.086247388979014,3.7346657477601655,17.004824259131635,0.5939344366810458,-0.2487775371300609,0.0010931515831668452,1.0036672858645992,1.043123694489507,donor,-0.639849798956568,0.03826326671261204,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,INT13,50.0,4359.0,0.9083000688231245,2.0973382142701174,12.576967194310622,1.1780224822206928,0.3701718806180478,0.12690850882334334,-0.10976735588148961,0.9095080262472295,1.0486691071350587,donor,0.8287134327362488,-0.008300068823124507,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,INT14,50.0,4562.0,0.9679146573140436,2.166245888511072,4.006137658921526,0.8066637439719422,0.23980794536677716,-0.017986235086614365,-0.3694614550052502,0.6928883318253909,1.083122944255536,donor,0.6647841136819093,-0.06791465731404356,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,INT15,50.0,4940.0,0.928715249662618,2.042150211192937,7.426518218623482,3.266194331983806,0.4041323052454541,-0.03299103459373212,-0.18784550747204926,0.8377044171397738,1.0210751055964684,donor,0.3890803074476543,-0.02871524966261796,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,INT16,50.0,3206.0,0.9198190892077355,1.917926204303182,9.766687461010605,2.2604491578290706,0.3434686899104951,0.03840602806646481,-0.15651080091489167,0.8840160171103834,0.958963102151591,donor,0.6241085090380974,-0.019819089207735452,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,INT17,50.0,3585.0,0.9466331938633193,1.9558344295042234,6.282287308228731,1.7227336122733612,0.3845913309423168,-0.04703564791309492,-0.26301400427438454,0.7693451197302192,0.9779172147521117,donor,0.5695867307826329,-0.04663319386331932,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT18,INT18,50.0,4915.0,0.8691407256697185,2.2058137527187047,15.890946083418108,3.73794506612411,0.5193556497881656,0.1626570386876407,-0.05533535582828256,0.9661158016352588,1.1029068763593524,donor,0.619138438575397,0.030859274330281572,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT19,INT19,50.0,4948.0,0.9817515494475882,2.0859938359563706,1.7993128536782539,0.9379547291835084,0.46169812674191274,-0.16692489726469303,-0.42673154373758476,0.6586526615084729,1.0429969179781853,donor,0.31467808623744836,-0.08175154944758822,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT2,INT2,50.0,2580.0,0.9049741602067184,2.087093193378196,5.1321705426356585,9.12170542635659,0.6009161479660582,-0.18247808649738695,-0.0779674872410083,0.9365923394337655,1.043546596689098,donor,-0.27989123045547254,-0.00497416020671837,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT20,INT20,50.0,4860.0,0.961880658436214,1.9854396690634162,1.9907407407407407,3.7271604938271605,0.7430773706863422,-0.2723088925399242,-0.2921147196655605,0.7497174945105332,0.9927198345317081,donor,-0.30368131274964916,-0.06188065843621393,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT21,INT21,50.0,4975.0,0.9145005025125628,2.245570623222342,12.117386934673366,0.7075376884422111,0.3422963670427191,0.14568950328273794,-0.19265389388403317,0.8326235779932553,1.122785311611171,donor,0.8896620901510875,-0.01450050251256274,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT22,INT22,50.0,3829.0,0.8468703752067555,1.9824948440022747,11.894489422825803,11.074954296160877,0.5840945883941349,-0.000275818057347272,-0.01975086748142639,0.987088330093384,0.9912474220011374,donor,0.035679363274587844,0.05312962479324457,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT23,INT23,50.0,4755.0,0.8643406940063092,2.260117068244107,19.314195583596213,1.0347003154574133,0.6799068249515602,0.28334769888976635,-0.06289332894691704,0.9555425690816596,1.1300585341220535,donor,0.898304033733296,0.035659305993690826,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT24,INT24,50.0,4510.0,0.9277324464153732,2.11083767721367,8.98891352549889,1.851219512195122,0.2847837657821237,-0.008021182155333333,-0.18663476540646942,0.8606452102035916,1.055418838606835,donor,0.6584507762482358,-0.027732446415373202,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT3,INT3,50.0,2007.0,0.9713336655040691,2.399709943107954,3.6880916791230693,0.611858495266567,0.38241214878156,-0.05139174392688736,-0.41844039870435257,0.664830160758586,1.199854971553977,donor,0.7154113557358054,-0.07133366550406905,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT4,INT4,50.0,1349.0,0.8911885347170744,1.997667885058202,1.7190511489992588,14.602668643439586,1.0646784150874085,-0.3973628716662743,-0.11699729446295214,0.9261575531259694,0.998833942529101,donor,-0.7893541647742756,0.008811465282925646,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT5,INT5,50.0,1186.0,0.25807195053400783,1.9351207886916768,110.61551433389545,0.6736930860033726,2.027338126135012,1.5510113472076072,0.8792664232882121,2.4357346551471046,0.9675603943458384,donor,0.9878929304714787,0.6419280494659922,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT6,INT6,50.0,1678.0,0.8864243146603098,2.157209157476626,8.584624553039333,8.451728247914184,0.4343207398341585,-0.07654503085117063,-0.04826160137602288,0.956327915530793,1.078604578738313,donor,0.007800748592017341,0.013575685339690224,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT7,INT7,50.0,2374.0,0.8463689974726201,1.983507365731048,16.08340353833193,6.961246840775063,0.5902824333618351,0.04640370639320491,0.014085274538992726,1.0343858799887227,0.991753682865524,donor,0.3958470424800761,0.053631002527379956,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT8,INT8,50.0,1949.0,0.7374653668547974,1.997806199395485,35.99538224730631,3.3848127244740893,0.6629586131415971,0.4190643010331325,0.23824510521827838,1.2863071272040423,0.9989030996977425,donor,0.8280956848030019,0.16253463314520267,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT9,INT9,50.0,1696.0,0.9248702830188679,2.278375708247626,6.032429245283018,5.2370283018867925,0.41496010546340567,-0.09199975898924871,-0.16589030925628784,0.8451456673492785,1.139187854123813,donor,0.07058023334902941,-0.024870283018867845,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P1,TENX149,50.0,3620.0,0.8889613259668508,3.390976398855507,4.04696132596685,12.608839779005525,0.42463908162969605,-0.3042993672235424,-0.05526681674371756,0.9331458940215466,1.6954881994277535,donor,-0.5140478322884532,0.011038674033149176,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P2,TENX148,50.0,3535.0,0.849054219707685,3.1592657773664166,18.214992927864216,4.4268741159830265,0.39192488632227324,0.3090987768896224,0.04818279034503042,1.099526506672202,1.5796328886832083,donor,0.6089656292557379,0.050945780292315,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P5,TENX147,50.0,3417.0,0.8778792312945078,3.431107616771325,13.77875329236172,4.539362013462101,0.2524603833646112,0.20833479964947468,0.005183338074885073,0.9595644622317466,1.7155538083856625,donor,0.5043854744140718,0.022120768705492178,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,COAD,shipped,donor,anchor_a1,COAD_donor_TENX111,TENX111,50.0,5079.0,0.8724748966331954,3.1087692463325576,8.480606418586335,10.648159086434337,0.769380970418056,-0.23785810274221608,-0.05732451793979807,1.0061014679786002,1.5543846231662788,donor,-0.11331377695435128,0.027525103366804582,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,IDC,audited,donor,anchor_a1,IDC_JanesickSample1,TENX95,50.0,7760.0,0.8833298969072164,4.826934912331675,4.25090206185567,1.582603092783505,0.684987239999749,0.48010475753651904,-0.2219399248220567,0.8427591280658283,2.4134674561658374,donor,0.4574092073871167,0.016670103092783606,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,anchor_a1,IDC_JanesickSample1,TENX99,50.0,20761.0,0.8955300804392852,4.826934912331928,1.8020326573864458,3.4214633206492944,1.055599915991018,-0.354443859536716,-0.2741487787086475,0.7846211637365348,2.413467456165964,donor,-0.31002812485591774,0.004469919560714852,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,anchor_a1,NCBI783,NCBI783,50.0,3005.0,0.861018302828619,4.454140013739399,2.908153078202995,4.040931780366057,0.5041489872016105,-0.2768689840366168,0.0392457221687276,0.9963222110052042,2.2270700068696994,donor,-0.163011205823197,0.038981697171381,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,True
uni_v2,IDC,audited,donor,anchor_a1,NCBI785,NCBI785,50.0,4010.0,0.7320249376558604,3.7396244137032966,11.277057356608479,2.1216957605985036,0.9835439821898575,0.486233475571515,0.19514067550807218,1.2030102558010467,1.8698122068516483,donor,0.6832995216735841,0.16797506234413961,A2b_anchor_a1,True,slide,,,,,,,,,,,,,,,,,,True
