task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,6,117925,113177,0.9597371210515158,4.974323749542236,2.1704351902008057,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,7,102622,99187,0.966527645144316,4.852534294128418,2.41491961479187,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,8,85913,81370,0.9471209246563383,4.6872968673706055,2.664227247238159,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,predicted_value_decile,9,76147,66379,0.8717218012528399,4.305539608001709,2.977004051208496,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,0,47178,41597,0.8817033363008182,4.45712423324585,0.22687497735023499,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,1,46525,41451,0.8909403546480387,4.711219787597656,0.8150747418403625,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,2,47506,42556,0.8958026354565739,4.982648849487305,1.2047642469406128,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,3,47831,41937,0.8767744768037465,4.748062610626221,1.5671348571777344,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,4,46845,39774,0.84905539545309,4.461339473724365,1.843151330947876,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,5,45498,37404,0.8221020704206778,4.414362907409668,2.074363946914673,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,6,42202,34722,0.8227572152978532,4.435079097747803,2.2886290550231934,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,7,38300,31562,0.8240731070496083,4.206892967224121,2.380845546722412,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,8,37981,30368,0.799557673573629,3.728771924972534,2.350708484649658,False
IDC,shipped,resnet50,donor,abs,NCBI783,predicted_value_decile,9,50884,38258,0.7518669915887116,3.309213161468506,2.673015832901001,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,0,102087,64657,0.6333519449097339,4.0936784744262695,0.22541825473308563,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,1,89782,69346,0.7723819919360229,4.21531343460083,0.8375198245048523,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,2,74009,59250,0.8005783080436163,4.431542873382568,1.160487413406372,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,3,61177,49618,0.8110564427807836,4.606139183044434,1.4160592555999756,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,4,52205,42717,0.8182549564217987,4.687892913818359,1.6394712924957275,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,5,45961,37574,0.8175192010617698,4.616339206695557,1.8692631721496582,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,6,42513,34613,0.8141744878037306,4.583773136138916,2.1432595252990723,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,7,42943,34073,0.7934471275877326,4.6013665199279785,2.5030386447906494,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,8,43189,32981,0.7636435203408275,4.545386791229248,2.951195001602173,False
IDC,shipped,resnet50,donor,abs,NCBI785,predicted_value_decile,9,47634,32218,0.6763656211949448,4.720334529876709,4.078073978424072,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,1,2135550,1896930,0.88826297675072,4.782011032104492,1.6627353429794312,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,neoplastic_fraction_tertile,2,931200,756846,0.8127641752577319,4.78201150894165,2.616079330444336,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,1,668700,608159,0.9094646328697473,5.186100006103516,1.5168524980545044,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,neoplastic_fraction_tertile,2,475500,418371,0.8798548895899053,5.186100006103516,1.8558897972106934,False
IDC,shipped,resnet50,donor,abs,NCBI783,neoplastic_fraction_tertile,1,320400,273353,0.8531616729088639,4.351449966430664,1.7440963983535767,False
IDC,shipped,resnet50,donor,abs,NCBI783,neoplastic_fraction_tertile,2,117600,93954,0.7989285714285714,4.351449489593506,1.788902759552002,False
IDC,shipped,resnet50,donor,abs,NCBI785,neoplastic_fraction_tertile,1,368250,284746,0.7732410047522064,4.44998025894165,1.327223300933838,False
IDC,shipped,resnet50,donor,abs,NCBI785,neoplastic_fraction_tertile,2,222750,165112,0.74124354657688,4.44998025894165,2.1062846183776855,False
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,0,281862,256109,0.9086325932548552,5.074496746063232,-0.0479428693652153,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,1,265470,253105,0.9534222322672995,4.898704528808594,0.7562555074691772,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,2,269914,255215,0.9455419133501782,4.691994667053223,1.1341540813446045,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,3,286477,265734,0.9275927910443073,4.701784610748291,1.4214330911636353,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,4,303887,275715,0.9072944877536716,4.753175735473633,1.689720869064331,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,5,320926,283956,0.8848021039118052,4.690588474273682,1.9580744504928589,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,6,337322,291125,0.8630477703796373,4.655676364898682,2.2432937622070312,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,7,351636,292150,0.8308307454299332,4.680830955505371,2.576852560043335,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,8,360445,283096,0.7854069275478922,4.703327655792236,2.980910301208496,True
IDC,audited,resnet50,patient,abs,0,predicted_value_decile,9,336211,204529,0.6083352418570481,4.693503379821777,3.8399722576141357,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,0,77632,63214,0.814277617477329,5.627449989318848,0.35410764813423157,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,1,129037,106386,0.8244612010508614,5.346737384796143,0.7850979566574097,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,2,147777,120546,0.815729105341156,5.142298221588135,1.0817995071411133,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,3,145851,125599,0.8611459640317859,4.952519416809082,1.3605120182037354,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,4,137635,124729,0.9062302466669089,4.820186614990234,1.630971908569336,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,5,127887,119168,0.9318226246608334,4.713509559631348,1.8936080932617188,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,6,116342,110381,0.9487631293943718,4.605695724487305,2.1644601821899414,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,7,105473,101095,0.9584917467029477,4.523354530334473,2.42265248298645,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,8,94685,89209,0.9421661297988065,4.425257205963135,2.71829891204834,True
IDC,audited,resnet50,patient,abs,1,predicted_value_decile,9,81681,70267,0.8602612602686059,4.211953163146973,3.1149065494537354,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,0,127585,82129,0.6437198730258259,4.892923355102539,0.10820389539003372,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,1,94590,75285,0.7959086584205518,4.78136682510376,0.7802306413650513,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,2,72337,59518,0.8227877849509933,4.823906421661377,1.131892442703247,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,3,57827,48008,0.8302004254068169,4.803761959075928,1.3857061862945557,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,4,48866,40826,0.8354684238529857,4.751481533050537,1.6074697971343994,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,5,41873,35303,0.8430969837365366,4.735774517059326,1.8289893865585327,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,6,37922,31955,0.8426507040767892,4.705114841461182,2.081500291824341,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,7,35386,29389,0.8305261968009947,4.699475288391113,2.401085615158081,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,8,35627,28980,0.8134280180761781,4.7488603591918945,2.8939099311828613,True
IDC,audited,resnet50,patient,abs,2,predicted_value_decile,9,49487,34265,0.692404065714228,5.239264011383057,4.580928325653076,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,0,45971,39165,0.8519501424811294,4.514997959136963,0.12415467947721481,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,1,43953,38790,0.8825336154528701,4.699842929840088,0.7882367968559265,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,2,43022,38123,0.8861280275208033,4.780298233032227,1.2277652025222778,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,3,42845,37471,0.8745711284864045,4.718212127685547,1.6104227304458618,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,4,42661,36353,0.8521366118937671,4.6790313720703125,1.8973557949066162,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,5,42365,35568,0.839560958338251,4.79102897644043,2.141791343688965,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,6,41414,34462,0.832134060945574,4.856520652770996,2.3535714149475098,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,7,40555,33551,0.8272962643323881,4.663147926330566,2.52109432220459,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,8,42293,33538,0.7929917480434114,4.306595325469971,2.6995530128479004,True
IDC,audited,resnet50,patient,abs,3,predicted_value_decile,9,65671,47195,0.7186581596138326,3.769592761993408,3.167188882827759,True
IDC,audited,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1865271,0.8734382243450165,4.747242450714111,1.6984821557998657,True
IDC,audited,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,931200,750290,0.8057237972508591,4.747242450714111,2.5841684341430664,True
IDC,audited,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,668700,599575,0.8966277852549723,4.855010986328125,1.5693001747131348,True
IDC,audited,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,475500,411399,0.865192429022082,4.855010986328125,1.9189462661743164,True
IDC,audited,resnet50,patient,abs,2,neoplastic_fraction_tertile,1,368250,290273,0.7882498302783435,4.832818508148193,1.2284667491912842,True
IDC,audited,resnet50,patient,abs,2,neoplastic_fraction_tertile,2,222750,168275,0.7554433221099888,4.832818508148193,1.9945367574691772,True
IDC,audited,resnet50,patient,abs,3,neoplastic_fraction_tertile,1,320400,269189,0.840165418227216,4.53568172454834,1.919998049736023,True
IDC,audited,resnet50,patient,abs,3,neoplastic_fraction_tertile,2,117600,92969,0.7905527210884353,4.535682201385498,1.9841071367263794,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,0,161285,149150,0.9247605170970642,6.877291679382324,-0.631416916847229,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,1,157822,149328,0.9461798735284054,6.879971504211426,0.03907613828778267,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,2,154553,146155,0.9456626529410623,6.859834671020508,0.4667540192604065,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,3,153701,145210,0.9447563776423055,6.803116321563721,0.8297795653343201,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,4,153129,145027,0.9470903617211632,6.771977424621582,1.1660399436950684,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,5,151550,143629,0.947733421313098,6.761011600494385,1.4950282573699951,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,6,148581,134342,0.9041667507958622,6.72389030456543,1.8215056657791138,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,7,143138,127119,0.8880870209168774,6.635312557220459,2.17696213722229,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,8,128541,107713,0.8379660964205973,6.374372959136963,2.655489683151245,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,predicted_value_decile,9,73750,50022,0.678264406779661,6.083707809448242,3.8214073181152344,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,0,1230,1050,0.8536585365853658,6.110293388366699,0.1481989324092865,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,1,4032,3518,0.8725198412698413,7.3142991065979,0.47876039147377014,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,2,4483,4027,0.898282400178452,6.363642692565918,0.7755094170570374,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,3,3852,3568,0.9262720664589823,5.647055149078369,1.0401287078857422,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,4,4856,4580,0.943163097199341,5.528121471405029,1.26338791847229,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,5,7966,7165,0.8994476525232237,5.648622989654541,1.6447556018829346,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,6,11885,10161,0.8549432057214977,5.763062477111816,2.153540849685669,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,7,16201,13393,0.8266773655947164,5.758824825286865,2.668888568878174,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,8,24723,19992,0.8086397281883266,5.766754150390625,3.2051050662994385,True
IDC,audited,resnet50,donor,abs,NCBI783,predicted_value_decile,9,71022,51610,0.7266762411647095,5.7643890380859375,4.127483367919922,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,0,15185,10070,0.6631544287125453,4.765319347381592,-0.32937660813331604,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,1,15796,12285,0.7777285388706001,4.7067036628723145,0.2859743535518646,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,2,18664,15488,0.8298328332618946,4.993477821350098,0.5637237429618835,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,3,20097,17316,0.8616211374832065,5.182097911834717,0.8716312050819397,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,4,19715,17177,0.871265533857469,5.178881645202637,1.1992158889770508,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,5,18171,16069,0.8843211710968026,5.101391792297363,1.489704966545105,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,6,17197,15333,0.8916090015700413,5.071178913116455,1.8022607564926147,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,7,18311,16479,0.8999508492163181,4.989044189453125,2.1858253479003906,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,8,24436,21501,0.879890325748895,4.897775173187256,2.7026467323303223,True
IDC,audited,resnet50,donor,abs,NCBI785,predicted_value_decile,9,32928,25041,0.7604774052478134,5.870680809020996,4.507265090942383,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,neoplastic_fraction_tertile,1,934750,868928,0.9295833110457341,6.717390537261963,0.8532123565673828,True
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,neoplastic_fraction_tertile,2,468900,406547,0.86702281936447,6.717390537261963,1.9480445384979248,True
IDC,audited,resnet50,donor,abs,NCBI783,neoplastic_fraction_tertile,1,106800,83223,0.7792415730337079,5.809595108032227,3.194342613220215,True
IDC,audited,resnet50,donor,abs,NCBI783,neoplastic_fraction_tertile,2,39200,32538,0.8300510204081633,5.809595108032227,3.0560412406921387,True
IDC,audited,resnet50,donor,abs,NCBI785,neoplastic_fraction_tertile,1,122750,104084,0.8479348268839104,5.1391801834106445,1.5096303224563599,True
IDC,audited,resnet50,donor,abs,NCBI785,neoplastic_fraction_tertile,2,74250,60238,0.8112861952861953,5.1391801834106445,2.3956966400146484,True
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,0,58021,41540,0.7159476741179918,2.311894655227661,0.113290935754776,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,1,59256,40181,0.6780916700418523,2.28665828704834,0.6751204133033752,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,2,59444,39316,0.6613955992194334,2.2842061519622803,0.9557682275772095,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,3,59267,38165,0.6439502589974184,2.2878739833831787,1.1684399843215942,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,4,59212,38036,0.6423697899074512,2.2964818477630615,1.3814462423324585,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,5,58212,37491,0.6440424654710369,2.3103854656219482,1.607595443725586,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,6,52374,34728,0.6630770993240921,2.348400831222534,1.9191347360610962,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,7,34319,24831,0.723535068038113,2.4885807037353516,2.361246347427368,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,8,25459,17965,0.705644369378216,2.5887205600738525,2.660337448120117,False
LUNG,shipped,resnet50,patient,abs,0,predicted_value_decile,9,23736,13607,0.5732642399730368,2.6362006664276123,3.260179281234741,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,0,20079,15390,0.7664724338861497,2.44564151763916,0.2672644853591919,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,1,18844,13884,0.7367862449586076,2.4392776489257812,0.8525002002716064,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,2,18656,13773,0.7382611492281304,2.4190773963928223,1.1582144498825073,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,3,18783,14020,0.7464196347761274,2.415228843688965,1.4115667343139648,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,4,18888,14368,0.7606946209233376,2.3942043781280518,1.5721992254257202,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,5,19888,15157,0.76211786001609,2.38320255279541,1.7044621706008911,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,6,25676,18835,0.7335644181336657,2.476562738418579,1.8366190195083618,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,7,43781,27887,0.6369658070852653,2.50531005859375,2.3509769439697266,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,8,52640,28125,0.5342895136778115,2.4997613430023193,2.9939844608306885,False
LUNG,shipped,resnet50,patient,abs,1,predicted_value_decile,9,54365,21328,0.39231122965143017,2.4990053176879883,3.695979118347168,False
LUNG,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,188850,131082,0.6941064336775219,2.346956253051758,1.364274024963379,False
LUNG,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,171600,111018,0.646958041958042,2.346956253051758,1.478233814239502,False
LUNG,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,104250,62647,0.6009304556354916,2.346956253051758,1.4659157991409302,False
LUNG,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,61050,43539,0.7131695331695331,2.4653818607330322,1.477672815322876,False
LUNG,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,77850,47059,0.6044829800899165,2.4653818607330322,2.427372455596924,False
LUNG,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,147300,87140,0.591581805838425,2.465381383895874,2.4461164474487305,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,0,56802,40438,0.7119115524101264,2.2526779174804688,0.0696946233510971,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,1,59137,40002,0.6764293082165141,2.2349960803985596,0.6598968505859375,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,2,59731,38441,0.6435686661867372,2.232023000717163,0.950379490852356,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,3,59668,37671,0.6313434336662868,2.234297752380371,1.1741700172424316,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,4,59211,37515,0.6335815980138826,2.2387452125549316,1.382182240486145,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,5,57887,36884,0.6371724221327759,2.251389265060425,1.598174810409546,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,6,52244,34025,0.6512709593446138,2.2931747436523438,1.8958492279052734,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,7,35213,25241,0.7168091329906568,2.4373960494995117,2.3526875972747803,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,8,25922,18303,0.7060797777949233,2.5381577014923096,2.629434585571289,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,predicted_value_decile,9,23485,13750,0.585480093676815,2.6144323348999023,3.1659159660339355,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,0,21298,16770,0.7873978777349986,2.4025566577911377,0.22195589542388916,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,1,18963,13979,0.7371723883351791,2.368116617202759,0.8395472764968872,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,2,18369,13146,0.7156622570635309,2.3680155277252197,1.1493067741394043,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,3,18382,13313,0.7242411054292243,2.359403133392334,1.3781765699386597,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,4,18889,14037,0.7431309227592778,2.3634679317474365,1.5454238653182983,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,5,20213,15059,0.7450155840300796,2.362126111984253,1.6901742219924927,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,6,25806,19740,0.7649383864217624,2.4566409587860107,1.8163877725601196,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,7,42887,29039,0.6771049502180148,2.50303316116333,2.2622196674346924,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,8,52178,28365,0.5436199164398788,2.5044710636138916,2.9191908836364746,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,predicted_value_decile,9,54615,22223,0.4069028655131374,2.505718469619751,3.670959234237671,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,0,188850,129562,0.6860577177654223,2.294044256210327,1.3343682289123535,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,1,171600,109691,0.6392249417249417,2.294044256210327,1.4791789054870605,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,neoplastic_fraction_tertile,2,104250,62160,0.5962589928057555,2.294044256210327,1.4704803228378296,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,0,61050,44881,0.7351515151515151,2.4472079277038574,1.3953913450241089,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,1,77850,47562,0.6109441233140656,2.4472079277038574,2.385349750518799,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,neoplastic_fraction_tertile,2,147300,88195,0.598744059742023,2.4472081661224365,2.408266305923462,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,0,179433,169226,0.943115257505587,2.289600133895874,-0.12870603799819946,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,1,90556,83923,0.9267525067361633,2.3436853885650635,0.07703488320112228,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,2,57639,49718,0.8625756866010861,2.324587345123291,0.1706826239824295,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,3,50745,42343,0.8344270371465169,2.281838893890381,0.2565929889678955,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,4,50822,43919,0.8641729959466373,2.271167278289795,0.35978028178215027,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,5,63266,58966,0.9320330035089938,2.3470709323883057,0.5320597290992737,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,6,67518,64841,0.9603513137237477,2.3038620948791504,0.7145617008209229,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,7,65458,60606,0.9258761343151334,2.2587296962738037,0.8757595419883728,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,8,64669,52105,0.8057183503688011,2.2107043266296387,1.0300723314285278,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,predicted_value_decile,9,58694,27144,0.4624663509046921,2.098595380783081,1.3469423055648804,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,0,34560,33014,0.9552662037037037,2.6301217079162598,-0.08640123158693314,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,1,36710,33658,0.9168618904930537,2.7429165840148926,0.09122798591852188,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,2,42334,36316,0.8578447583502622,2.8340044021606445,0.196578249335289,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,3,61044,53889,0.8827894633379202,3.0537469387054443,0.2821006178855896,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,4,91409,83658,0.9152052861315625,3.0992109775543213,0.37939977645874023,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,5,84325,75706,0.8977883190038541,2.6169347763061523,0.48324182629585266,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,6,76896,67810,0.8818404078235539,2.2358129024505615,0.6298823952674866,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,7,87634,77190,0.8808225118104845,2.1710565090179443,0.769432544708252,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,8,102383,81378,0.7948389869411914,2.1421144008636475,0.947384238243103,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,predicted_value_decile,9,131505,62975,0.47887913007109995,2.235759973526001,1.3195128440856934,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,0,48917,33333,0.6814195473966106,1.9165985584259033,-0.04386131465435028,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,1,132585,78062,0.5887694686427575,1.867501974105835,0.09445755183696747,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,2,157741,89635,0.5682416112488192,1.8430777788162231,0.1884903907775879,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,3,136684,75888,0.555207632202745,1.7692316770553589,0.27161329984664917,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,4,89385,49674,0.5557308273200201,1.7462934255599976,0.3620959222316742,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,5,46805,32746,0.6996261083217605,1.9960899353027344,0.43634745478630066,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,6,29495,26531,0.8995083912527547,2.312037944793701,0.5114477276802063,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,7,28547,27279,0.9555820226293481,2.2833385467529297,0.6013282537460327,False
