fragment,task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,encoder,fold,n_spot_gene,n_covered,coverage,pred_mean,n_folds
anatomy,IDC,shipped,patient,abs,donor_label_status,contradicted,cell_slide,24,0.8522666279142489,0.014117254230753532,4.116053752786196,4.108950266471997,,,,,,,,
anatomy,IDC,shipped,patient,abs,donor_label_status,unverifiable,cell_slide,24,0.7868143048276885,0.07973183549484679,4.043234863957971,4.004769592600843,,,,,,,,
anatomy,IDC,shipped,patient,scaled,donor_label_status,contradicted,cell_slide,24,0.8635382620054769,0.025663468303378498,13.918405657053592,5.051158483831671,,,,,,,,
anatomy,IDC,shipped,patient,scaled,donor_label_status,unverifiable,cell_slide,24,0.7785352663359165,0.07135828901807993,18.512416145732065,5.209206853794937,,,,,,,,
anatomy,IDC,shipped,random,abs,donor_label_status,contradicted,cell_slide,96,0.9076382915936788,0.012328858181298256,2.229365759861223,2.190162859692421,,,,,,,,
anatomy,IDC,shipped,random,abs,donor_label_status,unverifiable,cell_slide,96,0.8486786987394194,0.009286131072019345,2.2293657598612233,2.19016285969242,,,,,,,,
anatomy,IDC,shipped,random,scaled,donor_label_status,contradicted,cell_slide,96,0.9020206257699552,0.0019591263368683343,2.18496562398562,2.1100629540624123,,,,,,,,
anatomy,IDC,shipped,random,scaled,donor_label_status,unverifiable,cell_slide,96,0.8907043088490264,0.003523918350888204,2.4961407976009586,2.4044943355830184,,,,,,,,
anatomy,LUNG,shipped,donor,abs,donor_label_status,unverifiable,cell_slide,24,0.6188143813619692,0.022500370220174534,2.1372679316729575,2.0737600259600164,,,,,,,,
anatomy,LUNG,shipped,donor,scaled,donor_label_status,unverifiable,cell_slide,24,0.6325501063990242,0.035946055421129094,2.6912732616023844,2.5680126967188874,,,,,,,,
anatomy,LUNG,shipped,patient,abs,donor_label_status,unverifiable,cell_slide,24,0.6273202582066932,0.022830275168389234,2.1794122634560362,2.1177186705796363,,,,,,,,
anatomy,LUNG,shipped,patient,scaled,donor_label_status,unverifiable,cell_slide,24,0.6527791873142871,0.03492373391161021,2.8709168011130894,2.763249697715362,,,,,,,,
anatomy,LUNG,shipped,random,abs,donor_label_status,unverifiable,cell_slide,48,0.8997925994464125,0.003231442078862678,2.1618465657970534,2.0905471640621993,,,,,,,,
anatomy,LUNG,shipped,random,scaled,donor_label_status,unverifiable,cell_slide,48,0.9011561472175583,0.005733327117380611,2.76231952870085,2.6334999122823204,,,,,,,,
anatomy,LYMPH_IDC,shipped,donor,abs,donor_label_status,verified,cell_slide,48,0.8180997066793995,0.11740373538219304,2.4351637242146666,2.609190071288914,,,,,,,,
anatomy,LYMPH_IDC,shipped,donor,scaled,donor_label_status,verified,cell_slide,48,0.8151019635292437,0.08455599552516614,3.544296324970365,3.15040602045066,,,,,,,,
anatomy,LYMPH_IDC,shipped,patient,abs,donor_label_status,verified,cell_slide,48,0.8043040606706451,0.1092768738747719,2.309690638304199,2.394418601008274,,,,,,,,
anatomy,LYMPH_IDC,shipped,patient,scaled,donor_label_status,verified,cell_slide,48,0.7993251894602245,0.07599335298817937,3.0755237152259025,2.7333791880440366,,,,,,,,
anatomy,LYMPH_IDC,shipped,random,abs,donor_label_status,verified,cell_slide,192,0.9003210680515236,0.040507091738247396,1.5214376626193664,1.5033656529554351,,,,,,,,
anatomy,LYMPH_IDC,shipped,random,scaled,donor_label_status,verified,cell_slide,192,0.9002679706253862,0.00704275499705889,1.4440846195966086,1.4371949970227451,,,,,,,,
anatomy,PAAD,shipped,donor,abs,donor_label_status,unverifiable,cell_slide,36,0.8944879557308106,0.031453822248320225,3.273373387659379,3.112308365275103,,,,,,,,
anatomy,PAAD,shipped,donor,scaled,donor_label_status,unverifiable,cell_slide,36,0.8661216655211157,0.04254652150390811,39.845247541966465,17.588003599012612,,,,,,,,
anatomy,PAAD,shipped,patient,abs,donor_label_status,unverifiable,cell_slide,36,0.8686083698060012,0.05115257764128329,3.2981105436242597,3.309887644049083,,,,,,,,
anatomy,PAAD,shipped,patient,scaled,donor_label_status,unverifiable,cell_slide,36,0.8504216297639143,0.035766732178160746,39.3182427093624,16.59717213921398,,,,,,,,
anatomy,PAAD,shipped,random,abs,donor_label_status,unverifiable,cell_slide,108,0.8929917408198471,0.026091616290694095,2.0804975598708544,2.0424873822496132,,,,,,,,
anatomy,PAAD,shipped,random,scaled,donor_label_status,unverifiable,cell_slide,108,0.9022013116049612,0.012424016407913971,2.4193997603811748,2.3704399549631616,,,,,,,,
anatomy,PRAD,shipped,donor,abs,donor_label_status,verified,cell_slide,276,0.8885678611236372,0.07301845805191833,2.3983653383060863,2.6063610171759586,,,,,,,,
anatomy,PRAD,shipped,donor,scaled,donor_label_status,verified,cell_slide,276,0.8278458769226303,0.07997191867545404,8.72318198876423,2.0023023453717803,,,,,,,,
anatomy,PRAD,shipped,patient,abs,donor_label_status,verified,cell_slide,276,0.8968007093584348,0.08465265591106089,2.378629370099265,2.615452647577843,,,,,,,,
anatomy,PRAD,shipped,patient,scaled,donor_label_status,verified,cell_slide,276,0.8716593749673252,0.07351376629963481,7.931637130738124,2.180889974255921,,,,,,,,
anatomy,PRAD,shipped,random,abs,donor_label_status,verified,cell_slide,552,0.9035930916996768,0.060334068177305446,1.8449789225400863,1.8330317519867823,,,,,,,,
anatomy,PRAD,shipped,random,scaled,donor_label_status,verified,cell_slide,552,0.8978688047212243,0.01729780999503555,1.6738773873664308,1.6943916001711368,,,,,,,,
anatomy,PRAD,shipped,slide_out,abs,donor_label_status,verified,cell_slide,276,0.8970630319215106,0.08621491387634668,2.0890025796045335,2.107152052127531,,,,,,,,
anatomy,PRAD,shipped,slide_out,scaled,donor_label_status,verified,cell_slide,276,0.8995190757325363,0.041726217345065535,1.943373983647355,1.9266779810116734,,,,,,,,
anatomy,READ,shipped,donor,abs,donor_label_status,verified,cell_slide,48,0.8106729364470135,0.09174654520671743,1.7104037621999266,1.6826132529943987,,,,,,,,
anatomy,READ,shipped,donor,scaled,donor_label_status,verified,cell_slide,48,0.8371146615705948,0.05208813991123634,16.368092587319722,6.8196829894023905,,,,,,,,
anatomy,READ,shipped,patient,abs,donor_label_status,verified,cell_slide,48,0.809617950843961,0.09324728025475519,1.7106971742364196,1.6824167032904591,,,,,,,,
anatomy,READ,shipped,patient,scaled,donor_label_status,verified,cell_slide,48,0.8352371029443945,0.05323355588202769,16.11988531215847,5.749761209880186,,,,,,,,
anatomy,READ,shipped,random,abs,donor_label_status,verified,cell_slide,96,0.8976322549315799,0.028366604710282347,1.4481396709243837,1.4392014033442018,,,,,,,,
anatomy,READ,shipped,random,scaled,donor_label_status,verified,cell_slide,96,0.9019779398484218,0.009787158535090369,1.7101399894846467,1.6314098660752219,,,,,,,,
anatomy,READ,shipped,slide_out,abs,donor_label_status,verified,cell_slide,48,0.8442698617938813,0.08873541553909774,1.6528084605829978,1.7094716266401986,,,,,,,,
anatomy,READ,shipped,slide_out,scaled,donor_label_status,verified,cell_slide,48,0.8734572732334445,0.052153612065088444,5.216921527678553,3.7549147501014053,,,,,,,,
anatomy,SKCM,shipped,donor,abs,donor_label_status,unverifiable,cell_slide,24,0.6731084661725605,0.05132649347560414,2.516809875134456,2.382030615292758,,,,,,,,
anatomy,SKCM,shipped,donor,scaled,donor_label_status,unverifiable,cell_slide,24,0.7190092850119524,0.047031252068073175,6.980809673289065,6.14627532900836,,,,,,,,
anatomy,SKCM,shipped,patient,abs,donor_label_status,unverifiable,cell_slide,24,0.6871530997481394,0.047618805367648405,2.591884371470171,2.5376849474828767,,,,,,,,
anatomy,SKCM,shipped,patient,scaled,donor_label_status,unverifiable,cell_slide,24,0.7128402272564727,0.046807864414032826,7.605529405854226,6.395581270503567,,,,,,,,
anatomy,SKCM,shipped,random,abs,donor_label_status,unverifiable,cell_slide,48,0.9019890732672077,0.0096507445686154,2.436644848848107,2.3245512744664687,,,,,,,,
anatomy,SKCM,shipped,random,scaled,donor_label_status,unverifiable,cell_slide,48,0.9008735173865151,0.005566917713720326,3.945331231984742,3.4726366729263516,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,AKAP8,cell_gene,288,0.8673980002705421,0.1592410830350508,1.556125794019964,1.5380377769470215,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,BLVRB,cell_gene,288,0.8520940823687447,0.1673155589815431,1.6241171347598236,1.6245275139808655,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,BTF3,cell_gene,288,0.8460202901106741,0.17324688601974464,1.9115261108511024,1.9299355149269104,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CD109,cell_gene,288,0.8822600550742613,0.15346070431879386,1.9264558346735106,1.8659380078315735,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CD14,cell_gene,288,0.8629919283298982,0.16680813308139925,2.4320398548410997,2.4537341594696045,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CHST15,cell_gene,288,0.8654688871465623,0.18931812248894023,1.8208877709176805,1.7992115020751953,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CIB1,cell_gene,288,0.8529052191362199,0.1905656379713446,2.2274292438394494,2.2109086513519287,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CKB,cell_gene,288,0.861659315156026,0.19943176741908106,2.3799763234953084,2.3469457626342773,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CPD,cell_gene,288,0.8762937080529001,0.20491118329141345,2.430226815243562,2.342715263366699,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,CPE,cell_gene,288,0.8865421493020322,0.15874276919363564,3.506122608979543,3.5044994354248047,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,DERL1,cell_gene,288,0.8685002953667814,0.19293836955660387,2.227013885974884,2.174558639526367,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,DNAJB12,cell_gene,288,0.8617051858066892,0.18453842911542054,1.5587136633694172,1.5417632460594177,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,EGFL7,cell_gene,288,0.8605744259224998,0.13722002832391228,1.7358847243918314,1.7044949531555176,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,FLNB,cell_gene,288,0.8750925562215142,0.18850091925441956,2.28416319605377,2.2578550577163696,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,GADD45B,cell_gene,288,0.8665995677519176,0.19099019795876543,2.082664819641246,2.0447800159454346,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,GPNMB,cell_gene,288,0.8583552844615446,0.1460734250192724,2.1749264291591115,2.164485454559326,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,H3F3A,cell_gene,288,0.8357783279174732,0.2172296719899626,2.194990703215202,2.2511675357818604,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,HMOX1,cell_gene,288,0.8799617176668512,0.09992053213392946,1.841054308331675,1.79733145236969,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,HNRNPK,cell_gene,288,0.8373632725431688,0.1975612583662124,2.136872836285167,2.1468371152877808,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,HSPA1A,cell_gene,288,0.8933300672926836,0.11689687872650346,2.4011167854898505,2.3281404972076416,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,HTRA1,cell_gene,288,0.9071129387141101,0.16347243135374603,3.0215589652458825,2.964720606803894,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,IFI27,cell_gene,288,0.8508628819335071,0.23866038120703129,3.1537735611200333,3.1405277252197266,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,IFI6,cell_gene,288,0.8694338821967702,0.20094223670404743,2.703596242600017,2.650369882583618,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,IRF7,cell_gene,288,0.8678300460386608,0.1714136640575467,1.6241698906653457,1.6229224801063538,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,ISG15,cell_gene,288,0.8676689642791947,0.1730237727799965,1.8949052347905107,1.8786919116973877,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,KRTCAP2,cell_gene,288,0.8430220867093239,0.1857928311762531,1.8777069838510618,1.8999518156051636,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,LAPTM4B,cell_gene,288,0.8744445786966631,0.18792593750281875,2.2194597257508173,2.2039014101028442,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,LRRC41,cell_gene,288,0.8287606910905905,0.2267014625507232,2.698873600198163,2.6801631450653076,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,LY6E,cell_gene,288,0.8602620801797861,0.19854834598466298,3.0237483547793493,2.9749350547790527,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,NAMPT,cell_gene,288,0.8699037837019811,0.17499248245548074,2.0059578265580864,1.973914384841919,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,NOL3,cell_gene,288,0.8466962345151438,0.18791172543200665,2.025407655785481,2.0189833641052246,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,NOTCH3,cell_gene,288,0.8636627545994189,0.1306953473695735,1.8551744230919414,1.8037673830986023,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,NT5DC2,cell_gene,288,0.8877333123236895,0.14988980556466924,1.6338052083220747,1.6641652584075928,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,PARP10,cell_gene,288,0.8537841799875928,0.169968586943259,1.7832677993509505,1.7828054428100586,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,PTGS1,cell_gene,288,0.8700345600955188,0.19498175389137326,1.9262873741487663,1.9137163758277893,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,PXN,cell_gene,288,0.8543769188173529,0.1967625265565087,2.2224298756983547,2.187994122505188,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,RXRA,cell_gene,288,0.8640771043072972,0.17817191173820365,1.676606113711993,1.6620214581489563,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,S100A9,cell_gene,288,0.8883803383085049,0.16851482864450273,2.1882978309359817,2.205815553665161,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,SCARB1,cell_gene,288,0.8507069415775024,0.2318697810865925,2.4812865166200533,2.452893376350403,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,SEMA4B,cell_gene,288,0.863718955958676,0.180587733805231,1.949554517865181,1.9197153449058533,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,SLC15A4,cell_gene,288,0.8606330661568791,0.17757546810145922,1.8909930052856605,1.8720116019248962,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,SLC39A14,cell_gene,288,0.8673135231818176,0.217496216399741,2.6394305274718337,2.65556800365448,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,STK39,cell_gene,288,0.8698177802014269,0.18506940649799375,2.081681945671638,2.0739463567733765,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,TFRC,cell_gene,288,0.8872167899066375,0.1796032486882023,2.192615460190508,2.1703193187713623,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,TM2D3,cell_gene,288,0.8614123285127183,0.19097437213781476,1.5663675578931968,1.5428990721702576,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,TMEM91,cell_gene,288,0.8677991304494854,0.17587432434763145,1.8631780313120947,1.8260695338249207,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,TP53INP1,cell_gene,288,0.8676653335698776,0.1450939046791405,1.577317091325919,1.5763558149337769,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,TRBC1,cell_gene,288,0.8864452320461472,0.12681413568675148,2.03776826378372,2.0158599615097046,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,VMP1,cell_gene,288,0.8401995153463859,0.20038506432505931,2.230531127916442,2.1999861001968384,,,,,,,,
anatomy,CCRCC,shipped,donor,abs,gene,YWHAE,cell_gene,288,0.8316701378466355,0.21506964551680582,1.9809910766780376,2.0080294609069824,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,AKAP8,cell_gene,288,0.8754690663061209,0.14750738662476953,1.55623368298014,1.5552837252616882,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,BLVRB,cell_gene,288,0.8810765873640776,0.10432522231077973,1.6692339531663392,1.7271816730499268,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,BTF3,cell_gene,288,0.874596514325175,0.11039049620182728,1.9434616064859762,1.8642046451568604,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,CD109,cell_gene,288,0.887454388042291,0.12769348440447562,1.8521646228101518,1.8375277519226074,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,CD14,cell_gene,288,0.8801384693425562,0.1435439289008772,2.594517199943463,2.510066032409668,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,CHST15,cell_gene,288,0.8699834944369892,0.1775783659943729,1.8062870502471924,1.7829177379608154,,,,,,,,
anatomy,CCRCC,shipped,donor,scaled,gene,CIB1,cell_gene,288,0.8627212673244584,0.18252704085058083,2.23936844120423,2.2664495706558228,,,,,,,,
