task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,scope,n_folds
CCRCC,shipped,hoptimus0,donor,abs,INT19,predicted_value_decile,6,45451,44854,0.9868649754680864,2.085392475128174,0.6132625341415405,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT19,predicted_value_decile,7,28294,27795,0.982363752032233,2.0788440704345703,0.741267740726471,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT19,predicted_value_decile,8,15573,14419,0.9258973865022796,2.0796239376068115,0.9085609316825868,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT19,predicted_value_decile,9,7868,5852,0.7437722419928826,2.0334956645965576,1.1145190000534058,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,0,40781,38606,0.9466663397170252,2.0948760509490967,0.0020575546659529,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,1,35059,33238,0.9480589862802704,2.1546549797058105,0.2016292512416839,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,2,32431,30618,0.9440966976041442,2.147112846374512,0.3054651618003845,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,3,31337,29544,0.9427832913169736,2.125560998916626,0.3834646046161651,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,4,31207,29452,0.9437626173614894,2.102323293685913,0.4525312185287475,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,5,32549,30972,0.9515499708132354,2.092510938644409,0.5211513042449951,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,6,35995,34362,0.954632587859425,2.091487169265747,0.5965873003005981,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,7,44782,42869,0.9572819436380688,2.1018295288085938,0.7130218744277954,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,8,61343,55683,0.9077319335539508,2.0929243564605717,0.92169451713562,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,9,41516,31169,0.7507707871663937,2.04203200340271,1.1792914867401123,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,0,76073,72848,0.9576065095368922,1.9710577726364136,-0.0015091119566932,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,1,92598,90686,0.9793516058662174,2.009873867034912,0.1655319929122924,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,2,92368,90789,0.9829053351810152,2.0310635566711426,0.2719748914241791,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,3,88664,87353,0.985213841017775,2.0468108654022217,0.3605164587497711,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,4,83749,82648,0.9868535743710372,2.0593090057373047,0.4430104792118072,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,5,78608,77538,0.986388153877468,2.0618958473205566,0.5244652628898621,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,6,73259,72266,0.9864453514243984,2.069920778274536,0.6167226433753967,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,7,63803,62008,0.9718665266523516,2.071895122528076,0.7211953997612,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,8,50285,46666,0.928030227702098,2.0911333560943604,0.8517189025878906,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,9,29593,21284,0.7192241408441186,2.0945959091186523,1.0774965286254885,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,0,12841,12030,0.9368429250058408,2.4248955249786377,0.0451710000634193,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,1,28121,26841,0.9544824152768394,2.4394280910491943,0.1981337368488311,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,2,44236,42426,0.9590830997377702,2.3916964530944824,0.2856092154979706,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,3,61996,59277,0.9561423317633396,2.3434412479400635,0.3547923862934112,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,4,84112,79908,0.9500190222560396,2.320310354232788,0.4221830070018768,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,5,105924,99139,0.935944639552887,2.29986310005188,0.495370090007782,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,6,123128,114317,0.9284403222662596,2.2929203510284424,0.5930107831954956,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,7,120866,111866,0.925537371965648,2.329092741012573,0.7232683300971985,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,8,104847,97142,0.9265119650538404,2.290825605392456,0.8592180609703064,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,9,60179,54027,0.8977716479170474,2.243769645690918,1.0821905136108398,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,0,35110,29851,0.8502136143548846,2.0538535118103027,-0.0152901774272322,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,1,32867,29083,0.884869321812152,2.0771255493164062,0.2005100399255752,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,2,38859,34187,0.8797704521475077,2.047942638397217,0.2989877462387085,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,3,48368,42485,0.8783699966920278,2.00544810295105,0.3760228753089905,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,4,57927,51265,0.8849931810727295,1.9543482065200808,0.4466669261455536,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,5,68895,61767,0.8965382103200522,1.908985137939453,0.5188182592391968,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,6,82283,75215,0.9141013332036996,1.8749973773956297,0.6051720380783081,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,7,95190,86011,0.9035718037608992,1.8303358554840088,0.7183136940002441,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,8,72841,60293,0.8277343803627079,1.840321898460388,0.8485842943191528,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,9,42010,28947,0.6890502261366341,1.9523489475250244,1.059286117553711,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,0,38800,30382,0.783041237113402,2.0845460891723637,-0.0225843489170074,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,1,52237,43297,0.8288569404827996,2.269657611846924,0.1693761050701141,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,2,66844,56945,0.8519089222667704,2.332332134246826,0.2784721255302429,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,3,81819,70949,0.8671457729867146,2.3476407527923584,0.3648547530174255,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,4,91522,81162,0.8868031730075828,2.332167387008667,0.4410017132759094,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,5,93739,83811,0.894088906431688,2.291027545928955,0.5147789120674133,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,6,90364,80280,0.8884068876986411,2.2237415313720703,0.5893978476524353,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,7,83997,73129,0.8706144267057156,2.1486358642578125,0.6754534244537354,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,8,74341,62536,0.8412047187958193,2.1566061973571777,0.8251673579216003,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,9,39587,30779,0.7775027155379292,2.403686761856079,1.22443687915802,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,0,165062,150934,0.9144079194484496,2.1334149837493896,-0.0370287932455539,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,1,102348,96163,0.93956892171806,2.1979687213897705,0.1872006207704544,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,2,83963,79102,0.9421054512106524,2.181985378265381,0.2805201411247253,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,3,71427,67527,0.945398798773573,2.1442577838897705,0.3551625609397888,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,4,61983,58475,0.9434038365358244,2.1083407402038574,0.423397958278656,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,5,54896,51672,0.9412707665403672,2.088242530822754,0.4955231845378876,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,6,49304,46049,0.933981015739088,2.079237699508667,0.5839663147926331,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,7,39560,35883,0.9070525783619818,2.0533273220062256,0.6970381736755371,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,8,28037,22976,0.8194885330099512,2.0400190353393555,0.8243780732154846,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,9,19920,12924,0.6487951807228916,2.0015511512756348,1.0791794061660769,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,0,11429,10939,0.9571266077522091,2.417210102081299,0.1028742045164108,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,1,27629,26871,0.9725650584530746,2.464346170425415,0.2131460309028625,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,2,38011,37056,0.974875693878088,2.472903251647949,0.2948748767375946,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,3,40490,39504,0.9756483082242527,2.442021608352661,0.3709228336811065,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,4,38847,37778,0.9724817875254202,2.419173002243042,0.4474062919616699,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,5,36075,35027,0.9709494109494108,2.382075309753418,0.5175527334213257,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,6,34665,33508,0.966623395355546,2.3324708938598637,0.5935380458831787,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,7,43145,41681,0.966067910534245,2.2351531982421875,0.7264359593391418,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,8,27975,25210,0.9011617515638964,2.1450600624084477,0.9061392545700072,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,9,2784,2012,0.7227011494252874,2.0461180210113525,1.0152169466018677,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,0,9884,9744,0.9858356940509916,2.082643747329712,0.0520334355533123,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,1,14047,13915,0.990602975724354,2.091301441192627,0.2063937932252884,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,2,15459,15319,0.990943786790866,2.079216718673706,0.3002740740776062,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,3,15907,15784,0.992267555164393,2.060218811035156,0.3765310645103454,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,4,16386,16266,0.9926766752105456,2.047203063964844,0.4475161433219909,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,5,17138,16987,0.9911891702649084,2.02632999420166,0.5172821879386902,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,6,19187,19037,0.9921822067024548,1.9991954565048216,0.5945459008216858,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,7,25201,23903,0.9484941073766914,1.9686111211776731,0.7176923155784607,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,8,32343,25456,0.7870636613795875,1.9669640064239504,0.9216507077217102,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,9,36798,20811,0.5655470406000326,2.002086877822876,1.2329963445663452,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,0,3592,1879,0.5231069042316259,2.114962100982666,0.048322394490242,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,1,5622,2680,0.4766986837424404,2.1126389503479004,0.2190825939178466,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,2,6962,3236,0.4648089629416834,2.112121820449829,0.3111856579780578,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,3,8931,3611,0.4043220244093606,2.09070897102356,0.3871143758296966,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,4,11288,3983,0.3528525868178597,2.083395481109619,0.4598528444766998,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,5,14746,4463,0.3026583480265835,2.071983575820923,0.5265834331512451,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,6,18943,5070,0.2676450403843108,2.027688980102539,0.603011965751648,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,7,25314,6036,0.2384451291775302,1.9527868032455444,0.7029015421867371,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,8,39352,8042,0.2043606424069932,1.880947947502136,0.8772352337837219,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,9,43150,9185,0.2128621089223638,1.8571267127990725,1.2367626428604126,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,0,19336,18240,0.9433181630119984,2.3675625324249268,0.057534284889698,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,1,21865,20501,0.937617196432655,2.281981468200684,0.2090354710817337,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,2,21507,20040,0.931789649881434,2.21718168258667,0.2934322953224182,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,3,20455,19061,0.9318504033243704,2.194384813308716,0.3695553541183471,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,4,19535,18252,0.9343230099820834,2.171940565109253,0.4407726228237152,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,5,19298,18096,0.9377137527204892,2.1451432704925537,0.5149669647216797,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,6,20796,19444,0.9349874975956914,2.1291024684906006,0.5928636193275452,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,7,27350,24789,0.90636197440585,2.118022918701172,0.7266057133674622,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,8,34370,30700,0.8932208321210358,2.0780537128448486,0.9151501059532166,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,9,47188,34964,0.7409510892599813,2.0088858604431152,1.2059502601623535,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,0,18709,15908,0.8502859586295366,2.0035908222198486,0.0137186162173748,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,1,26042,22463,0.8625681591275631,2.040898084640503,0.1916708648204803,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,2,30004,26217,0.8737834955339288,2.088935375213623,0.3024539351463318,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,3,33005,29226,0.8855021966368732,2.134082794189453,0.3969095945358276,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,4,34308,30933,0.901626442812172,2.132120132446289,0.4749344289302826,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,5,34763,31480,0.9055605097373643,2.127112627029419,0.5508887767791748,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,6,36637,33412,0.911974233698174,2.083674192428589,0.6262284517288208,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,7,42677,37461,0.8777796002530637,1.99005138874054,0.724882185459137,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,8,63803,51674,0.809899221039763,1.8378946781158447,0.9380630254745485,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,9,36152,26484,0.732573578225271,1.73883318901062,1.1646056175231934,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,0,5252,4004,0.7623762376237624,2.0882699489593506,0.0707044750452041,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,1,9380,7679,0.8186567164179105,2.149585962295532,0.2128853350877761,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,2,12785,10708,0.8375439968713336,2.1633968353271484,0.2974874377250671,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,3,15913,13301,0.8358574750204235,2.1775119304656982,0.3779959976673126,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,4,18995,15651,0.8239536720189523,2.1828935146331787,0.4502796828746795,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,5,23712,19222,0.810644399460189,2.174824476242065,0.5374515056610107,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,6,29119,23464,0.8057969023661526,2.146079540252685,0.6223883032798767,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,7,40295,31202,0.7743392480456632,2.063844680786133,0.7356587648391724,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,8,68681,47921,0.6977329974811083,1.911695957183838,0.9304994344711304,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,9,68218,47865,0.701647658975637,1.8584764003753664,1.1837929487228394,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,0,13358,12650,0.9469980536008384,2.12416934967041,0.0273528061807155,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,1,15778,15286,0.9688173406008366,2.277601957321167,0.185248464345932,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,2,15514,15060,0.9707361093206136,2.307444334030152,0.288558155298233,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,3,15373,14904,0.9694919664346582,2.3141257762908936,0.3749144971370697,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,4,16314,15767,0.966470516121123,2.3069751262664795,0.4538251757621765,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,5,18558,17864,0.9626037288500916,2.314773797988892,0.5294707417488098,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,6,22359,21475,0.9604633480924908,2.315479516983032,0.6142528057098389,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,7,28308,27087,0.9568673166596016,2.304424524307251,0.7274629473686218,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,8,39005,36147,0.9267273426483784,2.3133108615875244,0.8919535279273987,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,9,69833,57522,0.8237079890596136,2.2272024154663086,1.313422441482544,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,0,27150,21250,0.7826887661141805,2.012050151824951,0.7283449769020081,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,1,123750,93051,0.7519272727272728,2.012050151824951,0.8096286058425903,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,2,10500,7759,0.7389523809523809,2.0120503902435303,0.8772366046905518,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT10,neoplastic_fraction_tertile,0,200550,169367,0.8445125903764648,2.0827808380126958,0.4031816720962524,fold,
CCRCC,shipped,hoptimus0,donor,abs,INT10,neoplastic_fraction_tertile,1,93150,69378,0.7447987117552335,2.0827808380126958,0.7376691699028015,fold,
