task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,superseded_label_set
SKCM,shipped,donor,abs,gene,CAPNS2,cell_gene,24,0.6917325022319952,0.0811402737949688,2.0540054390827813,2.018627643585205,,False
SKCM,shipped,donor,abs,gene,CCL19,cell_gene,24,0.7308434247970581,0.12855787453409007,2.418181538581848,2.389955520629883,,False
SKCM,shipped,donor,abs,gene,CCL22,cell_gene,24,0.7591041326522827,0.06575873671157623,2.278210997581482,2.3041456937789917,,False
SKCM,shipped,donor,abs,gene,CD1B,cell_gene,24,0.7583227381110191,0.07314224643099562,1.870528628428777,1.8568307161331177,,False
SKCM,shipped,donor,abs,gene,CD52,cell_gene,24,0.6856092313925425,0.0860009074966573,2.09013631939888,2.116533875465393,,False
SKCM,shipped,donor,abs,gene,COL17A1,cell_gene,24,0.6654293052852154,0.11110146865678562,2.941438764333725,2.7780715227127075,,False
SKCM,shipped,donor,abs,gene,CRABP2,cell_gene,24,0.6937690638005733,0.075270926379926,2.461467295885086,2.381754994392395,,False
SKCM,shipped,donor,abs,gene,DEFB1,cell_gene,24,0.7725435209770998,0.1284681399537425,1.7701481183369954,1.7273988723754883,,False
SKCM,shipped,donor,abs,gene,DMKN,cell_gene,24,0.5408842911322912,0.13663416538733159,2.5679021378358207,2.4289718866348267,,False
SKCM,shipped,donor,abs,gene,DSC1,cell_gene,24,0.5896285573641459,0.11416492154327086,2.7063275078932443,2.6763352155685425,,False
SKCM,shipped,donor,abs,gene,DSP,cell_gene,24,0.6002190423508486,0.1249306281635655,3.1668400168418884,3.0098721981048584,,False
SKCM,shipped,donor,abs,gene,FGFBP1,cell_gene,24,0.7299392918745676,0.12957167534411337,2.2128285616636276,2.1858882904052734,,False
SKCM,shipped,donor,abs,gene,GZMK,cell_gene,24,0.7031509975592295,0.09014326346443186,2.178107107679049,2.1769604682922363,,False
SKCM,shipped,donor,abs,gene,HAPLN1,cell_gene,24,0.5874305640657743,0.2754161380060744,2.803637479742368,2.608283519744873,,False
SKCM,shipped,donor,abs,gene,HBD,cell_gene,24,0.7851843610405922,0.0703097844316387,1.8854558169841766,1.8893092274665833,,False
SKCM,shipped,donor,abs,gene,IDO1,cell_gene,24,0.7046895970900854,0.09062955439316012,2.4083007822434106,2.3960992097854614,,False
SKCM,shipped,donor,abs,gene,IL1B,cell_gene,24,0.8201091786225637,0.06378163844842354,2.2037133872509003,2.2631644010543823,,False
SKCM,shipped,donor,abs,gene,ITM2A,cell_gene,24,0.6597451182703177,0.12001726869861777,2.2353853384653726,2.1442103385925293,,False
SKCM,shipped,donor,abs,gene,KRT16,cell_gene,24,0.6209479955335458,0.10699543215703193,3.383984754482905,3.21695613861084,,False
SKCM,shipped,donor,abs,gene,KRT17,cell_gene,24,0.6030132261415323,0.12637784755338172,3.2695789833863578,3.115307331085205,,False
SKCM,shipped,donor,abs,gene,KRT2,cell_gene,24,0.5957792537907759,0.1289547819976953,2.93248858054479,2.8900482654571533,,False
SKCM,shipped,donor,abs,gene,KRT5,cell_gene,24,0.6211332269012928,0.13076926731341373,3.3251802225907645,3.1717007160186768,,False
SKCM,shipped,donor,abs,gene,KRTDAP,cell_gene,24,0.6150281888743242,0.18973320612070255,2.286514307061831,2.1584930419921875,,False
SKCM,shipped,donor,abs,gene,LAMB3,cell_gene,24,0.6157257395486037,0.10268773890754092,2.255626544356346,2.228819727897644,,False
SKCM,shipped,donor,abs,gene,LCK,cell_gene,24,0.6983051983018717,0.1098844527713861,2.0255606720844903,2.024537444114685,,False
SKCM,shipped,donor,abs,gene,LY6D,cell_gene,24,0.7057320189972719,0.1381564352003574,1.8894750724236171,1.8048768639564514,,False
SKCM,shipped,donor,abs,gene,LYZ,cell_gene,24,0.6943471605579058,0.08161291021701625,3.0750598907470703,3.004034161567688,,False
SKCM,shipped,donor,abs,gene,MAL2,cell_gene,24,0.6983254415293535,0.15499931658922106,2.5143566181262336,2.328244209289551,,False
SKCM,shipped,donor,abs,gene,MGP,cell_gene,24,0.3714613597840071,0.06338972635689305,3.54371369878451,3.4108622074127197,,False
SKCM,shipped,donor,abs,gene,MIR205HG,cell_gene,24,0.6970868383844694,0.13414142666922113,2.2268744309743247,2.125170588493347,,False
SKCM,shipped,donor,abs,gene,MMRN1,cell_gene,24,0.8034789810578028,0.041546509805311216,2.843713253736496,2.7748563289642334,,False
SKCM,shipped,donor,abs,gene,MYH11,cell_gene,24,0.777151013414065,0.11004792846947299,2.515323976675669,2.389270305633545,,False
SKCM,shipped,donor,abs,gene,POSTN,cell_gene,24,0.3178345635533333,0.0879491371362823,2.6494464675585427,2.6340538263320923,,False
SKCM,shipped,donor,abs,gene,RHOV,cell_gene,24,0.7186448896924654,0.14772279937948626,2.0378073503573737,2.013847291469574,,False
SKCM,shipped,donor,abs,gene,S100A14,cell_gene,24,0.6407206691801548,0.11267874813589933,2.898634264866511,2.6855010986328125,,False
SKCM,shipped,donor,abs,gene,SBSN,cell_gene,24,0.627377700060606,0.14153916978254127,2.8411481231451035,2.7574877738952637,,False
SKCM,shipped,donor,abs,gene,SELE,cell_gene,24,0.7789849564433098,0.06344114509119643,2.42545015613238,2.3609057664871216,,False
SKCM,shipped,donor,abs,gene,SERPINB2,cell_gene,24,0.7140399478375912,0.13935295930776617,2.0618033011754355,1.980551540851593,,False
SKCM,shipped,donor,abs,gene,SERPINB5,cell_gene,24,0.6790060425798098,0.14502177952122955,2.5177253733078637,2.4242817163467407,,False
SKCM,shipped,donor,abs,gene,SLPI,cell_gene,24,0.7164332009851933,0.10563284279930016,2.5543874899546304,2.4113082885742188,,False
SKCM,shipped,donor,abs,gene,TFF3,cell_gene,24,0.7543113281329473,0.06891667375856124,1.777924915154775,1.812857210636139,,False
SKCM,shipped,donor,abs,gene,TP63,cell_gene,24,0.6860015814503034,0.15437262508512653,2.4095444828271866,2.2370190620422363,,False
SKCM,shipped,donor,abs,gene,TYRP1,cell_gene,24,0.610285130639871,0.2466545238915384,3.575923810402552,3.626155972480774,,False
SKCM,shipped,donor,abs,gene,VIM,cell_gene,24,0.6119206268340349,0.26608219757588686,3.044633780916532,3.1413837671279907,,False
SKCM,shipped,donor,abs,gene,VWF,cell_gene,24,0.6837667835255464,0.11578399536027442,3.0446461141109467,2.9894009828567505,,False
SKCM,shipped,donor,abs,gene,WDFY4,cell_gene,24,0.727660541733106,0.09357840686072066,2.275147497653961,2.23045551776886,,False
SKCM,shipped,donor,scaled,gene,ACER1,cell_gene,24,0.7427667590479056,0.10825665110414792,4.827082430322965,3.764056444168091,,False
SKCM,shipped,donor,scaled,gene,AHNAK2,cell_gene,24,0.6879862137138844,0.12765176903014808,4.3413408398628235,4.199469208717346,,False
SKCM,shipped,donor,scaled,gene,AQP3,cell_gene,24,0.7059595348934332,0.12843872305718324,6.786619320511818,5.621129751205444,,False
SKCM,shipped,donor,scaled,gene,BIRC3,cell_gene,24,0.7467524881164233,0.08830255714721125,9.329337875048319,4.695092678070068,,False
SKCM,shipped,donor,scaled,gene,CAPNS2,cell_gene,24,0.740587572256724,0.1017388422018756,6.395916481812795,4.19734525680542,,False
SKCM,shipped,donor,scaled,gene,CCL19,cell_gene,24,0.7442188275357088,0.1185695394585514,6.160870855053266,4.967689037322998,,False
SKCM,shipped,donor,scaled,gene,CCL22,cell_gene,24,0.7864249249299368,0.08459227949396253,13.432130763928095,6.020561933517456,,False
SKCM,shipped,donor,scaled,gene,CD1B,cell_gene,24,0.7434195640186468,0.13921677861764772,6.259955922762553,4.462425470352173,,False
SKCM,shipped,donor,scaled,gene,CD52,cell_gene,24,0.7547147534787655,0.1403301068424262,9.79317886630694,3.876902937889099,,False
SKCM,shipped,donor,scaled,gene,COL17A1,cell_gene,24,0.69653228794535,0.14018908326014146,6.619881868362427,5.362565517425537,,False
SKCM,shipped,donor,scaled,gene,CRABP2,cell_gene,24,0.7448740402857462,0.12388299982367826,5.524146298567454,4.286101818084717,,False
SKCM,shipped,donor,scaled,gene,DEFB1,cell_gene,24,0.7579128096501032,0.10141894858886648,5.300092404087384,3.7369877099990845,,False
SKCM,shipped,donor,scaled,gene,DMKN,cell_gene,24,0.7106409072875977,0.10316897928815257,5.43073237935702,4.848320722579956,,False
SKCM,shipped,donor,scaled,gene,DSC1,cell_gene,24,0.6601487845182419,0.1165284534543512,4.831781645615895,4.159470915794373,,False
SKCM,shipped,donor,scaled,gene,DSP,cell_gene,24,0.716166245440642,0.11315342617902999,7.8041918973128,5.566352844238281,,False
SKCM,shipped,donor,scaled,gene,FGFBP1,cell_gene,24,0.7503967608014742,0.11539761809688348,5.088557864228885,3.7387717962265015,,False
SKCM,shipped,donor,scaled,gene,GZMK,cell_gene,24,0.7750459834933281,0.11636095354820403,7.795919309059779,4.7435057163238525,,False
SKCM,shipped,donor,scaled,gene,HAPLN1,cell_gene,24,0.5641411188989878,0.1983181364385853,6.300185884038608,4.59972620010376,,False
SKCM,shipped,donor,scaled,gene,HBD,cell_gene,24,0.8151970307032267,0.05611404252994341,5.474939773480098,3.890889048576355,,False
SKCM,shipped,donor,scaled,gene,IDO1,cell_gene,24,0.7487483024597168,0.10324310471329469,5.795746485392253,4.277012586593628,,False
SKCM,shipped,donor,scaled,gene,IL1B,cell_gene,24,0.7925421943267187,0.07594480191959482,8.152071724335352,5.565847158432007,,False
SKCM,shipped,donor,scaled,gene,ITM2A,cell_gene,24,0.7489706724882126,0.11795483041712125,7.554084916909535,4.606661796569824,,False
SKCM,shipped,donor,scaled,gene,KRT16,cell_gene,24,0.695232362796863,0.11974290782763869,9.621636430422464,7.871696710586548,,False
SKCM,shipped,donor,scaled,gene,KRT17,cell_gene,24,0.7056287589172522,0.13436710755406228,8.718915025393168,5.929025650024414,,False
SKCM,shipped,donor,scaled,gene,KRT2,cell_gene,24,0.6450504139065742,0.11755729054738975,5.193115929762523,4.328402519226074,,False
SKCM,shipped,donor,scaled,gene,KRT5,cell_gene,24,0.7261880325774351,0.10277842061923033,14.286908000707626,8.437326431274414,,False
SKCM,shipped,donor,scaled,gene,KRTDAP,cell_gene,24,0.7308059806625048,0.10775441517560454,5.057034035523732,4.336211681365967,,False
SKCM,shipped,donor,scaled,gene,LAMB3,cell_gene,24,0.6879830372830232,0.1178400479315822,4.89324077963829,4.471346139907837,,False
SKCM,shipped,donor,scaled,gene,LCK,cell_gene,24,0.7406170181930065,0.12944728079111922,8.185342570145925,3.4208571910858154,,False
SKCM,shipped,donor,scaled,gene,LY6D,cell_gene,24,0.7843216508626938,0.09916704848908248,4.697911476095517,3.7750961780548096,,False
SKCM,shipped,donor,scaled,gene,LYZ,cell_gene,24,0.7219580970704556,0.11926630566684374,7.70545893907547,5.777631521224976,,False
SKCM,shipped,donor,scaled,gene,MAL2,cell_gene,24,0.706401971479257,0.11935256779369764,5.045034974813461,4.8234381675720215,,False
SKCM,shipped,donor,scaled,gene,MGP,cell_gene,24,0.5247486053655545,0.12222577096425169,6.671991139650345,5.520080327987671,,False
SKCM,shipped,donor,scaled,gene,MIR205HG,cell_gene,24,0.7529845386743546,0.1001381372031064,7.248098522424698,4.272704362869263,,False
SKCM,shipped,donor,scaled,gene,MMRN1,cell_gene,24,0.7242233331004778,0.09063272758767933,6.174430082241694,4.201959609985352,,False
SKCM,shipped,donor,scaled,gene,MYH11,cell_gene,24,0.7428959098954996,0.11702723564901475,6.213268379370372,4.221002101898193,,False
SKCM,shipped,donor,scaled,gene,POSTN,cell_gene,24,0.48362587702771026,0.14970508973500127,4.821458796660106,3.9710646867752075,,False
SKCM,shipped,donor,scaled,gene,RHOV,cell_gene,24,0.7701860157152017,0.1321704781464888,5.58102718492349,3.8781031370162964,,False
SKCM,shipped,donor,scaled,gene,S100A14,cell_gene,24,0.6931053238610426,0.11419242067169284,5.758253365755081,4.989910125732422,,False
SKCM,shipped,donor,scaled,gene,SBSN,cell_gene,24,0.6290371815363566,0.15339267541909213,4.9712899674971895,3.836909294128418,,False
SKCM,shipped,donor,scaled,gene,SELE,cell_gene,24,0.7620752155780792,0.11271415945330956,5.542955050865809,4.280336856842041,,False
SKCM,shipped,donor,scaled,gene,SERPINB2,cell_gene,24,0.788584845761458,0.09360816889222937,4.594935288031896,3.663917064666748,,False
SKCM,shipped,donor,scaled,gene,SERPINB5,cell_gene,24,0.7970568910241127,0.08442563049428022,6.550535748402278,5.476125478744507,,False
SKCM,shipped,donor,scaled,gene,SLPI,cell_gene,24,0.7846643999218941,0.09014620212889048,5.641352713108063,5.314142942428589,,False
SKCM,shipped,donor,scaled,gene,TFF3,cell_gene,24,0.687943567832311,0.12517267998290493,7.902568603555362,3.157003402709961,,False
SKCM,shipped,donor,scaled,gene,TP63,cell_gene,24,0.7541708673040072,0.09461016491938305,6.579906900723775,5.237940788269043,,False
SKCM,shipped,donor,scaled,gene,TYRP1,cell_gene,24,0.6672859185685714,0.16097044420482992,11.457886690894762,5.876423358917236,,False
SKCM,shipped,donor,scaled,gene,VIM,cell_gene,24,0.7085032251973947,0.1980720288423643,19.84283008178075,8.451426267623901,,False
SKCM,shipped,donor,scaled,gene,VWF,cell_gene,24,0.6825585998594761,0.12630289466734942,7.005109220743179,4.795992374420166,,False
SKCM,shipped,donor,scaled,gene,WDFY4,cell_gene,24,0.7184788373609384,0.09058914990191815,4.079221462210019,4.079946517944336,,False
SKCM,shipped,patient,abs,gene,ACER1,cell_gene,24,0.7470763325691223,0.06058450003076855,2.0495833506186805,2.0255197286605835,,False
SKCM,shipped,patient,abs,gene,AHNAK2,cell_gene,24,0.7056707963347435,0.07482984403110197,2.4555931886037192,2.574162006378174,,False
SKCM,shipped,patient,abs,gene,AQP3,cell_gene,24,0.6935118921101093,0.11005855448297513,2.7558650275071463,2.5925302505493164,,False
SKCM,shipped,patient,abs,gene,BIRC3,cell_gene,24,0.7229164503514767,0.10971494180591794,2.4566104312737784,2.517212390899658,,False
SKCM,shipped,patient,abs,gene,CAPNS2,cell_gene,24,0.7226828833421072,0.09290787183835134,2.168629546960195,2.0974475145339966,,False
SKCM,shipped,patient,abs,gene,CCL19,cell_gene,24,0.7398069327076277,0.1275764995429709,2.5218051075935364,2.45089054107666,,False
SKCM,shipped,patient,abs,gene,CCL22,cell_gene,24,0.84980641802152,0.04180611986591988,2.6300076643625894,2.651625394821167,,False
SKCM,shipped,patient,abs,gene,CD1B,cell_gene,24,0.836156410475572,0.03771038912382882,2.0329468697309494,2.042032837867737,,False
SKCM,shipped,patient,abs,gene,CD52,cell_gene,24,0.7411253303289413,0.07057592080649597,2.151729096968969,2.1644469499588013,,False
SKCM,shipped,patient,abs,gene,COL17A1,cell_gene,24,0.6787936103840669,0.10356965912005096,3.0686844487984977,3.023292064666748,,False
SKCM,shipped,patient,abs,gene,CRABP2,cell_gene,24,0.7082696842650572,0.08559816407059148,2.5414033184448876,2.622180700302124,,False
SKCM,shipped,patient,abs,gene,DEFB1,cell_gene,24,0.7859434771041075,0.11441985181504268,1.8405708769957225,1.763222336769104,,False
SKCM,shipped,patient,abs,gene,DMKN,cell_gene,24,0.529508144284288,0.12604696122966197,2.46418988207976,2.3697657585144043,,False
SKCM,shipped,patient,abs,gene,DSC1,cell_gene,24,0.5975981640319029,0.11278392333206186,2.742322633663813,2.7197130918502808,,False
SKCM,shipped,patient,abs,gene,DSP,cell_gene,24,0.6016412551204363,0.12151166114596283,3.1900110244750977,3.0322186946868896,,False
SKCM,shipped,patient,abs,gene,FGFBP1,cell_gene,24,0.7679067365825176,0.11597502888922168,2.412300998965899,2.3200992345809937,,False
SKCM,shipped,patient,abs,gene,GZMK,cell_gene,24,0.7357614686091741,0.08064624900637185,2.2527360916137695,2.209342360496521,,False
SKCM,shipped,patient,abs,gene,HAPLN1,cell_gene,24,0.587069089214007,0.2518219291515576,2.696009928981463,2.5455495715141296,,False
SKCM,shipped,patient,abs,gene,HBD,cell_gene,24,0.7806185185909271,0.06346086332203857,1.9202874153852463,1.928370177745819,,False
SKCM,shipped,patient,abs,gene,IDO1,cell_gene,24,0.7248436808586121,0.0999488759017859,2.5497927169005075,2.5359631776809692,,False
SKCM,shipped,patient,abs,gene,IL1B,cell_gene,24,0.7887202625473341,0.0558103700753193,2.17818350593249,2.196341872215271,,False
SKCM,shipped,patient,abs,gene,ITM2A,cell_gene,24,0.6960095862547556,0.08827605224338658,2.3322356243928275,2.3285375833511353,,False
SKCM,shipped,patient,abs,gene,KRT16,cell_gene,24,0.5865401439368725,0.11600537291412881,3.2469700972239175,3.2537732124328613,,False
SKCM,shipped,patient,abs,gene,KRT17,cell_gene,24,0.5854336911191543,0.1614029253373778,3.185442248980204,3.2168883085250854,,False
SKCM,shipped,patient,abs,gene,KRT2,cell_gene,24,0.6796356675525507,0.11113586587937457,3.1748793919881186,3.12309193611145,,False
SKCM,shipped,patient,abs,gene,KRT5,cell_gene,24,0.6470732813080152,0.11175648878966286,3.520807147026062,3.4470417499542236,,False
SKCM,shipped,patient,abs,gene,KRTDAP,cell_gene,24,0.6222376649578413,0.1913446251291327,2.38633364935716,2.287414073944092,,False
SKCM,shipped,patient,abs,gene,LAMB3,cell_gene,24,0.6300924842556318,0.10660756865904969,2.4222558736801147,2.3472434282302856,,False
SKCM,shipped,patient,abs,gene,LCK,cell_gene,24,0.723453106979529,0.09675819676299137,2.059597591559092,2.023538827896118,,False
SKCM,shipped,patient,abs,gene,LY6D,cell_gene,24,0.7071165839831034,0.13891888873241373,1.9549652189016342,1.8404486775398254,,False
SKCM,shipped,patient,abs,gene,LYZ,cell_gene,24,0.7138497655590376,0.07516539714449483,3.018090774615606,3.1278343200683594,,False
SKCM,shipped,patient,abs,gene,MAL2,cell_gene,24,0.6732207797467709,0.11952023673365264,2.5388535261154175,2.4217079877853394,,False
SKCM,shipped,patient,abs,gene,MGP,cell_gene,24,0.34833332896232605,0.0688898619990098,3.6867164969444275,3.7738500833511353,,False
SKCM,shipped,patient,abs,gene,MIR205HG,cell_gene,24,0.6908365699152151,0.10908198771330155,2.4185515294472375,2.284904956817627,,False
SKCM,shipped,patient,abs,gene,MMRN1,cell_gene,24,0.8143024345239004,0.052654988190951234,2.933175335327784,2.8886343240737915,,False
SKCM,shipped,patient,abs,gene,MYH11,cell_gene,24,0.7895196105043093,0.06435081383326592,2.4151510198911033,2.3703867197036743,,False
SKCM,shipped,patient,abs,gene,POSTN,cell_gene,24,0.33294785146911937,0.07472927148371347,2.98362668355306,3.1073471307754517,,False
SKCM,shipped,patient,abs,gene,RHOV,cell_gene,24,0.72377252454559,0.11353046883955312,2.141865372657776,2.051255941390991,,False
SKCM,shipped,patient,abs,gene,S100A14,cell_gene,24,0.6364472036560377,0.12682378981057577,2.8992596367994943,2.786197066307068,,False
SKCM,shipped,patient,abs,gene,SBSN,cell_gene,24,0.6271783970296383,0.12796562412046703,2.8331958452860513,2.6515796184539795,,False
SKCM,shipped,patient,abs,gene,SELE,cell_gene,24,0.7975786775350571,0.049889291822459346,2.460709581772486,2.3547112941741943,,False
SKCM,shipped,patient,abs,gene,SERPINB2,cell_gene,24,0.7186441719532013,0.09517447988487276,2.146521126230558,2.0804669857025146,,False
