encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,2,abs,donor,2277,754,3620,1,0.8967679558011049,3.791757306975202,4.748267827158665,0.021110497237569064,0.08212154696132598,1.8958786534875762,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P1,2,scaled,donor,2277,754,3620,1,0.904779005524862,5.266406985245402,6.233287154177072,0.02777348066298343,0.0674475138121547,5.045312068697028,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,2,abs,block,2277,754,3620,1,0.703502762430939,2.096992647395346,5.514561951490338,0.06911602209944752,0.22738121546961326,1.0484963236976714,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P1,2,scaled,block,2277,754,3620,1,0.8098397790055251,2.846918145403214,4.913437237932776,0.05731491712707184,0.13284530386740337,2.5934226330438226,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P2,0,abs,donor,3389,3620,3535,1,0.8282319660537485,3.040195177760755,5.643220744997228,0.12411881188118812,0.04764922206506366,1.5200975888803925,False
hoptimus0,COAD,shipped,donor,anchor_a1,COAD_Oliveira_P2,0,scaled,donor,3389,3620,3535,1,0.7944837340876946,3.1280613787704983,6.170824995853494,0.15593210749646394,0.049584158415841594,2.836800551786784,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P2,0,abs,donor,2393,715,3535,1,0.8293748231966053,3.138265164835869,5.714870868157785,0.12657991513437064,0.04404526166902405,1.5691325824179214,False
hoptimus0,COAD,shipped,donor,C_unit,COAD_Oliveira_P2,0,scaled,donor,2393,715,3535,1,0.8082942008486563,3.5113988646788505,6.198914812050209,0.14901272984441305,0.04269306930693069,3.3239645704962175,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P2,0,abs,block,2393,715,3535,1,0.693063649222065,2.1416257524346682,7.023292687312005,0.19331258840169727,0.11362376237623761,1.0708128762173412,False
hoptimus0,COAD,shipped,donor,C_block,COAD_Oliveira_P2,0,scaled,block,2393,715,3535,1,0.7223592644978782,2.5750002065614614,6.830494108201752,0.1948628005657708,0.08277793493635079,2.474325465938044,False
