encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene,gene_index,alpha_g,alpha_g_oos,n_T,n_C,deviance_ratio,score_residual,guard_pass,mean_count_T,var_count_T,mean_count_E,var_count_E,_source
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,NUDT1,31,0.1747030139104513,0.0,9980,4992,0.5167823682869,1.9957687355716127e-10,True,0.6618236472945892,1.562647039745389,0.4403044871794871,0.5330015502263047,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,POLD3,36,0.1162638437799481,0.4763660623316953,9980,4992,0.3606177249057498,8.411103488474348e-10,True,1.6623246492985972,6.9816649031101585,0.5839342948717948,0.7455082208873408,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,RAB38,39,0.1117361208561334,86.55871387037003,9980,4992,0.6321735036110987,3.2605212496153508e-12,True,0.5017034068136272,0.8093968375673083,0.422676282051282,0.5402029743281496,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,RSAD2,40,0.6099890166419165,0.070683539830409,9980,4992,0.4923265498997717,7.346053544955907e-12,True,0.7280561122244489,2.812701101170173,0.2025240384615384,0.3005907026879152,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,SNCG,45,0.3497694231645355,150.68092903458384,9980,4992,0.8142790247015186,2.712260751099413e-08,True,0.3288577154308617,0.4508156105778045,0.7568108974358975,1.1101519594243998,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,patient,3,-1,2,patient,ZMAT5,49,0.1485454360560195,0.3563452594367677,9980,4992,0.3995672743693242,2.2045090917776658e-11,True,1.1822645290581162,4.354290091356177,0.5787259615384616,0.7499620711511489,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,AAMDC,0,0.1003337180381558,0.6874571959325184,9980,4992,0.1643417673172997,8.356791014540614e-14,True,6.700100200400802,122.06367370475996,0.3637820512820512,0.5051836896156672,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,AREG,4,0.217315246553482,0.0,9980,4992,0.4154574560442253,1.8119622377201364e-10,True,1.4402805611222445,5.945826958054802,0.1632612179487179,0.2259952128575024,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,CLNS1A,9,0.1716522127615314,0.0,9980,4992,0.5833480677155652,1.6192346287561384e-08,True,0.7302605210420842,1.715188027121484,0.1223958333333333,0.1439022532224671,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,CROT,10,0.2084676349806039,176.2240709660384,9980,4992,0.8651372307856514,9.59703547682741e-10,True,0.2673346693386773,0.3223520495244422,0.3349358974358974,0.4584225965712641,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,CXCL11,13,0.6692888277603393,10.772593420284649,9980,4992,0.6743274415934464,1.3672544020429834e-10,True,0.5666332665330661,1.4887953580274087,0.2630208333333333,0.57616783126294,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,GTPBP3,18,0.1077545433802158,0.416524353153989,9980,4992,0.4289741774045622,2.6045772864747207e-09,True,1.697995991983968,6.205407347413536,0.3269230769230769,0.4060231493611578,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,HAUS8,20,0.1102194545788223,0.4507892303776864,9980,4992,0.2311873777521842,2.9753400012138905e-12,True,2.6218436873747497,20.644437125578943,0.2612179487179487,0.316443958098937,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,IFIT2,22,0.9599450062167274,0.7254008182447853,9980,4992,0.6348926120502357,3.06249765508875e-08,True,0.6410821643286573,2.451183115805717,0.1241987179487179,0.1713077128575025,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,MX1,27,0.431460982732324,0.5154660059664028,9980,4992,0.506024957951154,8.204738435813335e-10,True,2.738376753507014,16.16112854027526,0.3449519230769231,0.4760554575158361,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,MYH11,29,0.418244156500447,46.713364252008816,9980,4992,0.8266185282722567,5.881570640733828e-08,True,0.201002004008016,0.2942970217416494,0.6766826923076923,2.8379414677188164,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,NUDT1,31,0.1670123645218294,0.5487613827910846,9980,4992,0.5442973320057769,1.878064304783883e-09,True,0.6664328657314629,1.5549208347549897,0.1542467948717948,0.1805710214283145,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,POLD3,36,0.1193555338401256,0.2142218204195075,9980,4992,0.3532154604003005,5.887781490424746e-12,True,1.5763527054108215,7.033051331644148,0.4389022435897436,0.6298066888989926,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,RAB38,39,0.0983135234326295,0.0473334923818841,9980,4992,0.2627659633917519,1.0923839275303822e-08,True,2.9271543086172347,15.828243429438295,0.5869391025641025,0.9986512581621276,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,RSAD2,40,0.6268890659568063,0.1550533040416099,9980,4992,0.5540657827227088,3.53927857044166e-12,True,0.7654308617234469,2.814898651898446,0.1135817307692307,0.1379681744447698,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,SNCG,45,0.1192940390533449,0.9671571116401056,9980,4992,0.256317226229525,7.715183787021294e-12,True,2.9504008016032066,19.635078504538892,0.3012820512820512,0.3788563003149258,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,ZMAT5,49,0.1559515181688842,0.1470227594187687,9980,4992,0.4456747327016696,2.3795357324080585e-13,True,1.2102204408817636,4.331992936670014,0.2614182692307692,0.3073230131544472,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,AAMDC,0,0.1015303873721954,0.707237360701206,9980,4992,0.1624624435523644,8.505795138499896e-12,True,6.6915831663326655,122.19167180939696,0.3637820512820512,0.5051836896156672,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,AREG,4,0.6255333070053415,130.6944778851909,9980,4992,0.8050562658160914,1.090541410515022e-07,True,0.2182364729458918,0.3249504922260595,0.1632612179487179,0.2259952128575024,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,CLNS1A,9,0.1734818703270093,0.0,9980,4992,0.5818996924696801,3.621022339098432e-12,True,0.7255511022044088,1.7151302203565364,0.1223958333333333,0.1439022532224671,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,CROT,10,0.0830639042123378,0.0,9980,4992,0.318245574883384,3.529280113259363e-11,True,1.7867735470941883,6.881877353263496,0.3349358974358974,0.4584225965712641,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,CXCL11,13,0.7295456839542344,0.1770873074007202,9980,4992,0.7486291935259972,2.2409257922735142e-08,True,0.7337675350701403,1.7913238140776997,0.2630208333333333,0.57616783126294,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,GTPBP3,18,0.1108989286485759,0.2313174789394498,9980,4992,0.3763722890332603,8.941251468932239e-09,True,1.559819639278557,6.339842436652039,0.3269230769230769,0.4060231493611578,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,HAUS8,20,0.1150288253071436,0.506276142302025,9980,4992,0.2779724078083527,1.3750397664162305e-12,True,2.7851703406813626,20.137629543082557,0.2612179487179487,0.316443958098937,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,IFIT2,22,1.0731150209587252,0.0749603333449341,9980,4992,0.6299449146326406,3.3382843845491294e-11,True,0.6354709418837675,2.527492061987488,0.1241987179487179,0.1713077128575025,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,MX1,27,0.4616614489983351,0.2837395503162376,9980,4992,0.4554431766815627,1.0401433453743559e-09,True,2.461122244488978,16.95639998305058,0.3449519230769231,0.4760554575158361,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,MYH11,29,0.276744160584241,0.0725228987470363,9980,4992,0.6695355838005825,1.5657030777678427e-11,True,0.5445891783567134,1.260763384670935,0.6766826923076923,2.8379414677188164,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,NUDT1,31,0.1873077068077238,0.0,9980,4992,0.6570742184966851,4.47026212995003e-10,True,0.8049098196392785,1.614105563567259,0.1542467948717948,0.1805710214283145,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,POLD3,36,0.1160778771987442,0.3602217665360162,9980,4992,0.4154912990608273,1.4834313490855662e-12,True,1.7348697394789578,6.867267795436549,0.4389022435897436,0.6298066888989926,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,RAB38,39,0.2222294668711232,152.01450395761708,9980,4992,0.7975511549664028,1.0053096101938493e-08,True,0.4195390781563126,0.5728419560837277,0.5869391025641025,0.9986512581621276,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,RSAD2,40,0.6382830143580066,0.068935078121202,9980,4992,0.5618605712321482,6.015680832791368e-09,True,0.7725450901803608,2.841334538000744,0.1135817307692307,0.1379681744447698,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,SNCG,45,0.2073183912157906,143.891585364172,9980,4992,0.7534478563205378,1.902995398954317e-08,True,0.5567134268537074,0.8558873835455257,0.3012820512820512,0.3788563003149258,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,ZMAT5,49,0.1563721325663555,0.340019794552879,9980,4992,0.5054626377306868,1.7097516891326712e-08,True,1.3409819639278555,4.30851171227112,0.2614182692307692,0.3073230131544472,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,AAMDC,0,0.0814871715402079,830.070413334996,9980,4988,0.8172544891273785,1.0839601954439911e-08,True,0.6824649298597194,0.8680961381626868,0.3637820512820512,0.5051836896156672,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,AREG,4,0.2138641762068195,0.1001282305468132,9980,4988,0.3477609345571401,1.0886877398858875e-09,True,1.3478957915831664,5.992795451610707,0.1632612179487179,0.2259952128575024,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,CLNS1A,9,0.046476234935219,106.56256279199468,9980,4988,0.8799284452299111,2.7829612295726276e-10,True,0.3003006012024048,0.3366067840661783,0.1223958333333333,0.1439022532224671,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,CROT,10,0.0713309103960439,0.0,9980,4988,0.3034336847421005,3.5955179521013674e-11,True,1.7779559118236472,6.851783775989699,0.3349358974358974,0.4584225965712641,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,CXCL11,13,0.8243635975150244,9.32981470950027,9980,4988,0.7681743762205958,3.5975877106941544e-08,True,0.4340681362725451,0.8577629856365703,0.2630208333333333,0.57616783126294,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,GTPBP3,18,0.0730901353126337,59.964320882151384,9980,4988,0.8144954860580487,3.0459510522037716e-11,True,0.4736472945891783,0.588041811652165,0.3269230769230769,0.4060231493611578,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,HAUS8,20,0.1232079286823031,437.3458048514012,9980,4988,0.775263026713114,1.8109761934628547e-10,True,0.3925851703406813,0.5234844476004821,0.2612179487179487,0.316443958098937,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,IFIT2,22,1.1767642223188433,47.88958531715739,9980,4988,0.8631586605131676,1.264894996957903e-09,True,0.2586172344689378,0.4228388533756559,0.1241987179487179,0.1713077128575025,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,MX1,27,0.4087951408076641,67.47407926626818,9980,4988,0.7295998476529257,9.688308810741768e-10,True,1.1841683366733466,2.5875837856693447,0.3449519230769231,0.4760554575158361,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,MYH11,29,0.2562840366987727,0.0,9980,4988,0.6552865250571352,2.8443111880315797e-11,True,0.5205410821643287,1.2056106902651882,0.6766826923076923,2.8379414677188164,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,NUDT1,31,0.0964975740119916,51.64665775154536,9980,4988,0.8042978121134632,1.1533446648663064e-10,True,0.3018036072144288,0.3726793802054455,0.1542467948717948,0.1805710214283145,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,POLD3,36,0.0899519016432579,193.3343888687469,9980,4988,0.7981252778441742,1.125080503351825e-09,True,0.4254509018036072,0.5465011996133764,0.4389022435897436,0.6298066888989926,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,RAB38,39,0.097756391623488,0.1116008026165346,9980,4988,0.2663870212872631,9.902632843368633e-13,True,2.927955911823647,15.76462574412278,0.5869391025641025,0.9986512581621276,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,RSAD2,40,0.7509240187708984,148.57875969560357,9980,4988,0.8687897616669419,3.7773210172579506e-08,True,0.1954909819639278,0.2661185583914597,0.1135817307692307,0.1379681744447698,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,SNCG,45,0.1163555105029864,0.2421603623885872,9980,4988,0.2970242308494265,7.751585183605374e-09,True,3.15,18.931200521094297,0.3012820512820512,0.3788563003149258,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,ZMAT5,49,0.1613369562973173,62.01241251392953,9980,4988,0.8289333635337163,7.298350793618735e-09,True,0.4479959919839679,0.5740064054353822,0.2614182692307692,0.3073230131544472,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,AAMDC,0,0.1042734724774553,779.6618371910592,9980,4988,0.7176696887037008,9.837545840289483e-12,True,0.5187374749498997,0.7228676312440495,0.6913060897435898,0.8425771757753701,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,AREG,4,0.4264185070014297,10.730973863919052,9980,4988,0.7829944527676922,7.324536904716012e-10,True,0.1447895791583166,0.1867701230700703,2.569310897435898,8.851135730211816,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,CLNS1A,9,0.0890620340678502,187.87049844321228,9980,4988,0.8052094306317658,2.5517081576515585e-11,True,0.2090180360721442,0.2457148388369082,0.3048878205128205,0.3406052368622495,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,CROT,10,0.072075311762411,0.1137902563277351,9980,4988,0.2983782282901581,3.9630864027885317e-10,True,1.8159318637274549,6.834038163510104,0.2594150641025641,0.2702980348601842,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,CXCL11,13,0.8176643286718851,6.853741831373583,9980,4988,0.6994668770202216,1.8661202586551287e-11,True,0.4319639278557114,0.9188098513893204,0.2668269230769231,0.4549361928394186,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,GTPBP3,18,0.0411754071001495,47.58626694665209,9980,4988,0.7976205949792663,2.1688626779858642e-08,True,0.3308617234468938,0.3947784937547205,0.6115785256410257,0.7537268605926566,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,HAUS8,20,0.1190543173978349,495.8745310017206,9980,4988,0.7359867528052083,2.205842384074425e-12,True,0.4087174348697395,0.552544501770351,0.2293669871794871,0.2489230213743712,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,IFIT2,22,1.39400924978714,342.75048970131206,9980,4988,0.788053306613832,1.8319618988725782e-09,True,0.1886773547094188,0.3372803428281555,0.2642227564102564,0.3507293496884135,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,MX1,27,0.7749772085785726,193.66125378281717,9980,4988,0.6774258596293279,6.37642279675268e-11,True,0.6258517034068136,1.577605998649268,1.4611378205128205,2.5001924939249625,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,MYH11,29,0.365476569871133,0.0336388085808687,9980,4988,0.6455701942265027,1.8769872811280347e-10,True,0.7706412825651303,2.4056516580610863,0.1776842948717948,0.2262861211077375,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,NUDT1,31,0.1013754501512077,79.9081200190367,9980,4988,0.752251275752748,5.609163734543959e-12,True,0.2972945891783567,0.3772849938779253,0.1634615384615384,0.1744370636376246,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,POLD3,36,0.093558621835799,51.38453170866939,9980,4988,0.7284136964071469,2.4731554535923695e-11,True,0.5113226452905811,0.692826990788873,0.2670272435897436,0.2971453985764118,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,RAB38,39,0.0752947614803322,0.121922503898938,9980,4988,0.6405469896954153,1.4832269542186671e-08,True,0.5049098196392786,0.7763061848719988,5.435897435897436,18.446701498594905,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,RSAD2,40,0.768661052217552,180.53689260816216,9980,4988,0.8147124427549326,1.428047889769514e-10,True,0.1581162324649298,0.221314017954739,0.188301282051282,0.2314159076080534,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,SNCG,45,0.1375683600439189,1.7478454075809269,9980,4988,0.7037065304201832,8.987633533031455e-12,True,0.5290581162324649,0.7963296068035458,5.542267628205129,25.29374504717466,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,ZMAT5,49,0.1343351209179092,53.32952919478892,9980,4988,0.7591284143516245,1.1586995478448431e-08,True,0.4200400801603206,0.5538823513345962,0.3173076923076923,0.3641323613273122,a4_nb_dispersion__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,-1,1,donor,AAMDC,0,0.1043767176789432,778.9098493349187,9980,4988,0.7175732207785902,9.574533878420972e-12,True,0.5191382765531062,0.723654132596288,0.6913060897435898,0.8425771757753701,a4_nb_dispersion__hoptimus0__main9.csv
