task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,_source
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,4,43227,39821,0.9212066532491268,2.1374555489769125,0.5324162293857138,43227,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,5,58000,53814,0.9278275862068964,2.132303407866379,0.6102606916756466,58000,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,6,74489,70161,0.9418974613701352,2.150747404818161,0.7370611138892991,74489,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,7,70338,66033,0.9387955301543972,2.2157127681694107,0.9420936951310104,70338,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,8,49392,43534,0.8813977972141237,2.297129659155329,1.2295846398455217,49392,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND152,predicted_value_decile,9,22008,16677,0.7577699018538713,2.2779380828846327,1.5637299549098622,22008,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,0,9356,9005,0.9624839675074818,2.313761567192844,0.1015983212957427,9356,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,1,10749,10428,0.9701367569076194,2.3236034129628336,0.287210010042722,10749,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,2,11879,11477,0.966158767573028,2.3300875790523192,0.3775419069366108,11879,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,3,14153,13603,0.9611389811347416,2.294056334125274,0.4414949327494612,14153,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,4,19111,18169,0.9507090157500916,2.252524621781958,0.5020173953931963,19111,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,5,28782,27345,0.9500729622680842,2.1902260418838164,0.5621509998653672,28782,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,6,45542,43033,0.9449079970137456,2.181711773266984,0.6787951660692328,45542,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,7,59654,56220,0.9424347068092668,2.297826646683374,0.9048034747774668,59654,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,8,53209,50120,0.9419459114059652,2.5330056064293633,1.2743174689079857,53209,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND153,predicted_value_decile,9,20565,18551,0.9020666180403598,2.5618011392991735,1.6888631986232676,20565,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,0,36729,33296,0.9065316235127556,1.9560152038409704,0.064063727383441,36729,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,1,28229,26677,0.9450210776152184,2.015128295037904,0.2372617040820167,28229,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,2,25927,24749,0.9545647394607938,2.0345426356332204,0.3308637404720465,25927,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,3,24872,23653,0.9509890640077197,2.0376507012780434,0.418019674797463,24872,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,4,24689,23410,0.9481955526752804,2.0402801475353396,0.5177880410430759,24689,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,5,26964,25217,0.935209909508975,2.0363846311864893,0.627392639694361,26964,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,6,31568,28488,0.9024328433857072,2.0448619844462748,0.7623156447490338,31568,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,7,40224,34382,0.8547633253778838,2.0315364816403143,0.9265855593442348,40224,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,8,57749,44603,0.7723596945401652,2.009526950683129,1.1494635594339295,57749,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND154,predicted_value_decile,9,113449,80974,0.7137480277481512,1.9314747155109344,1.6494189776353252,113449,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,0,20940,18637,0.8900191021967526,1.9171007566260745,0.1437445406471988,20940,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,1,28432,24834,0.8734524479459763,1.8768000734207937,0.2587630701789576,28432,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,2,31982,27599,0.8629541617159653,1.8853240445797637,0.3445171856923426,31982,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,3,36174,30232,0.8357383756289047,1.895431197130536,0.4263478338853527,36174,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,4,43594,34890,0.8003394962609534,1.9073276371891776,0.5162243581219605,43594,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,5,58147,44608,0.7671590967719745,1.9064165364292225,0.6177285250636319,58147,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,6,80041,58219,0.7273647255781412,1.898654478642196,0.7549344339932035,80041,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,7,92775,63514,0.6846025330099703,1.901899925895985,0.93133559855834,92775,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,8,89105,52500,0.58919252567196,1.9296982404887493,1.162541997502946,89105,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND156,predicted_value_decile,9,51910,31301,0.6029859371989983,1.8899190380586592,1.4089997260884222,51910,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,0,16986,16210,0.9543153184975862,1.897564135998028,0.0658738560633343,16986,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,1,28164,26876,0.9542678596790228,1.8832850391901008,0.2264062323161882,28164,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,2,35082,33559,0.9565874237500712,1.8833276992118464,0.3295424171962295,35082,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,3,39413,37534,0.95232537487631,1.8936259728706264,0.4244159505588257,39413,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,4,43101,40773,0.9459873320804622,1.9052039015191065,0.5193825939000836,43101,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,5,47096,44023,0.9347502972651606,1.933963672604892,0.6404566271551724,47096,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,6,53705,48243,0.8982962480215995,1.9549103246322503,0.7896309810248114,53705,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,7,63036,50909,0.8076178691541341,1.9441457559965736,0.961257939411606,63036,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,8,75534,50698,0.6711944289988614,1.8883106448751557,1.1530047468275877,75534,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND157,predicted_value_decile,9,76383,47087,0.6164591597606798,1.8008119853239597,1.4776750062186612,76383,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,0,116871,110368,0.944357453944948,2.2050824199330887,0.0726280162462779,116871,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,1,58377,55090,0.94369357795022,2.248741812379019,0.2634592886003906,58377,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,2,40067,37323,0.9315147128559662,2.307088897580927,0.3742164613530149,40067,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,3,33733,30691,0.909821243292918,2.327467782382978,0.4663616731483265,33733,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,4,34290,30609,0.8926509186351707,2.3103492271799357,0.5375876741807014,34290,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,5,39735,35301,0.8884107210268025,2.2889420241128726,0.624636630764754,39735,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,6,44795,40189,0.8971760241098337,2.2405972259041187,0.7445066370060832,44795,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,7,42782,37222,0.8700388013650601,2.2018097381784396,0.897301197787621,42782,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,8,35811,27495,0.7677808494596632,2.183320232871883,1.075335125293206,35811,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND158,predicted_value_decile,9,17339,9802,0.5653151854201511,2.2136876338204337,1.321104327221149,17339,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,0,51201,46809,0.9142204253823168,1.908106958360188,0.0270367455839638,51201,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,1,26537,24383,0.918830312394016,1.9067791844876965,0.2880480058650422,26537,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,2,23994,21814,0.9091439526548304,1.9226951513268944,0.3892604417380387,23994,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,3,23998,21903,0.9127010584215351,1.925139432192266,0.4605902827514272,23998,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,4,26310,24112,0.9164576206765488,1.9218337995296464,0.5281777811431014,26310,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,5,32934,30197,0.9168943948503068,1.9198633120881916,0.6287667220093597,32934,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,6,45181,40376,0.8936499856134216,1.8867580450714905,0.7441237873428543,45181,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,7,62581,48589,0.7764177625796967,1.8374561568207604,0.9029652570268932,62581,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,8,87617,48032,0.548204115639659,1.782093737873358,1.110703625223986,87617,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND159,predicted_value_decile,9,198047,56242,0.2839830949219125,1.7815075935257791,1.6715020219316628,198047,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,0,50310,48539,0.9647982508447625,2.077686235962035,0.0880995081471439,50310,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,1,45335,44195,0.9748538656667034,2.152812267356899,0.2770365695568407,45335,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,2,42814,41745,0.9750315317419536,2.1813914548979305,0.3751206048072768,42814,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,3,43315,42191,0.9740505598522452,2.2063627730722613,0.4588674309924391,43315,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,4,45327,44074,0.972356432148609,2.2223104123921726,0.5443698425986443,45327,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,5,52235,50697,0.9705561405188092,2.2198653022398775,0.6457442552287738,52235,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,6,66395,62681,0.9440620528654268,2.206052201784773,0.7665508039008961,66395,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,7,82346,74088,0.8997158331916547,2.1787871450950864,0.9133456315425156,82346,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,8,89651,72370,0.8072414139273405,2.1831107572698576,1.117338715721241,89651,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND160,predicted_value_decile,9,94122,58541,0.6219693589171501,2.2653559011176982,1.5894288131361425,94122,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,0,49191,45603,0.9270598280173202,2.0079601626186703,0.0111597291515589,49191,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,1,30030,27243,0.9071928071928071,2.0681941756160507,0.2605951096429612,30030,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,2,27465,24218,0.8817768068450755,2.11716076142363,0.3740015879585381,27465,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,3,28154,24019,0.8531292178731263,2.1407304468281594,0.4758841109528175,28154,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,4,32859,26829,0.816488633251164,2.1364454468334397,0.556756338992932,32859,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,5,41987,32800,0.7811941791506894,2.104383174033034,0.6424705070542668,41987,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,6,54048,40037,0.7407674659561871,2.065452598269131,0.7612495851488492,54048,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,7,58579,40929,0.6986974854470032,2.0220238107939705,0.9035134611219464,58579,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,8,53722,33446,0.6225754811808942,2.013025826244369,1.1035320943351885,53722,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND161,predicted_value_decile,9,40215,23073,0.5737411413651623,2.0177018253450205,1.441912561777322,40215,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,0,63448,60836,0.958832429706216,1.983639345901368,0.1277955963938973,63448,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,1,65551,63281,0.965370474897408,1.9735258615429208,0.2980529354052569,65551,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,2,58236,56337,0.967391304347826,1.9298119934404836,0.3659638622909368,58236,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,3,53660,51919,0.967554975773388,1.901168016795565,0.4189964428083069,53660,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,4,50485,48814,0.9669010597207092,1.8788728242299693,0.4783551890412994,50485,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,5,44498,42998,0.9662906198031372,1.8503745077025937,0.5583797195765821,44498,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,6,30988,29090,0.9387504840583452,1.804489905870821,0.6713374462745659,30988,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,7,16274,13511,0.8302199827946417,1.764307114684466,0.8148873544697447,16274,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,8,6709,3963,0.5906990609628857,1.7499861717934864,1.0019353848666437,6709,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,full,0.1,MEND162,predicted_value_decile,9,1501,595,0.3964023984010659,1.7097490832934297,1.2049600803240548,1501,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,0,700,649,0.9271428571428572,2.429851379394531,0.3081788798740932,700,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,1,1898,1780,0.9378292939936776,2.437039953137349,0.4970711807556474,1898,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,2,3896,3679,0.9443018480492812,2.4113958777833036,0.5917622842338296,3896,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,3,7110,6596,0.9277074542897328,2.341371568982946,0.6304768880208333,7110,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,4,11214,10358,0.9236668450151596,2.3032240495976013,0.6926055957188002,11214,0,a4_by_decile__hoptimus0__slideout.csv
PRAD,shipped,hoptimus0,slide_out,abs,nb_matched,0.1,MEND139,predicted_value_decile,5,14470,13512,0.9337940566689704,2.2969239968469246,0.7956653144166811,14470,0,a4_by_decile__hoptimus0__slideout.csv
