task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,subset_difference_list
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,7,22727,20934,0.9211070532846394,1.4192355698893386,0.4492911102433229,22727,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,8,22505,19241,0.854965563208176,1.4184721103643634,0.6081636806404133,22505,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,0,predicted_value_decile,9,22488,14985,0.6663553895410885,1.4201228502423515,1.0363920653515208,22488,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,0,18810,16882,0.8975013290802765,1.412829258871611,-0.1126005765924043,18810,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,1,18968,17391,0.9168599746942219,1.414522567613876,0.017216077890641474,18968,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,2,18964,17829,0.9401497574351403,1.4148829278501371,0.08839135531055553,18964,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,3,19006,18065,0.9504893191623698,1.4113753345982847,0.14799941876907294,19006,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,4,18913,17935,0.9482895362977846,1.4116966091445038,0.2073863788919989,18913,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,5,18930,18012,0.9515055467511886,1.4126213351822503,0.2711574097002113,18930,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,6,18979,17915,0.9439380367774909,1.4129955312450604,0.34718695560718427,18979,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,7,19273,17767,0.9218595963264671,1.4120281003541224,0.44733169865225964,19273,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,8,19545,16549,0.8467127142491686,1.4133232204528012,0.6092716727423894,19545,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,abs,full,0.1,1,predicted_value_decile,9,19562,13052,0.6672119415192721,1.4121451187250793,1.034052188234843,19562,0,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,0,2816,2181,0.7745028409090909,0.408784649588845,-0.11904512752186168,2816,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,1,2797,2422,0.8659277797640329,0.6165226815980291,0.008336536024227967,2797,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,2,2762,2486,0.9000724112961622,0.7318374666936324,0.0759223534696608,2762,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,3,2744,2509,0.9143586005830904,0.8379298618861607,0.1336713740846506,2744,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,4,2813,2630,0.9349448986846782,0.9256115753032794,0.19079913136970095,2813,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,5,2720,2552,0.9382352941176471,1.026358121984145,0.24851980770335477,2720,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,6,2764,2584,0.934876989869754,1.1381455240649874,0.3176820481737857,2764,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,7,2768,2601,0.9396676300578035,1.2775866558097002,0.4040639359137915,2768,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,8,2721,2543,0.9345828739434031,1.466493695591005,0.538237661791391,2721,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,0,predicted_value_decile,9,2623,2353,0.8970644300419367,1.9512616011008388,0.9837534326748951,2623,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
READ,shipped,hoptimus0,random,cqr,cqr_matched,0.1,1,predicted_value_decile,0,2230,1678,0.7524663677130045,0.3706894673574131,-0.11613750372232343,2230,0,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function."
