encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_C,n_E,sigma_floor,sigma_clip_lo_pct,sigma_clip_hi_pct,sigma_clip_lo,sigma_clip_hi,sigma_p1_raw_cal,sigma_p99_raw_cal,sigma_min_raw_cal,sigma_min_raw_test,sigma_median_raw_cal,frac_cal_raw_below_floor,frac_test_raw_below_floor,p1_below_floor,frac_test_clipped_low,frac_test_clipped_high,frac_cal_clipped_low,frac_cal_clipped_high,lower_clip_binds,upper_clip_binds,_source
hoptimus0,CCRCC,shipped,random,0,1,0,spot,11170,18371,0.001,1.0,99.0,0.1206466094120964,0.6892151252133345,0.1206466094120964,0.6892151252133345,-0.0706603416846815,-0.0809348139498163,0.4122215129416002,6.624888093106535e-05,5.552229056665397e-05,False,0.0094083065701377,0.0100604213162048,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,0,2,0,spot,11170,18371,0.001,1.0,99.0,0.1216949484435256,0.6855398193832279,0.1216949484435256,0.6855398193832279,-0.1064743245104601,-0.0564962591810497,0.4125506090471172,3.4019695613249775e-05,4.463556692613358e-05,False,0.0097044254531598,0.0101202982962277,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,0,3,0,spot,11170,18371,0.001,1.0,99.0,0.1206373479134713,0.6979152613966826,0.1206373479134713,0.6979152613966826,-0.0599627075811351,-0.0686500155341682,0.4122790919753654,6.624888093106535e-05,4.1369549833977464e-05,False,0.0095051984105383,0.0088345762342822,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,0,4,0,spot,11170,18371,0.001,1.0,99.0,0.1199363852476451,0.7007043881847848,0.1199363852476451,0.7007043881847848,-0.0479659358715658,-0.0442697117281558,0.4118362677707455,5.013428827215757e-05,3.810353274182135e-05,False,0.0099080071852376,0.0093092373850089,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,1,0,0,spot,13531,6569,0.001,1.0,99.0,0.12312041039468,0.6884232415446443,0.12312041039468,0.6884232415446443,-0.0832993835230125,-0.0202176065337086,0.4131287770171749,4.7298795358805706e-05,4.2624448165626426e-05,False,0.0105251940934693,0.0107474501446186,0.0100007390436774,0.0100007390436774,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,1,1,0,spot,13531,6569,0.001,1.0,99.0,0.1209105216247157,0.6956993635417623,0.1209105216247157,0.6956993635417623,-0.0510403170997122,-0.020133448733963,0.411942741286203,3.39960091641416e-05,5.784746536763586e-05,False,0.0100654589739686,0.0088445729943674,0.0100007390436774,0.0100007390436774,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,1,2,0,spot,13531,6569,0.001,1.0,99.0,0.1222932095163541,0.6909809001652253,0.1222932095163541,0.6909809001652253,-0.0742277383091495,-0.0912026120933381,0.4125054368451814,4.7298795358805706e-05,4.5669051606028315e-05,False,0.0105069264728269,0.0110123306439336,0.0100007390436774,0.0100007390436774,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,1,3,0,spot,13531,6569,0.001,1.0,99.0,0.1224681497331363,0.689201169354571,0.1224681497331363,0.689201169354571,-0.060816486448308,-0.0508408134219385,0.4120188857851745,6.060158155346981e-05,5.175825848683209e-05,False,0.0117978383315573,0.0087562794945958,0.0100007390436774,0.0100007390436774,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,1,4,0,spot,13531,6569,0.001,1.0,99.0,0.1219840639536286,0.6868523166155692,0.1219840639536286,0.6868523166155692,-0.1073447737445172,-0.0204978500076112,0.4130470471985035,5.025497006873106e-05,3.0446034404018876e-05,False,0.0097488202161668,0.0092190592175369,0.0100007390436774,0.0100007390436774,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,0,0,spot,12693,10756,0.001,1.0,99.0,0.1218699401763819,0.6816426483539647,0.1218699401763819,0.6816426483539647,-0.0413721235034827,-0.0396765045913491,0.4118705245553822,3.466477586071063e-05,5.206396429899591e-05,False,0.0103811825957605,0.0124191149126069,0.010000787835815,0.010000787835815,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,1,0,spot,12693,10756,0.001,1.0,99.0,0.1201972709427197,0.6865929555233746,0.1201972709427197,0.6865929555233746,-0.0824757319230433,-0.0673623378451343,0.4117693660430796,4.254313401087213e-05,2.7891409445890663e-05,False,0.0092822610635924,0.0103495723317218,0.010000787835815,0.010000787835815,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,2,0,spot,12693,10756,0.001,1.0,99.0,0.1212211781531437,0.6892331089284631,0.1212211781531437,0.6892331089284631,-0.0561997404187282,-0.0330606253472486,0.4123514661000242,3.9391790750807535e-05,5.392339159538862e-05,False,0.0108200074377091,0.0108330234287839,0.010000787835815,0.010000787835815,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,12693,10756,0.001,1.0,99.0,0.1199915917785534,0.6856346278197633,0.1199915917785534,0.6856346278197633,-0.0524561888023483,-0.0308785682876111,0.4122688017071678,4.884582053100134e-05,3.3469691335068796e-05,False,0.0099442171811082,0.01070100409074,0.010000787835815,0.010000787835815,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,12693,10756,0.001,1.0,99.0,0.1233053577920785,0.6873663434479845,0.1233053577920785,0.6873663434479845,-0.0417556041293462,-0.0445552760586936,0.4122352157163345,3.151343260064603e-05,4.2766827817032354e-05,False,0.0096429899590926,0.0094384529564894,0.010000787835815,0.010000787835815,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,0,0,spot,13420,7122,0.001,1.0,99.0,0.1227647117332742,0.678734288317453,0.1227647117332742,0.678734288317453,-0.0669644093347683,-0.0478165285976997,0.4125819814244257,6.557377049180328e-05,2.527379949452401e-05,False,0.0101319853973602,0.0106290367874192,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,13420,7122,0.001,1.0,99.0,0.1203718131244931,0.6915619888547493,0.1203718131244931,0.6915619888547493,-0.0646078696822743,-0.0292601078233715,0.412021293612663,5.3651266766020866e-05,7.020499859590003e-05,False,0.0098820556023588,0.0110530749789385,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,13420,7122,0.001,1.0,99.0,0.1210384271720545,0.6901476284690123,0.1210384271720545,0.6901476284690123,-0.0620433327389224,-0.0705158702202237,0.4126024813524398,3.576751117734724e-05,4.493119910137602e-05,False,0.0094945240101095,0.0096995226060095,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,3,0,spot,13420,7122,0.001,1.0,99.0,0.1217853853527334,0.6864507053398754,0.1217853853527334,0.6864507053398754,-0.06084637605955,-0.0454337908896406,0.41234456365348,3.278688524590164e-05,3.9314799213704016e-05,False,0.0099803426003931,0.0107497893850042,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,4,0,spot,13420,7122,0.001,1.0,99.0,0.1231546004119376,0.6836830883855567,0.1231546004119376,0.6836830883855567,-0.0653382022246807,-0.0294673221636643,0.4134044467463434,4.619970193740686e-05,3.6506599269868015e-05,False,0.0105953383880932,0.0103482167930356,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,4,0,0,spot,11895,14748,0.001,1.0,99.0,0.1244351618479807,0.6987512106767593,0.1244351618479807,0.6987512106767593,-0.0735169348081288,-0.0542660751228945,0.4132200509486073,4.875998318621269e-05,6.102522375915378e-05,False,0.0108801193382153,0.008986981285598,0.0100008406893652,0.0100008406893652,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,4,1,0,spot,11895,14748,0.001,1.0,99.0,0.1208351797720507,0.6922214115520468,0.1208351797720507,0.6922214115520468,-0.0549471571508077,-0.0519764658734872,0.4115719401378384,5.212274064733081e-05,5.4244643341470026e-05,False,0.0106753458096013,0.0100433957146731,0.0100008406893652,0.0100008406893652,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,4,2,0,spot,11895,14748,0.001,1.0,99.0,0.1193698960069172,0.6914278823371315,0.1193698960069172,0.6914278823371315,-0.0461908321355902,-0.0718930177889408,0.4122911242744023,6.557377049180328e-05,4.068348250610252e-05,False,0.0096202874966097,0.0100189856251695,0.0100008406893652,0.0100008406893652,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,4,3,0,spot,11895,14748,0.001,1.0,99.0,0.1211414718927682,0.6930660777065195,0.1211414718927682,0.6930660777065195,-0.0513927913630375,-0.0615711115110023,0.4117576883323683,5.044136191677175e-05,4.746406292378628e-05,False,0.00968944941687,0.009262272850556,0.0100008406893652,0.0100008406893652,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,4,4,0,spot,11895,14748,0.001,1.0,99.0,0.1188888341592089,0.6963546206736573,0.1188888341592089,0.6963546206736573,-0.0784783354387762,-0.0546164934523614,0.4125709658683664,4.203446826397646e-05,4.203959858963927e-05,False,0.0101356116083536,0.0097992948196365,0.0100008406893652,0.0100008406893652,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,5,0,0,spot,11514,16654,0.001,1.0,99.0,0.1190701009527868,0.6889410515932912,0.1190701009527868,0.6889410515932912,-0.0481914233248488,-0.0636612468956569,0.4114123801096356,7.469167969428522e-05,8.406388855530203e-05,False,0.010040831031584,0.0099099315479764,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,5,1,0,spot,11514,16654,0.001,1.0,99.0,0.1216476595940111,0.6913890705608006,0.1216476595940111,0.6913890705608006,-0.057940238827975,-0.0854251386845569,0.4121992854680106,3.1266284523189163e-05,3.6027380809415156e-05,False,0.0096349225411312,0.0097430046835595,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,5,2,0,spot,11514,16654,0.001,1.0,99.0,0.1219877803779926,0.6871414652421747,0.1219877803779926,0.6871414652421747,-0.0561675001096813,-0.0348581457671795,0.4120818096845876,2.605523710265763e-05,3.122373003482647e-05,False,0.0094667947640206,0.0097129818662183,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,5,3,0,spot,11514,16654,0.001,1.0,99.0,0.120577065076814,0.687559843055322,0.120577065076814,0.687559843055322,-0.0651547227941704,-0.0985008858275318,0.4114020842247135,6.774361646690985e-05,7.085384892518314e-05,False,0.0103158400384292,0.0100972739281854,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,5,4,0,spot,11514,16654,0.001,1.0,99.0,0.1220994857112233,0.6884404326313012,0.1220994857112233,0.6884404326313012,-0.0387274009654084,-0.0327693206488093,0.4136625979930016,4.689942678478374e-05,3.242464272847364e-05,False,0.0100876666266362,0.0098174612705656,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,0,-1,0,patient,10905,18371,0.001,1.0,99.0,0.1992136236905125,0.6611078564836461,0.1992136236905125,0.6611078564836461,0.0429242428011973,-0.0451032238936245,0.4098292276962286,0.0,3.919220510587339e-05,False,0.0477154210440367,0.0014316041587284,0.0100009170105456,0.0100009170105456,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,0,-1,1,patient,11411,18371,0.001,1.0,99.0,0.1276608559610807,0.6341296408056417,0.1276608559610807,0.6341296408056417,-0.083030222647085,-0.0764218637891808,0.3917987535904644,0.0001261940233108,0.0001959610255293,False,0.0124979587393174,0.004603995427576,0.0100008763473841,0.0100008763473841,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,0,-1,2,patient,19853,18371,0.001,1.0,99.0,0.0570037355567001,0.5734011870959443,0.0570037355567001,0.5734011870959443,-0.2170642457053612,-0.2252319522250819,0.3305928869617734,0.0027421548380597,0.0015644221871427,False,0.0086974035164117,0.0049044690000544,0.0100005037022112,0.0100005037022112,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,1,-1,0,patient,22810,6569,0.001,1.0,99.0,0.1241541142340854,0.5941790560658647,0.1241541142340854,0.5941790560658647,-0.0945673185558056,-0.036386718129781,0.3718768335315259,0.0001595791319596,9.133810321205662e-06,False,0.004667377074136,0.0956614400974273,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,1,-1,1,patient,15985,6569,0.001,1.0,99.0,0.1842616495238968,0.6447200011751101,0.1842616495238968,0.6447200011751101,-0.0575866812082354,-0.0830473550448985,0.4095910125055803,4.003753518923991e-05,0.0001248287410564,False,0.0301202618358958,0.0396468260009133,0.0100006255864873,0.0100006255864873,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,1,-1,2,patient,17775,6569,0.001,1.0,99.0,0.1630736313478757,0.6323466906534873,0.1630736313478757,0.6323466906534873,-0.024217952667148,-0.0076927526701346,0.3941390088773068,6.751054852320675e-06,9.133810321205662e-06,False,0.0110640889024204,0.0605480286192723,0.0100005625879043,0.0100005625879043,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,2,-1,0,patient,19567,10756,0.001,1.0,99.0,0.1537504731537402,0.5828153160197566,0.1537504731537402,0.5828153160197566,-0.0438139135524651,-0.0114124828810827,0.3837154412612517,1.8398323708284355e-05,1.859427296392711e-06,False,0.0010524358497582,0.0191595388620304,0.0100005110645474,0.0100005110645474,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,2,-1,1,patient,12886,10756,0.001,1.0,99.0,0.1192956795964255,0.6126629809767238,0.1192956795964255,0.6126629809767238,-0.0535748647335093,0.0175925622649749,0.3747824315265804,7.29473847586528e-05,0.0,False,0.0007883971736705,0.0080978058757902,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,2,-1,2,patient,10039,10756,0.001,1.0,99.0,0.105187348666508,0.5827870117984125,0.105187348666508,0.5827870117984125,-0.0579387418445826,-0.0693536825317956,0.3549991538082989,0.000111564896902,6.507995537374488e-05,False,0.0050297508367422,0.0041521011528449,0.0100009961151509,0.0100009961151509,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,3,-1,0,patient,13757,7122,0.001,1.0,99.0,0.1368674359632657,0.5956901827197674,0.1368674359632657,0.5956901827197674,-0.0552701278024085,-0.0134883412611704,0.388273864031445,0.0001104892054953,1.1232799775344005e-05,False,0.0023869699522606,0.0447318169053636,0.0100007269026677,0.0100007269026677,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,3,-1,1,patient,19412,7122,0.001,1.0,99.0,0.1412643652049421,0.5814907640079023,0.1412643652049421,0.5814907640079023,-0.0881280803264076,-0.0326975394311376,0.3784055434647269,5.0484236554708425e-05,2.808199943836001e-05,False,0.0026060095478798,0.0869025554619488,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,3,-1,2,patient,17796,7122,0.001,1.0,99.0,0.1391200855396807,0.5993265043502022,0.1391200855396807,0.5993265043502022,-0.0707103725094057,-0.0367355242251257,0.3942123742627548,5.506855473140032e-05,5.616399887672002e-06,False,0.0017916315641673,0.0642712721145745,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,4,-1,0,patient,13132,14748,0.001,1.0,99.0,0.1357251815287748,0.6247618107070118,0.1357251815287748,0.6247618107070118,-0.0450874731232547,-0.0919615117674222,0.4100581151860362,2.4367956137678952e-05,1.627339300244101e-05,False,0.0042934635204773,0.0043219419582316,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,4,-1,1,patient,14385,14748,0.001,1.0,99.0,0.1442169716400498,0.6248329686117153,0.1442169716400498,0.6248329686117153,-0.0708814441692301,0.0056895180703406,0.394434179736739,3.89294403892944e-05,0.0,False,0.0022172497965825,0.0105871982641714,0.0100006951685783,0.0100006951685783,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,4,-1,2,patient,17076,14748,0.001,1.0,99.0,0.1821339972612372,0.6066325989179965,0.1821339972612372,0.6066325989179965,-0.0220528605116949,-0.0597795304785454,0.4059083274760912,1.1712344811431248e-05,4.4751830756712777e-05,False,0.0184757255221046,0.0094399240574993,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,5,-1,0,patient,15607,16654,0.001,1.0,99.0,0.1718119470372228,0.6365246535323216,0.1718119470372228,0.6365246535323216,0.0015229809580591,-0.1097653654843793,0.4008888301082839,0.0,7.565749969977182e-05,False,0.0311961090428725,0.0036916056202714,0.0100006407381303,0.0100006407381303,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,5,-1,1,patient,10535,16654,0.001,1.0,99.0,0.176685914546616,0.6794594550441876,0.176685914546616,0.6794594550441876,-0.0099744957898277,-0.0763048063215818,0.4221455013039072,7.593735168485999e-06,6.845202353788879e-05,False,0.0377146631439894,0.0010483967815539,0.010000949216896,0.010000949216896,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,patient,5,-1,2,patient,10145,16654,0.001,1.0,99.0,0.1525187337149713,0.6824429947615528,0.1525187337149713,0.6824429947615528,-0.0556274273158144,-0.102268165787925,0.4433239153278294,3.154263183834401e-05,0.000469556863216,False,0.0288891557583763,0.0012501501140867,0.0100009857072449,0.0100009857072449,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT1,-1,0,donor,22105,1084,0.001,1.0,99.0,0.1570774282352321,0.5941738868178718,0.1570774282352321,0.5941738868178718,-0.0301091385248583,0.0459408488974946,0.3778763497491749,1.1762044786247456e-05,0.0,False,0.0006273062730627,0.0613468634686346,0.0100004523863379,0.0100004523863379,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT1,-1,1,donor,22542,1084,0.001,1.0,99.0,0.1328919666566116,0.6009699093536505,0.1328919666566116,0.6009699093536505,-0.128076906001985,-0.0613484980384301,0.3861831054914713,0.0002413273001508,5.5350553505535056e-05,False,0.0030442804428044,0.0164760147601476,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT1,-1,2,donor,17537,1084,0.001,1.0,99.0,0.1527062765412073,0.6358678283529761,0.1527062765412073,0.6358678283529761,-0.006710322663649,0.0719850461347939,0.3923551747145168,2.2808918287050237e-06,0.0,False,0.001180811808118,0.0422324723247232,0.0100005702229571,0.0100005702229571,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT10,-1,0,donor,20751,1983,0.001,1.0,99.0,0.1377982272835221,0.6230015871149099,0.1377982272835221,0.6230015871149099,-0.069358626122213,-0.060918724501801,0.3972991298302172,5.3009493518384654e-05,9.07715582450832e-05,False,0.0163691376701966,0.0224810892586989,0.0100004819044865,0.0100004819044865,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT10,-1,1,donor,19589,1983,0.001,1.0,99.0,0.1505550585045264,0.6115763583453502,0.1505550585045264,0.6115763583453502,-0.0613718115939606,-0.02934433557985,0.3955198684506293,2.7566491398233705e-05,8.068582955118507e-05,False,0.0499646999495713,0.0119616742309631,0.0100005104905814,0.0100005104905814,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT10,-1,2,donor,15682,1983,0.001,1.0,99.0,0.1582937740746488,0.6559498358604393,0.1582937740746488,0.6559498358604393,-0.1034863088345561,-0.0607834044554629,0.406655701762557,0.0002104323428134,0.0001109430156328,False,0.043358547655068,0.0301159858799798,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,donor,INT11,-1,0,donor,18765,1439,0.001,1.0,99.0,0.1792655979434018,0.6361550629371157,0.1792655979434018,0.6361550629371157,-0.0039276537843601,0.09813143282377,0.4106745706244702,1.065814015454303e-06,0.0,False,0.0011952744961779,0.0473245309242529,0.0100005329070077,0.0100005329070077,True,True,a4_sigma_clip__hoptimus0__mainCCRCC.csv
