task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PAAD,shipped,ctranspath,random,scaled,2,4,0,spot,TENX140,0.8905219206680585,2.2479853348777503,2.9284380930842326,0.06659707724425887,0.042881002087682675,958,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND154,0.8319225146198831,1.965945534983899,3.2370998907933726,0.08752923976608187,0.08054824561403509,2736,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND156,0.7380979178390545,1.9659455349839015,5.37127491976526,0.18944850872256613,0.07245357343837928,3554,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND157,0.825153605015674,1.9659455349838983,3.347411038624539,0.08613793103448275,0.08870846394984326,3190,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND158,0.8063842173350583,1.9659455349838981,3.5708980992359693,0.036474773609314365,0.15714100905562745,3092,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND159,0.7411566390041494,1.9659455349839052,3.8983743259774055,0.04508817427385892,0.2137551867219917,3856,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND160,0.8068350085805345,1.9659455349839061,3.2765862741824883,0.01513606276048051,0.17802892865898504,4079,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND161,0.7629045045045045,1.9659455349838988,4.021564350138361,0.11858018018018018,0.11851531531531531,2775,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,0,slide,MEND162,0.9585358374856267,1.9659455349838995,2.2733537552623364,0.018934457646607897,0.022529704867765427,2609,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND154,0.8586330409356725,2.1272615312264973,3.227409803498331,0.10790935672514619,0.03345760233918129,2736,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND156,0.762960045019696,2.127261531226502,5.6573063496599865,0.20989870568373664,0.02714124929656725,3554,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND157,0.8690094043887148,2.127261531226503,3.2102938187642667,0.09840125391849529,0.03258934169278997,3190,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND158,0.8664359637774903,2.1272615312265013,3.1673796758808987,0.035996119016817596,0.0975679172056921,3092,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND159,0.8484958506224066,2.1272615312264964,3.3419889681734953,0.04891597510373444,0.10258817427385893,3856,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND160,0.8836234371169404,2.1272615312264915,2.890436608370757,0.017489580779602845,0.09888698210345673,4079,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND161,0.8000144144144145,2.127261531226498,3.7752975791961982,0.13708828828828828,0.06289729729729729,2775,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,1,slide,MEND162,0.9671138367190494,2.1272615312264938,2.347308341258009,0.017370640091989267,0.015515523188961287,2609,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND154,0.7477046783625731,1.660963615639825,3.9710419321448382,0.20482456140350877,0.04747076023391813,2736,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND156,0.6684524479459764,1.6609636156398233,7.004882063386011,0.29181767023072597,0.03972988182329769,3554,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND157,0.770909090909091,1.6609636156398262,3.72004300414426,0.17489028213166144,0.05420062695924765,3190,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND158,0.7716106080206986,1.6609636156398258,3.338515463164818,0.0846895213454075,0.14369987063389392,3092,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND159,0.8125985477178423,1.6609636156398193,3.2562545553559135,0.08803941908713693,0.09936203319502075,3856,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND160,0.8038882078940917,1.6609636156398166,2.879119592707782,0.04798234861485659,0.14812944349105173,4079,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND161,0.6647567567567567,1.6609636156398253,5.018614867551578,0.2549981981981982,0.08024504504504504,2775,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,-1,2,slide,MEND162,0.9445381372173246,1.6609636156398246,2.0178386429228374,0.032272901494825604,0.023188961287849752,2609,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient2,-1,0,slide,MEND139,0.9246038943718325,2.827374158944941,3.2634416260279977,0.06936249666577754,0.00603360896238997,3749,50,False
PRAD,shipped,ctranspath,donor,abs,PRAD_patient2,-1,0,slide,MEND140,0.8757312661498707,2.8273741589449366,3.740973819262073,0.12417571059431526,9.302325581395348e-05,1935,50,False
