encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
gigapath,CCRCC,shipped,random,3,3,0,0.001,6.706408345752608e-05,4.493119910137602e-05,0.41525467526085874,0.4150733711654504,-0.061798774806398504,1.9001292757794672,3.656285641241594,False
gigapath,CCRCC,shipped,random,3,4,0,0.001,5.216095380029806e-05,7.862959842740803e-05,0.4158030477748671,0.41451503644397825,-0.07706931543090656,1.8978649896502717,3.5886967971300687,False
gigapath,CCRCC,shipped,random,4,0,0,0.001,3.0264817150063052e-05,4.7464062923786277e-05,0.4158480067758564,0.41508008924503575,-0.031586851756691514,1.8881488064088607,3.592444317101309,False
gigapath,CCRCC,shipped,random,4,1,0,0.001,2.5220680958385876e-05,3.797125033902902e-05,0.41410503688184935,0.4148902231886097,-0.03538288641690035,1.890428174895956,3.6159180881269157,False
gigapath,CCRCC,shipped,random,4,2,0,0.001,0.0001008827238335435,4.7464062923786277e-05,0.41501407841822185,0.4157702608351333,-0.06472316790064336,1.8968228657140498,3.6626319196612287,False
gigapath,CCRCC,shipped,random,4,3,0,0.001,4.03530895334174e-05,3.661513425549227e-05,0.41435774543664666,0.41486773832518686,-0.07169526499254847,1.894542945220415,3.649959606984244,False
gigapath,CCRCC,shipped,random,4,4,0,0.001,5.380411937788987e-05,7.187415242744779e-05,0.4154158699651426,0.41557602104887165,-0.08768021215187694,1.8870397418312648,3.6034353463241726,False
gigapath,CCRCC,shipped,random,5,0,0,0.001,7.295466388744138e-05,6.965293623153597e-05,0.4151506502590056,0.4145691301519121,-0.10107486870319521,1.8907369469442912,3.628980320963138,False
gigapath,CCRCC,shipped,random,5,1,0,0.001,5.384749001215911e-05,3.242464272847364e-05,0.4154324911271905,0.4151077448424759,-0.09183029363833572,1.9003474437969206,3.653455650719597,False
gigapath,CCRCC,shipped,random,5,2,0,0.001,6.253256904637833e-05,4.803650774588687e-05,0.4148184278079198,0.41529696494632906,-0.09958867688870388,1.8934576619953265,3.6218766082756773,False
gigapath,CCRCC,shipped,random,5,3,0,0.001,6.426958485322216e-05,6.605019815059445e-05,0.4149110998851514,0.41542549020803743,-0.08963855840950852,1.8996721677667487,3.6321928447161342,False
gigapath,CCRCC,shipped,random,5,4,0,0.001,5.384749001215911e-05,3.122373003482647e-05,0.41574677939012616,0.41412054896423534,-0.08957330188183416,1.891863745131104,3.629525993152902,False
gigapath,CCRCC,shipped,patient,0,-1,0,0.001,0.0,2.286211964509281e-05,0.4284274369181782,0.36622001939214205,0.018058573389642618,2.9230616867002053,5.166486139132889,False
gigapath,CCRCC,shipped,patient,0,-1,1,0.001,0.000164753308211375,3.810353274182135e-05,0.36456973531545245,0.3692725254473199,-0.09797293009330071,3.473374988690672,7.048685472144545,False
gigapath,CCRCC,shipped,patient,0,-1,2,0.001,0.0002256585906412129,0.0006521147460671711,0.3597658201654941,0.32258327953622873,-0.10225801276729923,3.754902709343819,8.132091969378246,False
gigapath,CCRCC,shipped,patient,1,-1,0,0.001,8.768084173608067e-05,6.0892068808037754e-06,0.37635147711960254,0.44524462841132395,-0.07740668573007137,2.502308611668754,5.249101259876801,False
gigapath,CCRCC,shipped,patient,1,-1,1,0.001,6.130747575852362e-05,0.0001491855685796925,0.4072702512042969,0.42331023487231,-0.10469531239321334,2.659470476715945,5.73505375730478,False
