task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
PAAD,shipped,phikon,random,scaled,0,spot,1,0.9021296224750905,0.002215841508880252,0.02545211178340981,False
PAAD,shipped,phikon,random,scaled,1,spot,1,0.8999212891523681,0.0014137068144065496,0.024824987470576494,False
PAAD,shipped,phikon,random,scaled,2,spot,1,0.9014213135803596,0.0027251102798925174,0.031082862745011364,False
PRAD,shipped,phikon,donor,abs,PRAD_patient1,slide,3,0.8172823974405466,0.05083993573028229,0.2796579421649379,False
PRAD,shipped,phikon,donor,abs,PRAD_patient2,slide,3,0.9297465851837258,0.04312109969285247,0.4045777011948524,False
PRAD,shipped,phikon,donor,scaled,PRAD_patient1,slide,3,0.810982767688782,0.022249192633649526,0.04606215726234181,False
PRAD,shipped,phikon,donor,scaled,PRAD_patient2,slide,3,0.8579640185559333,0.06574500654194701,0.5383029284562559,False
PRAD,shipped,phikon,patient,abs,0,slide,3,0.8022406650065919,0.04346478251716954,0.09671099730272922,False
PRAD,shipped,phikon,patient,abs,1,slide,3,0.9527523244004659,0.013202300474680859,0.23638369973792667,False
PRAD,shipped,phikon,patient,scaled,0,slide,3,0.8405059347676301,0.027995042621811815,0.0922868381482877,False
PRAD,shipped,phikon,patient,scaled,1,slide,3,0.921757865636493,0.03221481350783978,0.7514215725950575,False
PRAD,shipped,phikon,random,abs,0,spot,1,0.9049013481779618,0.000901309828937863,0.00466036823757378,False
PRAD,shipped,phikon,random,abs,1,spot,1,0.903286500713339,0.0021157034801234124,0.009597998160013718,False
PRAD,shipped,phikon,random,scaled,0,spot,1,0.900307581162094,0.0014217843865451721,0.006881923573746854,False
PRAD,shipped,phikon,random,scaled,1,spot,1,0.8979048875012227,0.0008739795585193627,0.005667207076302492,False
READ,shipped,phikon,donor,abs,READ_specimen1,slide,1,0.9050003854092619,,,False
READ,shipped,phikon,donor,abs,READ_specimen7,slide,1,0.701860585452395,,,False
READ,shipped,phikon,donor,scaled,READ_specimen1,slide,1,0.8784027955018456,,,False
READ,shipped,phikon,donor,scaled,READ_specimen7,slide,1,0.7531932710990961,,,False
READ,shipped,phikon,patient,abs,0,slide,1,0.9050003854092619,,,False
READ,shipped,phikon,patient,abs,1,slide,1,0.7043621694686153,,,False
READ,shipped,phikon,patient,scaled,0,slide,1,0.8784027955018456,,,False
READ,shipped,phikon,patient,scaled,1,slide,1,0.7439546020951255,,,False
READ,shipped,phikon,random,abs,0,spot,1,0.8973450769683324,0.0008501407838288937,0.006806516156632808,False
READ,shipped,phikon,random,abs,1,spot,1,0.8979434630191614,0.0024276844688710247,0.00883996164182197,False
READ,shipped,phikon,random,scaled,0,spot,1,0.9018457810888758,0.0027857588599438077,0.024585054199732594,False
READ,shipped,phikon,random,scaled,1,spot,1,0.903254776208108,0.0009283716775704219,0.010261720638817617,False
SKCM,shipped,phikon,donor,abs,SKCM_hest_patient_1,block,3,0.6792575406032483,0.052008046110834524,0.17236898987427587,False
SKCM,shipped,phikon,donor,abs,SKCM_hest_patient_2,block,3,0.6270227838407046,0.020061945740173375,0.11760160060088881,False
SKCM,shipped,phikon,donor,scaled,SKCM_hest_patient_1,block,3,0.6837071410157257,0.06258872196939821,4.174581507345462,False
SKCM,shipped,phikon,donor,scaled,SKCM_hest_patient_2,block,3,0.7278843576488608,0.025817600837418256,6.006971423909271,False
SKCM,shipped,phikon,patient,abs,0,block,3,0.7067955658674917,0.05709337573871025,0.12365142390940767,False
SKCM,shipped,phikon,patient,abs,1,block,3,0.649546237794371,0.006525744024012013,0.03337393869179803,False
SKCM,shipped,phikon,patient,scaled,0,block,3,0.705449858210879,0.06728624748683638,11.392225260052074,False
SKCM,shipped,phikon,patient,scaled,1,block,3,0.6966494351905036,0.06789864820870145,1.708446946221738,False
SKCM,shipped,phikon,random,abs,0,spot,1,0.9025148595893719,0.004995150791812065,0.059835777234339936,False
SKCM,shipped,phikon,random,abs,1,spot,1,0.9031057096782489,0.00344633981506001,0.0332674559849949,False
SKCM,shipped,phikon,random,scaled,0,spot,1,0.898321579883213,0.0015039903376247272,0.047572453719368336,False
SKCM,shipped,phikon,random,scaled,1,spot,1,0.9069250641947024,0.0028831095523281502,0.18462205498588014,False
