task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
LUNG,shipped,resnet50,patient,abs,1,0.6267729766803841,2.465381621926285,9.301402290120144,0.11462962962962964,0.2585973936899863,block,False
LUNG,shipped,resnet50,patient,scaled,0,0.6966707541385654,2.8844299443185872,8.54182176316853,0.2269425710198242,0.07638667484161045,block,False
LUNG,shipped,resnet50,patient,scaled,1,0.6569444444444444,3.0807576095312634,9.918684603819345,0.1137517146776406,0.22930384087791497,block,False
LUNG,shipped,resnet50,random,abs,0,0.9006382108037612,2.4929049450225333,3.2233401149610317,0.04868162290319109,0.050680166293047765,spot,False
LUNG,shipped,resnet50,random,abs,1,0.8995022597097891,2.4817180851783776,3.213604255315267,0.049549983124866144,0.050947757165344686,spot,False
LUNG,shipped,resnet50,random,scaled,0,0.8984686313699269,3.053039726349165,3.854503739213201,0.05173059080545074,0.049800777824622444,spot,False
LUNG,shipped,resnet50,random,scaled,1,0.899998243044813,3.0454168816797003,3.838882582738941,0.05172370058344271,0.04827805637174435,spot,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,0.8901095085470084,2.508397509354898,3.587519080962327,0.06477430555555556,0.0451161858974359,donor,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,0.8700801282051281,2.7317025819357785,4.195272217518411,0.0731784188034188,0.056741452991452994,donor,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,0.6273469660518578,1.8561653887544367,7.121490629885056,0.3499866345896819,0.022666399358460303,donor,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,0.8996380876068376,2.8114186648904553,4.121183499604338,0.07959001068376069,0.02077190170940171,donor,False
LYMPH_IDC,shipped,resnet50,donor,scaled,Patient_3,0.8289877136752137,2.4382188010639276,3.8299989880238514,0.14280849358974357,0.028203792735042737,donor,False
LYMPH_IDC,shipped,resnet50,donor,scaled,Patient_6,0.9086605235042735,7.875855011536074,8.88956577388628,0.06388354700854701,0.027455929487179485,donor,False
LYMPH_IDC,shipped,resnet50,donor,scaled,Patient_7,0.7001724137931035,6.512272274096794,10.773807300469342,0.2810344827586207,0.018793103448275863,donor,False
LYMPH_IDC,shipped,resnet50,donor,scaled,Patient_8,0.8754046474358974,3.081082883816281,4.583167237989837,0.09631944444444444,0.02827590811965812,donor,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,0.8717828525641025,2.278714675311294,3.457572209003293,0.0689329594017094,0.059284188034188036,patient,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,0.808752670940171,2.5072905363009816,4.312944319834535,0.07474626068376068,0.11650106837606837,patient,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,0.6342328254477412,1.9079545516823542,7.09024669431867,0.344227479283614,0.021539695268644746,patient,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,0.8983533653846153,2.6757703511905553,3.9914458290128176,0.0822275641025641,0.019419070512820512,patient,False
LYMPH_IDC,shipped,resnet50,patient,scaled,0,0.8118442841880342,2.0014506692872502,3.475462665738052,0.14793803418803417,0.04021768162393163,patient,False
LYMPH_IDC,shipped,resnet50,patient,scaled,1,0.8666025641025641,7.6476164046483746,8.873062389717289,0.0657411858974359,0.06765625000000001,patient,False
LYMPH_IDC,shipped,resnet50,patient,scaled,2,0.7282424485431703,6.815845228554994,10.65997994025547,0.25782010157711843,0.013937449879711308,patient,False
LYMPH_IDC,shipped,resnet50,patient,scaled,3,0.8648717948717949,2.4853992292894755,4.087072211968645,0.10457131410256411,0.03055689102564103,patient,False
LYMPH_IDC,shipped,resnet50,random,abs,0,0.9012053675665674,1.6062271329013171,2.1249725439991822,0.0701288056863499,0.02866582674708274,spot,False
LYMPH_IDC,shipped,resnet50,random,abs,1,0.9004061735112605,1.6012953569440924,2.127934123608803,0.07018486566710667,0.029408960821632756,spot,False
LYMPH_IDC,shipped,resnet50,random,abs,2,0.90016591299929,1.6023350944344297,2.1340992303578297,0.07119069179895755,0.02864339520175242,spot,False
LYMPH_IDC,shipped,resnet50,random,abs,3,0.9006452595904773,1.6009014168953908,2.125423166938675,0.07038087867174538,0.028973861737777513,spot,False
LYMPH_IDC,shipped,resnet50,random,scaled,0,0.9003559586561256,1.5203240819424149,2.0041733665473354,0.08551712874178749,0.01412691260208689,spot,False
LYMPH_IDC,shipped,resnet50,random,scaled,1,0.8999748563254002,1.5139948478416438,2.0014659157236907,0.08539345004803763,0.01463169362656229,spot,False
LYMPH_IDC,shipped,resnet50,random,scaled,2,0.9007076962698768,1.5230361749251977,2.007554233300824,0.08569191699471042,0.013600386735412811,spot,False
LYMPH_IDC,shipped,resnet50,random,scaled,3,0.9003905797590527,1.5159797025246864,2.0035671212427992,0.08516304053176757,0.014446379709179755,spot,False
PAAD,shipped,resnet50,donor,abs,TENX116,0.811273631840796,3.2353237266720436,5.376860782135522,0.17916417910447763,0.009562189054726368,donor,False
PAAD,shipped,resnet50,donor,abs,TENX126,0.938216299333675,4.127755819716823,4.760849977191207,0.022101486417221938,0.03968221424910302,donor,False
PAAD,shipped,resnet50,donor,abs,TENX140,0.9112576177285319,3.615793367127338,4.56213349691003,0.06041551246537396,0.028326869806094182,donor,False
PAAD,shipped,resnet50,donor,scaled,TENX116,0.8267462686567164,4.948751231872706,7.291104955593357,0.1554328358208955,0.01782089552238806,donor,False
