task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND151,0.9698230769230769,2.740585032862997,2.917705423905361,0.028784615384615388,0.0013923076923076925,2600,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND152,0.9762946138870864,3.001787847244767,3.1646877929375647,0.017462686567164182,0.006242699545749514,3082,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,0,slide,MEND153,0.9691868131868132,2.9231469846162277,3.165717224673441,0.026131868131868134,0.0046813186813186814,1820,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND139,0.9518484929314484,4.271527366544094,4.666674419934338,0.047425980261403045,0.0007255268071485729,3749,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND140,0.9283204134366925,3.3107664264836165,3.8203596020587143,0.07166925064599483,1.0335917312661498e-05,1935,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND141,0.9404236343366779,2.7566947659817065,3.1453520208022354,0.059052396878483834,0.0005239687848383501,1794,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND142,0.9387320653987321,3.224963192570109,3.7299240752324407,0.061054387721054384,0.00021354688021354688,2997,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND143,0.9509538784067085,2.6358076226617246,2.9485031975922187,0.04482180293501048,0.004224318658280923,3816,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND144,0.9723613156602847,2.948040409089663,3.1046645074951456,0.02678448699067256,0.0008541973490427099,4074,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND145,0.9466713681241186,3.18212252171384,3.646822246966153,0.053201692524682646,0.00012693935119887165,1418,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND146,0.9658146639511201,2.966834736933238,3.203435263191512,0.03319755600814664,0.0009877800407331976,1964,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND147,0.9900385438972162,4.035217099210818,4.100036685152878,0.008479657387580301,0.0014817987152034263,2335,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND148,0.9606123698714023,2.697428350485149,2.9496992518510576,0.031977954684629516,0.007409675443968157,1633,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND149,0.866839546191248,2.6684003993311545,3.7142394807130357,0.13309562398703403,6.482982171799027e-05,1851,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND150,0.9587664191890348,3.8585166811895055,4.145164376265139,0.04082238720731011,0.00041119360365505424,1751,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND151,0.972676923076923,3.8486156072243354,4.023850346400931,0.025976923076923078,0.001346153846153846,2600,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND152,0.9916223231667748,4.369043050891039,4.462558668497164,0.0026735885788449058,0.005704088254380273,3082,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,1,slide,MEND153,0.9828791208791209,4.1939672796108445,4.409861747553471,0.0025384615384615385,0.014582417582417581,1820,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND139,0.8864230461456388,2.8524296980857606,3.74036164297908,0.09291544411843158,0.020661509735929583,3749,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND140,0.8034521963824289,2.0767786584632835,3.60551129994613,0.1949354005167959,0.0016124031007751938,1935,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND141,0.8566778149386844,1.8519219828702629,2.8449729318658292,0.142876254180602,0.0004459308807134894,1794,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND142,0.8906573239906573,2.1860217585501873,2.9720880953544206,0.10892225558892225,0.00042042042042042044,2997,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND143,0.8853039832285116,1.6473023695934592,2.319924340946677,0.11017295597484277,0.004523060796645702,3816,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND144,0.9353068237604321,1.8083892163814,2.1585172399034005,0.06088856161021109,0.0038046146293568973,4074,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND145,0.8820451339915374,1.9104220598111734,2.850715013571041,0.11684062059238365,0.0011142454160789845,1418,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND146,0.8885132382892057,1.586737386129475,2.3853334283389636,0.10228105906313646,0.00920570264765784,1964,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND147,0.9742184154175588,2.5927135298323463,2.742109312137312,0.023717344753747326,0.00206423982869379,2335,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND148,0.9632333129210043,1.9687233125637646,2.172850957515728,0.03267605633802817,0.004090630740967545,1633,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND149,0.8561858454889248,2.1410373563122884,3.1655704978747696,0.14332793084819018,0.0004862236628849271,1851,50,False
PRAD,shipped,virchow,patient,scaled,1,-1,2,slide,MEND150,0.9233123929183324,2.9179714271756088,3.534143715733664,0.07362649914334667,0.0030611079383209595,1751,50,False
