encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,LYMPH_IDC,shipped,random,1,2,0,0.001,0.0038063439065108514,0.004126602564102564,0.37069971862425416,0.3688903809504856,-0.18933291133196684,2.063522904490304,6.67236812668484,False
conch_v1,LYMPH_IDC,shipped,random,1,3,0,0.001,0.004180300500834725,0.0037099358974358974,0.36789946873007495,0.36923200416972674,-0.18963258893308255,2.0643450834680173,6.743732105155507,False
conch_v1,LYMPH_IDC,shipped,random,1,4,0,0.001,0.004500834724540902,0.0039022435897435896,0.36898830966370977,0.37050213246187047,-0.2803167967211446,2.069022660346201,7.437648929966372,False
conch_v1,LYMPH_IDC,shipped,random,2,0,0,0.001,0.004092122830440587,0.004230152365677626,0.37048746522055176,0.36566537841708213,-0.15939144728253568,2.059671219659444,6.889048319605777,False
conch_v1,LYMPH_IDC,shipped,random,2,1,0,0.001,0.004299065420560748,0.004470729751403368,0.3679904552857199,0.3699021887714604,-0.1854053424397366,2.0694303071794486,6.836952409761207,False
conch_v1,LYMPH_IDC,shipped,random,2,2,0,0.001,0.0035380507343124165,0.003981555733761026,0.3703029130116992,0.3697187814261127,-0.19690165481920852,2.0361785865320505,5.985022732957278,False
conch_v1,LYMPH_IDC,shipped,random,2,3,0,0.001,0.0038785046728971964,0.00392542101042502,0.3684495590951642,0.3709946586473397,-0.1655223686931151,2.0343810000949167,6.586804290023302,False
conch_v1,LYMPH_IDC,shipped,random,2,4,0,0.001,0.004185580774365821,0.00429430633520449,0.36935834787811606,0.36941710370483416,-0.14890419588893766,2.0626146003211843,6.699090127718328,False
conch_v1,LYMPH_IDC,shipped,random,3,0,0,0.001,0.004273789649415693,0.003930288461538462,0.36671011615363347,0.3690016367788832,-0.20883277097550057,2.034931437111907,7.0300217702664485,False
conch_v1,LYMPH_IDC,shipped,random,3,1,0,0.001,0.0038797996661101837,0.0033253205128205127,0.3686900989520582,0.37229202830565145,-0.14257804316351413,2.070076441053494,6.436032435563645,False
