task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,conch_v1,slide_out,scaled,MEND141,-1,0,slide,MEND141,0.8772017837235228,1.517452633551105,2.2352971461145774,0.11635451505016721,0.006443701226309922,1794,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND141,-1,1,slide,MEND141,0.914659977703456,1.8141060995716172,2.291609232098485,0.08258639910813823,0.0027536231884057972,1794,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND141,-1,2,slide,MEND141,0.8290078037904125,1.332252281613411,2.401547656397174,0.15758082497212933,0.013411371237458194,1794,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND142,-1,0,slide,MEND142,0.9626092759426094,2.272873324795206,2.4556063618876336,0.03436102769436103,0.0030296963630296963,2997,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND142,-1,1,slide,MEND142,0.9163830497163831,1.8365379538721343,2.2746840756550535,0.0774974974974975,0.006119452786119453,2997,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND142,-1,2,slide,MEND142,0.9002202202202203,1.595074970624919,2.0729288307100266,0.07767767767767768,0.022102102102102103,2997,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND143,-1,0,slide,MEND143,0.8658857442348008,1.3508571130736942,2.0786040572042914,0.1313574423480084,0.0027568134171907753,3816,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND143,-1,1,slide,MEND143,0.8549004192872117,1.2555623931017021,2.0319580982614407,0.13979035639412998,0.005309224318658281,3816,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND143,-1,2,slide,MEND143,0.8993186582809224,1.5238054806976329,2.0221729222336737,0.10024633123689726,0.0004350104821802935,3816,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND144,-1,0,slide,MEND144,0.9119685812469318,1.4144592445925446,1.8517946743149787,0.08427098674521355,0.0037604320078546884,4074,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND144,-1,1,slide,MEND144,0.901448208149239,1.4849569155375912,2.011530640399683,0.09632793323514972,0.0022238586156111927,4074,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND144,-1,2,slide,MEND144,0.908610702012764,1.3764762095868541,1.8452701734904,0.08791850760922927,0.003470790378006873,4074,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND145,-1,0,slide,MEND145,0.9086036671368124,1.7354915912689606,2.2787699703350612,0.08898448519040902,0.002411847672778561,1418,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND145,-1,1,slide,MEND145,0.9120874471086037,1.7413427006300624,2.2467516956063953,0.08606488011283497,0.001847672778561354,1418,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND145,-1,2,slide,MEND145,0.8639210155148096,1.448401374668179,2.3597471623557102,0.1323836389280677,0.0036953455571227083,1418,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND146,-1,0,slide,MEND146,0.9290325865580448,1.519363193370314,1.942729906727439,0.0660386965376782,0.004928716904276985,1964,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND146,-1,1,slide,MEND146,0.9346741344195518,1.5814786459474959,1.9560729707893207,0.05640529531568227,0.008920570264765783,1964,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND146,-1,2,slide,MEND146,0.9281059063136456,1.5288761356806515,1.9794023975962478,0.060997963340122204,0.01089613034623218,1964,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND147,-1,0,slide,MEND147,0.9120171306209851,1.8236785647401508,2.3545185675238036,0.08292933618843684,0.005053533190578159,2335,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND147,-1,1,slide,MEND147,0.9327623126338329,1.9592421100516424,2.336482308764355,0.06062526766595289,0.006612419700214133,2335,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND147,-1,2,slide,MEND147,0.9224325481798715,1.9322633860935516,2.414982712197316,0.07269379014989293,0.004873661670235546,2335,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND148,-1,0,slide,MEND148,0.8650336803429272,1.0800832458645018,1.8829970505903915,0.1201837109614207,0.014782608695652172,1633,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND148,-1,1,slide,MEND148,0.9133741579914267,1.3066740969112345,1.8228589974189715,0.07316595223515003,0.013459889773423148,1633,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND148,-1,2,slide,MEND148,0.9184568279240662,1.2819653792963832,1.7230566465694488,0.07172075933864054,0.009822412737293326,1633,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND149,-1,0,slide,MEND149,0.9014154511075094,1.710096241799019,2.2816068196574224,0.09276066990815775,0.0058238789843327934,1851,50,False
