task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
PAAD,shipped,conch_v15,donor,scaled,TENX126,donor,1,0.875325474115838,,
PAAD,shipped,conch_v15,donor,scaled,TENX140,donor,1,0.8116620498614958,,
PAAD,shipped,conch_v15,patient,abs,0,patient,1,0.8150945273631841,,
PAAD,shipped,conch_v15,patient,abs,1,patient,1,0.8585373961218836,,
PAAD,shipped,conch_v15,patient,abs,2,patient,1,0.9332957457713992,,
PAAD,shipped,conch_v15,patient,scaled,0,patient,1,0.8821094527363184,,
PAAD,shipped,conch_v15,patient,scaled,1,patient,1,0.8116620498614958,,
PAAD,shipped,conch_v15,patient,scaled,2,patient,1,0.8554689902614043,,
PAAD,shipped,conch_v15,random,abs,0,spot,1,0.8929950029753048,0.0014223514722866762,0.010550020974868101
PAAD,shipped,conch_v15,random,abs,1,spot,1,0.8960512383898557,0.004504018965198482,0.03166323726256164
PAAD,shipped,conch_v15,random,abs,2,spot,1,0.8942769727517053,0.0021655341077468837,0.00453497419412703
PAAD,shipped,conch_v15,random,scaled,0,spot,1,0.8998531881429814,0.0018729207720904466,0.02954991446216567
PAAD,shipped,conch_v15,random,scaled,1,spot,1,0.9018720841611982,0.0038180990939562466,0.07241140295245127
PAAD,shipped,conch_v15,random,scaled,2,spot,1,0.9026131376356507,0.0027172797040060656,0.011236555369827228
PRAD,shipped,conch_v15,donor,abs,PRAD_patient1,slide,3,0.811072330546372,0.04748712668117633,0.2171851877068925
PRAD,shipped,conch_v15,donor,abs,PRAD_patient2,slide,3,0.9313159278980989,0.043640761653175944,0.44987559921495085
PRAD,shipped,conch_v15,donor,scaled,PRAD_patient1,slide,3,0.8529728203791521,0.0064900712269244185,0.025286282962606845
PRAD,shipped,conch_v15,donor,scaled,PRAD_patient2,slide,3,0.7931596063104723,0.09997335158365772,0.5457089129305533
PRAD,shipped,conch_v15,patient,abs,0,slide,3,0.8093613946374535,0.030975780355324473,0.08021809118643226
PRAD,shipped,conch_v15,patient,abs,1,slide,3,0.9352892151534684,0.031931855177484605,0.28634462917071984
PRAD,shipped,conch_v15,patient,scaled,0,slide,3,0.8638587466930862,0.01773080235018493,0.11913810429808687
PRAD,shipped,conch_v15,patient,scaled,1,slide,3,0.8275509775260201,0.05761994292424156,0.39773363106107834
PRAD,shipped,conch_v15,random,abs,0,spot,1,0.9038893025398321,0.001565669352516168,0.008297988778820122
PRAD,shipped,conch_v15,random,abs,1,spot,1,0.9020505933537202,0.002557747653768787,0.013664631233959732
PRAD,shipped,conch_v15,random,scaled,0,spot,1,0.8972658471224285,0.0008692784507598828,0.009495074105811794
PRAD,shipped,conch_v15,random,scaled,1,spot,1,0.8960260417457893,0.0013339798648110053,0.008010373423029711
READ,shipped,conch_v15,donor,abs,READ_specimen1,slide,1,0.9134332199944615,,
READ,shipped,conch_v15,donor,abs,READ_specimen7,slide,1,0.7334935477739292,,
READ,shipped,conch_v15,donor,scaled,READ_specimen1,slide,1,0.8816523779751454,,
READ,shipped,conch_v15,donor,scaled,READ_specimen7,slide,1,0.8221241657514572,,
READ,shipped,conch_v15,patient,abs,0,slide,1,0.9134332199944615,,
READ,shipped,conch_v15,patient,abs,1,slide,1,0.7338234983526232,,
READ,shipped,conch_v15,patient,scaled,0,slide,1,0.8816523779751454,,
READ,shipped,conch_v15,patient,scaled,1,slide,1,0.8222301364365971,,
READ,shipped,conch_v15,random,abs,0,spot,1,0.8974673945068237,0.0018316814417255367,0.008461489543538628
READ,shipped,conch_v15,random,abs,1,spot,1,0.8975305253805977,0.001767499092122979,0.0079368020197424
READ,shipped,conch_v15,random,scaled,0,spot,1,0.901700166670504,0.0025462881913186574,0.02864386348161958
READ,shipped,conch_v15,random,scaled,1,spot,1,0.9022244946443999,0.0021054011513329182,0.03412687744928325
SKCM,shipped,conch_v15,donor,abs,SKCM_hest_patient_1,block,3,0.6834287187419438,0.01706688426492517,0.09743883466495207
SKCM,shipped,conch_v15,donor,abs,SKCM_hest_patient_2,block,3,0.6982423894313613,0.024594488872044025,0.05235512562179672
SKCM,shipped,conch_v15,donor,scaled,SKCM_hest_patient_1,block,3,0.7664913637535448,0.02640406267092847,2.524102279114412
SKCM,shipped,conch_v15,donor,scaled,SKCM_hest_patient_2,block,3,0.8202910204863105,0.026925255553278862,1.123018614828963
SKCM,shipped,conch_v15,patient,abs,0,block,3,0.688450631606084,0.03660335406337908,0.1254910824323349
SKCM,shipped,conch_v15,patient,abs,1,block,3,0.7269883208883784,0.0170600600189691,0.06880691367096545
SKCM,shipped,conch_v15,patient,scaled,0,block,3,0.7625831399845321,0.05826232219313174,5.1480997058136895
SKCM,shipped,conch_v15,patient,scaled,1,block,3,0.7962626842810646,0.04307101495219005,2.7918636335740206
SKCM,shipped,conch_v15,random,abs,0,spot,1,0.9053673528455682,0.0027951172933462763,0.021576029839239935
SKCM,shipped,conch_v15,random,abs,1,spot,1,0.900642963252402,0.007058979538967159,0.0605264889493255
SKCM,shipped,conch_v15,random,scaled,0,spot,1,0.9025988261035721,0.0050660791497570004,0.3020398719762113
SKCM,shipped,conch_v15,random,scaled,1,spot,1,0.9008541278809787,0.0016226735330763292,0.28931811745195163
