task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
CCRCC,shipped,hoptimus1,patient,scaled,0,patient,3,0.9107185223887792,0.05563417789978814,0.18220708490342538
CCRCC,shipped,hoptimus1,patient,scaled,1,patient,3,0.866207735784385,0.03743092463953308,0.0804357378332489
CCRCC,shipped,hoptimus1,patient,scaled,2,patient,3,0.8715101964141126,0.0510419407328033,0.6636754731089325
CCRCC,shipped,hoptimus1,patient,scaled,3,patient,3,0.7681890489473475,0.019623673636620556,0.2306732067352365
CCRCC,shipped,hoptimus1,patient,scaled,4,patient,3,0.912372936995566,0.03404320083788132,0.09446408374230797
CCRCC,shipped,hoptimus1,patient,scaled,5,patient,3,0.9186306939748609,0.032122476933985886,0.33009583621129995
CCRCC,shipped,hoptimus1,random,abs,0,spot,1,0.880393225682592,0.001101928355488894,0.004695792278509846
CCRCC,shipped,hoptimus1,random,abs,1,spot,1,0.8812992414623662,0.002260019011006336,0.0036138275747373146
CCRCC,shipped,hoptimus1,random,abs,2,spot,1,0.8790398431908268,0.0010775639719656093,0.0034087294111936166
CCRCC,shipped,hoptimus1,random,abs,3,spot,1,0.8796911968408256,0.0016455678899938114,0.004520769952162244
CCRCC,shipped,hoptimus1,random,abs,4,spot,1,0.8799344351145322,0.001365769807965592,0.005418604657109969
CCRCC,shipped,hoptimus1,random,abs,5,spot,1,0.8797447507053076,0.0011087757494143992,0.00208519304896654
CCRCC,shipped,hoptimus1,random,scaled,0,spot,1,0.901106170160417,0.0014350761966981573,0.003240121715506142
CCRCC,shipped,hoptimus1,random,scaled,1,spot,1,0.9020524994336796,0.001443162022613001,0.006649045805184107
CCRCC,shipped,hoptimus1,random,scaled,2,spot,1,0.9010057515232234,0.001158795873637706,0.004838786614269047
CCRCC,shipped,hoptimus1,random,scaled,3,spot,1,0.9011917662079,0.0020076094546472444,0.008021054059801124
CCRCC,shipped,hoptimus1,random,scaled,4,spot,1,0.902036091082081,0.0011372450911891064,0.003676872634376943
CCRCC,shipped,hoptimus1,random,scaled,5,spot,1,0.9010405782549575,0.00046313294800018627,0.0024746719186651183
