encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
virchow2,CCRCC,shipped,donor,INT4,-1,2,0.001,0.00010960105217010084,0.0,0.37949348009853695,0.46542171937654975,-0.07674396755838298,2.463508553616126,4.89814714568368,False
virchow2,CCRCC,shipped,donor,INT5,-1,0,0.001,0.00043584322654090094,8.431703204047218e-05,0.37981911056178014,0.503589435324725,-0.14570017684882497,2.5270728931496516,5.066263908753924,False
virchow2,CCRCC,shipped,donor,INT5,-1,1,0.001,0.0009417352021313564,5.059021922428331e-05,0.37432464176562685,0.5002620489653362,-0.1801497219148186,2.7528296841668656,5.863233257376341,False
virchow2,CCRCC,shipped,donor,INT5,-1,2,0.001,3.672189879086431e-05,1.6863406408094435e-05,0.40786791690715407,0.4971579371345386,-0.11419438206788413,2.364916173061407,4.501774827216403,False
virchow2,CCRCC,shipped,donor,INT6,-1,0,0.001,6.025466120964075e-05,1.1918951132300358e-05,0.3950823517461136,0.42311760698737033,-0.10125736185977563,2.971409720053729,6.0500639207891105,False
virchow2,CCRCC,shipped,donor,INT6,-1,1,0.001,5.869632375656472e-05,4.767580452920143e-05,0.40431730683411393,0.4037246517999995,-0.09882800986822277,2.913201487116968,6.155034242492232,False
virchow2,CCRCC,shipped,donor,INT6,-1,2,0.001,1.4107925631077744e-05,0.0,0.3859410272785848,0.4616927752739888,-0.028735084219121076,2.523533411280351,4.846083938120195,False
virchow2,CCRCC,shipped,donor,INT7,-1,0,0.001,0.00017127451498652005,0.0,0.38336908461540725,0.43598098359782,-0.17347047714860553,2.438150637152289,4.889193535995899,False
virchow2,CCRCC,shipped,donor,INT7,-1,1,0.001,0.00025141015310233683,0.0,0.3721913703613611,0.4697658893703659,-0.0859563416681201,2.5240598258611255,5.2238987759025495,False
virchow2,CCRCC,shipped,donor,INT7,-1,2,0.001,6.011581134243911e-05,0.0,0.3974466376617051,0.42494545835572567,-0.1054369349629059,2.682353316402174,5.590412022548367,False
