task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
LUNG,shipped,virchow2,donor,scaled,LUNG_hest_patient_2,0.6038923182441701,2.5523762986768483,9.304648415162092,0.1345096021947874,0.2615980795610426,block,False
LUNG,shipped,virchow2,patient,abs,0,0.6107582260371961,2.112951904852698,8.794973828792108,0.29385039852851014,0.09539137543429389,block,False
LUNG,shipped,virchow2,patient,abs,1,0.5846913580246914,2.065319595556098,8.620717635560908,0.1356687242798354,0.27963991769547325,block,False
LUNG,shipped,virchow2,patient,scaled,0,0.5829266298794195,2.466175609615258,10.198832687211874,0.298262824443082,0.11881054567749845,block,False
LUNG,shipped,virchow2,patient,scaled,1,0.6152572016460905,2.703109646198639,9.101603204990084,0.13227023319615913,0.25247256515775035,block,False
LUNG,shipped,virchow2,random,abs,0,0.8998591228548344,2.0490676896580347,2.6851396039569426,0.049001807830210534,0.05113906931495517,spot,False
LUNG,shipped,virchow2,random,abs,1,0.900717937006483,2.0506944016216195,2.6730124438553267,0.048186837052516036,0.05109522594100095,spot,False
LUNG,shipped,virchow2,random,scaled,0,0.9001679331304789,2.549959688634409,3.2227839858370246,0.049293514958656054,0.05053855191086508,spot,False
LUNG,shipped,virchow2,random,scaled,1,0.902659900046282,2.592909438680086,3.2376331331623285,0.04757792143614962,0.04976217851756848,spot,False
LYMPH_IDC,shipped,virchow2,donor,abs,Patient_3,0.9257438568376068,2.641951760524853,3.529460629858496,0.0668082264957265,0.007447916666666666,donor,False
LYMPH_IDC,shipped,virchow2,donor,abs,Patient_6,0.830380608974359,2.6434222862683328,4.508869562114399,0.07723023504273505,0.09238915598290598,donor,False
LYMPH_IDC,shipped,virchow2,donor,abs,Patient_7,0.6206909917134457,1.7893710408539463,7.232612731125325,0.35468591285752477,0.02462309542902967,donor,False
LYMPH_IDC,shipped,virchow2,donor,abs,Patient_8,0.8918536324786325,2.8378095051541905,4.0605670191265455,0.07555689102564102,0.0325894764957265,donor,False
LYMPH_IDC,shipped,virchow2,donor,scaled,Patient_3,0.8587299679487179,2.3826264737846516,3.6303749430030146,0.12566907051282053,0.015600961538461541,donor,False
LYMPH_IDC,shipped,virchow2,donor,scaled,Patient_6,0.8415037393162393,3.711627557408697,5.238658199711063,0.06940438034188033,0.08909188034188036,donor,False
LYMPH_IDC,shipped,virchow2,donor,scaled,Patient_7,0.6785872761293771,3.8022311309317125,8.372475241492486,0.3095335471798984,0.011879176690724405,donor,False
LYMPH_IDC,shipped,virchow2,donor,scaled,Patient_8,0.8682532051282051,5.090807303876216,6.416212108108851,0.08776041666666667,0.043986378205128206,donor,False
LYMPH_IDC,shipped,virchow2,patient,abs,0,0.9188274572649573,2.471876265982005,3.4101783546261566,0.073772702991453,0.007399839743589744,patient,False
LYMPH_IDC,shipped,virchow2,patient,abs,1,0.7764837072649572,2.4665905332516638,4.551747133412877,0.07808226495726496,0.14543402777777778,patient,False
LYMPH_IDC,shipped,virchow2,patient,abs,2,0.6373349371825715,1.846764611321543,7.07951386812599,0.3455399625768511,0.017125100240577385,patient,False
LYMPH_IDC,shipped,virchow2,patient,abs,3,0.8910657051282053,2.742210706237835,4.00985802866547,0.07784054487179487,0.03109375,patient,False
