encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,weighting,auc,auc_holdout,clip_rate,clip_rate_test,no_support,K,converged,n_eff,n_eff_frac,w_C_min,w_C_max,all_positive_finite,difference_list,clip_value,frac_joined,detail,_source,superseded_label_set
uni_v2,SKCM,shipped,patient,0,-1,1,block,693,364,1293,none_sub,,,0.0,0.0,0,,True,351.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.96016898008449,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,1,block,693,364,1293,W2,,,0.0,0.0,1,,True,364.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: <=0.15|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,1,block,693,364,1293,W3,,,0.0,0.0,0,5.0,True,294.049008168028,0.8078269455165603,0.0104166666666666,0.0357142857142857,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,none,,,0.0,0.0,0,,True,378.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,W1,1.0,1.0,0.0052910052910052,1.0,0,,True,44.51804078183869,0.1177725946609489,2.809535124941769e-10,0.0017437156696817,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0017437156696817,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,W1b,0.998902462301966,0.9986447795380796,0.0059171597633136,0.9564516129032258,0,,True,3.489122820833802,0.0103228485823485,6.19266632151045e-08,2.380800298995899,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",2.380800298995899,0.9443447037701976,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,none_sub,,,0.0,0.0,0,,True,338.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9443447037701976,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,W2,,,0.0,0.0,1,,True,378.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: <=0.15|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,0,-1,2,block,693,378,1293,W3,,,0.0,0.0,0,6.0,True,317.6559104720964,0.8403595515134826,0.0104166666666666,0.037037037037037,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,none,,,0.0,0.0,0,,True,306.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,W1,1.0,0.999954976249972,0.0065359477124183,1.0,0,,True,29.845083887396047,0.0975329538803792,4.7165326014621225e-11,0.0012448510589135,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0012448510589135,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,W1b,0.9989515417006248,0.9993972425971204,0.0069444444444444,0.9877750611246944,0,,True,7.139195856951274,0.024788874503303,6.068402817154214e-10,0.3634871927805628,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.3634871927805628,0.9399120664386909,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,none_sub,,,0.0,0.0,0,,True,288.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9399120664386909,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,W2,,,0.0,0.0,1,,True,306.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,0,block,693,306,1741,W3,,,0.0,0.0,0,7.0,True,301.2853994283538,0.9845928085893916,0.02,0.0277777777777777,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,none,,,0.0,0.0,0,,True,285.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,W1,1.0,0.9998956267612984,0.0070175438596491,1.0,0,,True,29.199612938555852,0.1024547822405468,1.344727315953607e-10,0.0013239545717088,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0013239545717088,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,W1b,0.9993909838844968,0.9996162975389502,0.0072992700729927,0.9969437652811736,0,,True,8.723478166049526,0.0318375115549252,6.387963121083997e-10,0.172029989091742,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.172029989091742,0.9427443237907206,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,none_sub,,,0.0,0.0,0,,True,274.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9427443237907206,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,W2,,,0.0,0.0,1,,True,285.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,1,block,693,285,1741,W3,,,0.0,0.0,0,9.0,True,100.59002510321994,0.3529474565025261,0.02,0.5,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,none,,,0.0,0.0,0,,True,262.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,W1,1.0,0.998545148596419,0.0076335877862595,1.0,0,,True,17.14234319134864,0.0654287908066742,5.217612544243868e-10,0.0017561984156554,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0017561984156554,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,W1b,0.9991102413439544,0.998846517864185,0.0080645161290322,0.9963325183374084,0,,True,13.32712254969247,0.0537383973777922,1.3384916553882288e-10,0.1189831372994494,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.1189831372994494,0.9405891163255118,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,none_sub,,,0.0,0.0,0,,True,248.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9405891163255118,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,W2,,,0.0,0.0,1,,True,262.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,patient,1,-1,2,block,693,262,1741,W3,,,0.0,0.0,0,6.0,True,256.4943611244651,0.9789861111620806,0.02,0.0277777777777777,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,none,,,0.0,0.0,0,,True,413.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,W1,1.0,1.0,0.0072639225181598,1.0,0,,True,47.49746506043315,0.1150059686693296,9.77760328062464e-11,0.0018639126928875,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0018639126928875,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,W1b,0.9992058606254616,0.999721630915343,0.005089058524173,0.9911290322580644,0,,True,17.844795515642208,0.0454066043655018,2.7383441225735347e-09,0.2597934813381398,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.2597934813381398,0.9572098475967176,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,none_sub,,,0.0,0.0,0,,True,393.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9572098475967176,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,W2,,,0.0,0.0,1,,True,413.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: <=0.15|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,693,413,1293,W3,,,0.0,0.0,0,5.0,True,394.2497859904951,0.9545999660786806,0.0104166666666666,0.0188679245283018,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,none,,,0.0,0.0,0,,True,360.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,W1,1.0,0.9999742400824316,0.0055555555555555,1.0,0,,True,39.10975694664732,0.108638213740687,1.3629398836584055e-09,0.0013992492618105,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0013992492618105,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,W1b,0.999064516129032,0.9990104888185236,0.0061538461538461,0.9766129032258064,0,,True,8.092362890786806,0.0248995781254978,2.5602728243867827e-08,0.6619944711854229,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.6619944711854229,0.9467634603750756,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,none_sub,,,0.0,0.0,0,,True,325.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9467634603750756,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,W2,,,0.0,0.0,1,,True,360.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: <=0.15|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,1,block,693,360,1293,W3,,,0.0,0.0,0,5.0,True,337.5700186716456,0.9376944963101266,0.0101010101010101,0.0192307692307692,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,none,,,0.0,0.0,0,,True,429.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,W1,1.0,1.0,0.0069930069930069,1.0,0,,True,43.30844910243848,0.1009520958098799,4.206297720245726e-11,0.0012468663406502,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0012468663406502,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,W1b,0.9990122384226032,0.999894482966536,0.0070257611241217,0.9967741935483873,0,,True,9.82455910386654,0.0230083351378607,1.3624345466863848e-07,0.3187855933546147,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.3187855933546147,0.9680603948896632,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,none_sub,,,0.0,0.0,0,,True,427.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9680603948896632,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,W2,,,0.0,0.0,1,,True,429.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: <=0.15|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_1,-1,2,block,693,429,1293,W3,,,0.0,0.0,0,6.0,True,272.06106870229,0.6341749853200233,0.0101010101010101,0.0666666666666666,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,none,,,0.0,0.0,0,,True,274.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,W1,1.0,0.9999916196669656,0.0072992700729927,1.0,0,,True,26.20258369063822,0.0956298674840811,2.527869924371559e-10,0.0008525421592322,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0008525421592322,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,W1b,0.9990325753258452,0.9981065132268324,0.0075187969924812,0.9957212713936432,0,,True,17.799593634897416,0.0669157655447271,1e-12,0.1064043346480299,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.1064043346480299,0.9439205955334988,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,none_sub,,,0.0,0.0,0,,True,266.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9439205955334988,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,W2,,,0.0,0.0,1,,True,274.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,693,274,1741,W3,,,0.0,0.0,0,7.0,True,249.9138201190849,0.9120942340112588,0.02,0.05,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,none,,,0.0,0.0,0,,True,299.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,W1,1.0,0.9999464217374666,0.0066889632107023,1.0,0,,True,33.8846893408324,0.1133267202034528,7.053468613564075e-12,0.0008848307301089,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0008848307301089,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,W1b,0.998888050772512,0.999843936950528,0.0070921985815602,0.984718826405868,0,,True,11.91800868958732,0.0422624421616571,1e-12,0.2795075864495643,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.2795075864495643,0.9401960784313724,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,none_sub,,,0.0,0.0,0,,True,282.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9401960784313724,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,W2,,,0.0,0.0,1,,True,299.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,1,block,693,299,1741,W3,,,0.0,0.0,0,8.0,True,277.7484325439126,0.928924523558236,0.02,0.05,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,none,,,0.0,0.0,0,,True,287.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,W1,1.0,1.0,0.0069686411149825,1.0,0,,True,27.68062258383185,0.0964481623130029,8.733735667250636e-10,0.0007933920756631,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0007933920756631,,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,W1b,0.9986176747561492,0.9997072901959434,0.0070671378091872,0.9902200488997556,0,,True,17.53677668686881,0.0619674087875222,1e-12,0.1730054056041839,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",0.1730054056041839,0.9462524654832348,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,none_sub,,,0.0,0.0,0,,True,283.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9462524654832348,,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,W2,,,0.0,0.0,1,,True,287.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,test cells absent from calibration: 0.23-0.30|__NA__,a3_weights__uni_v2__main.csv,False
uni_v2,SKCM,shipped,donor,SKCM_hest_patient_2,-1,2,block,693,287,1741,W3,,,0.0,0.0,0,7.0,True,280.83401807723897,0.978515742429404,0.02,0.032258064516129,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__main.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,none,,,0.0,0.0,0,,True,14527.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,W1,1.0,0.999996328928047,0.0050251256281407,1.0,0,,True,306.20064657948006,0.021078037212052,1e-12,0.0619708053260907,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0619708053260907,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,W1b,0.9460062329423587,0.942953651180736,0.005031359845613,0.1276709401709401,0,,True,1017.9274533322256,0.0701583467731908,0.0011802357443426,126.13974756839492,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",126.13974756839492,0.9987415189319326,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,none_sub,,,0.0,0.0,0,,True,14509.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9987415189319326,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,W2,,,0.0,0.0,0,,True,3758.000000005569,0.2586907138435719,1e-12,3.86562001064396,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"3 calibration cells, 1 test cells",a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,slide,39667,14527,3749,W3,,,0.0,0.0,0,6.0,True,13635.987806386323,0.9386650930258362,0.0003134796238244,0.0005711022272986,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,none,,,0.0,0.0,0,,True,14486.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,W1,1.0,1.0,0.0050393483363247,1.0,0,,True,381.68109584536273,0.0263482739089716,1e-12,0.0283849823547103,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0283849823547103,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,W1b,0.7668236467633596,0.7663638459393965,0.0050181209924728,0.0301816239316239,0,,True,4266.784128736683,0.2973783195383804,1e-12,47.15863822282584,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",47.15863822282584,0.9921579380312586,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,none_sub,,,0.0,0.0,0,,True,14348.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9921579380312586,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,W2,,,0.0,0.0,0,,True,3382.000000005185,0.2334667955270734,1e-12,4.283264340626848,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"4 calibration cells, 1 test cells",a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,slide,39667,14486,3749,W3,,,0.0,0.0,0,6.0,True,13026.359192339009,0.899237829099752,0.0002813731007315,0.0007052186177715,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,2,slide,39667,19294,3749,none,,,0.0,0.0,0,,True,19294.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,2,slide,39667,19294,3749,W1,1.0,1.0,0.0050274696796931,1.0,0,,True,493.7194616430555,0.0255892744709783,1e-12,0.0444224292636155,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0444224292636155,,,a3_weights__uni_v2__slideout.csv,False
uni_v2,PRAD,shipped,slide_out,MEND139,-1,2,slide,39667,19294,3749,W1b,0.9343643181807088,0.933188557338438,0.0050360832770884,0.0598290598290598,0,,True,794.7186362104292,0.04126050756505,0.0001577356983267,341.8425803463663,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",341.8425803463663,0.998350909169813,,a3_weights__uni_v2__slideout.csv,False
